Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Wealth Cutoff
2006:Q1,TopPt1,9.3,3.5,3,6,12.8,7.4,6.5,24.8,25.8,21.1,35.6,38.7,14.6,21.1,5.6,0.1,1.8,1.1,22.3,2.4,0.6,0.6,0.4,0.2,16.8,4.8,3.6,11,114203,
2006:Q1,RemainingTop1,14.9,9.9,10.2,8.2,17.9,14.1,16.1,25.9,27.2,21,27.7,28,25.4,27.2,15,4.6,12.1,4.1,26.4,7.5,4.4,4.4,4.1,1.6,28.9,24.7,14.7,16.9,1029509,
2006:Q1,Next9,33.9,27.1,28.2,20.9,38,34.7,42.6,31,29.8,35.4,27.8,26.8,34.7,35.7,29.8,58,37,48.6,33,23.3,17.6,17.6,19,8.5,14.2,37.8,30.3,37.1,10305065,
2006:Q1,Next40,34.4,44.3,44.8,41.4,28.5,38.4,33.1,17.1,15.9,21.2,8.4,6.1,24.2,15,40.7,35.8,42.5,44.1,16.6,46.6,44,44,46.8,37.9,23,17,41.6,32.5,45820675,
2006:Q1,Bottom50,7.5,15.2,13.7,23.5,2.8,5.3,1.8,1.3,1.3,1.3,0.4,0.3,1.1,1,9,1.5,6.6,2.1,1.7,20.3,33.4,33.5,29.7,51.9,17.2,15.7,9.7,2.4,57278114,
2006:Q2,TopPt1,9.2,3.4,3,5.7,12.8,7.4,6.7,23.9,25,20.9,37.2,40.3,14.8,21.1,5.8,0.2,1.8,1.2,22.6,2.3,0.6,0.6,0.4,0.2,16.8,4.9,3.8,11,114513,
2006:Q2,RemainingTop1,14.8,9.9,10.1,8.3,17.7,13.8,15.9,25.5,27.3,20.7,26.3,26.4,26,27.3,14.5,4.9,12.4,4.3,25.9,7.4,4.3,4.3,4,1.6,27.1,22.6,14.4,16.8,1032622,
2006:Q2,Next9,34,27.1,28.2,21,38.2,34.9,42.9,31.4,30.2,35,27.7,26.8,34.4,35.7,29.4,57.8,36.8,48.5,33.6,23.3,17.8,17.8,19.2,8.4,14.1,38.4,30,37.2,10334597,
2006:Q2,Next40,34.4,44.1,44.6,41.3,28.5,38.5,32.7,17.8,16.2,22.2,8.3,6.2,23.8,15,41.2,35.7,42.3,44,16.2,46.6,43.5,43.5,46.1,37.7,23.5,17.5,42.1,32.6,45954152,
2006:Q2,Bottom50,7.6,15.5,14.1,23.7,2.9,5.4,1.8,1.3,1.3,1.3,0.4,0.4,1,0.9,9.1,1.4,6.6,2.1,1.7,20.4,33.9,33.9,30.2,52.1,18.5,16.6,9.8,2.4,57443567,
2006:Q3,TopPt1,9.3,3.3,2.9,5.3,13,7.4,7.3,23.4,24.5,19.9,39.4,42.5,15.2,21.3,6.1,0.1,1.9,1.3,22.9,2.3,0.6,0.6,0.4,0.2,16.9,5,3.9,11.1,114822,
2006:Q3,RemainingTop1,14.7,9.8,10,8.5,17.7,13.6,15.9,25.5,27.3,20,27.7,27.8,26.7,27.3,14.2,5.2,12.6,4.4,25.4,7.3,4.2,4.2,4,1.6,25.1,20.7,13.9,16.9,1035457,
2006:Q3,Next9,34.1,27.2,28.2,21.2,38.2,35.2,43,32,30.4,36.9,25.1,24,33.9,35.8,29.1,58,36.7,48.4,34.1,23.3,18,17.9,19.3,8.4,13.9,39.1,29.7,37.3,10361841,
2006:Q3,Next40,34.1,44,44.5,41.1,28.2,38.5,32,17.7,16.4,21.9,7.4,5.3,23.4,14.7,41.4,35.3,42.2,43.9,15.7,46.6,42.9,42.9,45.5,37.4,24,17.9,42.6,32.3,46077075,
2006:Q3,Bottom50,7.7,15.8,14.4,23.9,2.9,5.4,1.9,1.4,1.4,1.3,0.4,0.4,0.8,1,9.2,1.4,6.7,2.1,1.8,20.5,34.3,34.4,30.8,52.4,20,17.4,9.9,2.3,57595875,
2006:Q4,TopPt1,9.5,3.2,2.9,5.1,13.2,7.4,8.2,22.5,23.7,19.1,41.4,44.7,15.4,21.7,6.5,0.1,1.9,1.3,23.1,2.3,0.6,0.6,0.4,0.2,16.7,5,4.1,11.3,115130,
2006:Q4,RemainingTop1,14.8,9.8,10,8.7,17.7,13.3,15.9,25.4,27.3,19.4,28.4,28.6,27.4,27.2,14,5.4,12.7,4.6,25,7.2,4.1,4.1,3.9,1.6,23.2,18.2,13.6,17,1037986,
2006:Q4,Next9,34.2,27.2,28.3,21.1,38.3,35.4,43,32.7,30.8,38.2,23.1,21.8,33.6,35.8,28.8,58.2,36.5,48.3,34.7,23.2,18.1,18.1,19.5,8.5,13.9,39.4,29.4,37.5,10386662,
2006:Q4,Next40,33.8,43.9,44.4,41,27.9,38.5,31,18,16.7,21.9,6.7,4.7,22.9,14.2,41.6,34.9,42.1,43.8,15.4,46.6,42.5,42.5,45,37.4,25.1,18.6,43,32,46188658,
2006:Q4,Bottom50,7.7,15.9,14.5,24.2,2.9,5.4,1.9,1.5,1.5,1.4,0.4,0.4,0.7,1,9.2,1.3,6.7,2,1.9,20.7,34.7,34.7,31.2,52.3,21.1,18.8,9.9,2.3,57734125,
2007:Q1,TopPt1,9.7,3.2,2.8,5.3,13.4,7.5,8.6,22.1,23.3,18.7,43.1,46.4,15.7,22,6.7,0.1,2,1.4,23.1,2.3,0.6,0.6,0.4,0.2,17.4,5.1,4.3,11.6,115440,
2007:Q1,RemainingTop1,14.9,9.8,10,8.7,17.7,13.1,15.8,25.2,27.3,19,27.6,27.5,28,27.2,13.7,5.7,12.9,4.7,24.7,7.1,3.9,3.9,3.8,1.6,20.3,16.8,13.6,17.1,1040178,
2007:Q1,Next9,34.4,27.4,28.6,20.7,38.4,35.5,43.2,33,31.1,38.6,22.4,21.2,33.4,35.9,28.4,58.2,36.4,48.2,35.2,23.2,18.4,18.4,19.8,8.3,13.5,40.1,29,37.6,10408929,
2007:Q1,Next40,33.4,43.6,44.1,40.9,27.6,38.4,30.5,18.3,16.8,22.4,6.4,4.5,22.4,13.9,41.9,34.7,42,43.7,15.1,46.6,42.1,42.1,44.5,37,25,18.8,43.1,31.6,46288113,
2007:Q1,Bottom50,7.6,16,14.5,24.5,2.9,5.5,2,1.5,1.5,1.4,0.4,0.4,0.5,1,9.2,1.3,6.7,2,1.9,20.8,35,35,31.5,52.9,23.8,19.2,10,2.1,57857401,
2007:Q2,TopPt1,9.8,3.2,2.8,5.2,13.5,7.4,9.1,21.6,22.8,17.6,44.1,47.1,16,22.3,7.1,0.1,2,1.5,23.3,2.3,0.6,0.6,0.4,0.2,17.8,5,4.4,11.7,115753,
2007:Q2,RemainingTop1,14.8,9.8,9.9,8.8,17.6,12.8,15.7,25.2,27.3,18.2,24,23.5,28.7,27.2,13.4,5.9,13,4.8,24.3,7,3.8,3.8,3.7,1.6,17.3,14.5,13.2,17.1,1042004,
2007:Q2,Next9,34.6,27.5,28.8,20.5,38.5,35.8,43.3,33.5,31.3,40.8,24.5,23.6,33,35.9,28.2,58.6,36.3,48.1,35.7,23.1,18.7,18.6,20,8.3,13.2,40.2,28.7,37.9,10428511,
2007:Q2,Next40,33.1,43.3,43.8,40.7,27.4,38.5,29.9,18.2,17,22,7,5.4,21.9,13.6,42.1,34.2,41.9,43.5,14.8,46.7,41.7,41.7,44,37,25.3,19.5,43.6,31.3,46374654,
2007:Q2,Bottom50,7.7,16.3,14.7,24.7,2.9,5.5,2,1.5,1.6,1.4,0.4,0.4,0.3,1,9.2,1.2,6.8,2,2,20.9,35.2,35.3,31.9,52.8,26.3,20.8,10.1,2,57964789,
2007:Q3,TopPt1,10,3.1,2.7,5,13.7,7.3,11.1,21.4,22.7,18.4,45.6,48.5,16.3,22.4,7.3,0.1,2.1,1.6,23.3,2.2,0.6,0.6,0.4,0.2,17.7,5.4,4.7,11.9,116070,25341100
2007:Q3,RemainingTop1,14.8,9.7,9.9,9,17.6,12.5,16.1,24.7,27.2,18.5,22.9,22.2,29.4,27.2,13.1,6.1,13.2,4.9,23.9,6.9,3.7,3.7,3.7,1.6,14.7,13.7,13.2,17.1,1043434,7015132
2007:Q3,Next9,34.7,27.5,28.9,20.4,38.6,36.1,42.7,33.3,31.4,37.6,24.3,23.4,32.8,35.9,27.9,58.7,36.1,48.1,36.1,23,18.7,18.7,20.1,8.4,13.1,41.4,28.4,38,10445274,1197807
2007:Q3,Next40,32.8,43.1,43.6,40.6,27.2,38.5,28.1,19.1,17.1,24,6.9,5.5,21.3,13.4,42.4,34,41.8,43.4,14.5,46.7,41.3,41.3,43.5,36.9,26.4,19.3,43.7,31,46447493,130942
2007:Q3,Bottom50,7.7,16.5,15,25,2.9,5.5,2,1.5,1.6,1.4,0.4,0.4,0.2,1,9.3,1.2,6.8,2,2.1,21,35.7,35.7,32.3,52.9,28,20.2,10.1,2,58055373,
2007:Q4,TopPt1,9.9,3.2,2.8,5.3,13.5,7.5,12.8,21.8,23.1,18.8,40.7,42.8,15.7,22.1,7.4,0.3,2,1.6,23,2.3,0.6,0.6,0.4,0.2,17.1,5.4,4.7,11.8,116394,
2007:Q4,RemainingTop1,14.7,9.7,9.9,8.6,17.4,12.7,16.8,24.5,26.9,18.8,18.8,17.9,28.9,27.3,13,6.3,13.2,5.1,24.2,6.8,3.7,3.7,3.7,1.7,14.7,13.7,13.2,17,1044458,
2007:Q4,Next9,34.9,27.7,29.1,20.4,38.7,36.4,41.9,33.3,31.5,37.3,31.1,30.9,33.7,36,28,58.2,36.7,47.9,35.9,23.1,18.6,18.6,20.1,8.4,13.6,40.2,28.6,38.3,10459209,
2007:Q4,Next40,32.9,43.1,43.6,40.8,27.4,37.9,26.6,18.9,16.9,23.7,9.1,8,21.6,13.5,42.3,34,41.3,43.5,14.8,46.8,41.1,41.1,43.2,36.8,26.1,19.8,43.5,31.2,46506464,
2007:Q4,Bottom50,7.6,16.3,14.7,24.9,2.9,5.5,1.9,1.5,1.5,1.4,0.4,0.4,0.1,1,9.2,1.2,6.8,2,2.1,21,36,36,32.6,52.8,28.6,20.9,10,1.7,58128998,
2008:Q1,TopPt1,9.7,3.3,2.9,5.3,13.1,7.8,14.5,22.2,23.5,19.2,37.1,38.7,15.1,21.6,7.4,0.6,2,1.6,22.1,2.3,0.7,0.6,0.4,0.2,16.4,5.1,4.9,11.6,116722,
2008:Q1,RemainingTop1,14.6,9.6,9.9,8.4,17.2,12.9,17.6,24.3,26.6,19,15.5,14.6,28.3,27.4,12.8,6.5,13.3,5.2,24.7,6.7,3.7,3.7,3.6,1.8,14.7,13.3,14.5,16.9,1045143,
2008:Q1,Next9,35,27.7,29.1,20.6,38.9,36.6,41,33.3,31.6,37,36.3,36.4,34.7,36.2,28.1,57.1,37.3,47.7,35.6,23.2,18.7,18.6,20.1,8.3,14,38.8,28.8,38.6,10470787,
2008:Q1,Next40,33.1,43,43.4,41,27.8,37.4,25.1,18.7,16.7,23.4,10.7,9.9,21.8,13.8,42.4,34.5,40.6,43.6,15.3,46.8,40.8,40.8,43,36.3,25.9,20.6,42,31.4,46553892,
2008:Q1,Bottom50,7.7,16.4,14.7,24.8,3,5.4,1.8,1.5,1.5,1.4,0.4,0.4,0,0.9,9.3,1.3,6.8,1.9,2.3,21,36.2,36.2,32.8,53.3,29,22.2,9.8,1.4,58188537,
2008:Q2,TopPt1,9.5,3.3,2.9,5.1,12.8,7.7,14.2,22.9,24.2,19.4,34.8,36.5,14.1,21.3,7.5,0.9,1.9,1.6,21.8,2.3,0.7,0.7,0.5,0.3,16.5,5.6,5,11.5,117053,
2008:Q2,RemainingTop1,14.6,9.5,9.8,8.2,17.3,12.9,17.7,24.3,26.3,19.2,18.8,18.1,27,27.5,12.8,6.7,13.3,5.3,24.9,6.7,3.6,3.6,3.5,1.9,13.8,14,14.9,17,1045574,
2008:Q2,Next9,35.1,27.7,29,21,39,37.2,41.2,33.2,31.6,37.5,35.5,35.4,36.6,36.4,28.3,56.2,38,47.5,35.3,23.3,18.8,18.8,20.4,8.4,14.2,38.3,29,38.7,10480601,
2008:Q2,Next40,33.1,42.9,43.2,41.2,27.9,36.9,25.1,18.2,16.5,22.7,10.5,9.6,22,13.9,42.3,34.7,40.1,43.6,15.6,46.8,40.8,40.8,42.9,36.4,24.7,20.6,41.4,31.4,46592720,
2008:Q2,Bottom50,7.7,16.7,15,24.6,2.9,5.2,1.8,1.4,1.4,1.3,0.4,0.4,0.2,0.9,9.2,1.4,6.8,1.9,2.3,21,36.1,36.2,32.7,53,30.8,21.5,9.7,1.4,58237624,
2008:Q3,TopPt1,9.2,3.4,3,5.2,12.3,7.8,14.5,23.5,24.9,20,32.6,34.3,13.2,20.5,7.5,1.2,1.9,1.6,21.2,2.3,0.7,0.7,0.5,0.3,15.2,4.9,5,11.2,117384,
2008:Q3,RemainingTop1,14.5,9.4,9.8,7.9,17.2,13.1,17.9,24.1,25.9,19.5,21.4,21,25.8,27.7,12.6,7,13.5,5.4,25.3,6.6,3.8,3.7,3.6,2,14.9,13.1,14.8,17,1045839,
2008:Q3,Next9,35.1,27.7,29.1,21.1,39.1,37.5,41,33,31.6,36.5,35.1,34.8,38.5,36.6,28.4,55.2,38.6,47.4,35.1,23.3,18.7,18.6,20.2,8.3,14.8,36.9,29.1,38.9,10489247,
2008:Q3,Next40,33.4,42.7,43,41.3,28.4,36.4,24.8,18,16.2,22.7,10.5,9.4,22.2,14.3,42.3,35.1,39.2,43.7,16,46.8,40.3,40.3,42.6,35.9,25.7,21.6,41.4,31.8,46625893,
2008:Q3,Bottom50,7.8,16.7,15,24.5,3,5.1,1.7,1.3,1.3,1.3,0.4,0.4,0.3,0.9,9.2,1.5,6.8,1.9,2.4,20.9,36.5,36.6,33.2,53.5,29.5,23.5,9.7,1.1,58279891,
2008:Q4,TopPt1,8.7,3.5,3.1,5.4,11.6,8.1,16,24.5,25.9,20.3,31,33.2,12.4,18.8,7.5,1.8,1.9,1.7,20.3,2.4,0.7,0.7,0.5,0.3,14.8,7,5.3,10.6,117714,
2008:Q4,RemainingTop1,14.5,9.4,9.8,7.6,17.3,13.3,18.5,24.1,25.5,19.8,40.8,42.7,25,28.2,12.4,7.5,13.8,5.5,25.8,6.5,3.8,3.7,3.6,2.1,14.7,16.4,16.2,17,1046024,
2008:Q4,Next9,34.9,27.9,29.3,21.1,38.8,37.7,40.3,32.7,31.5,36.2,21.6,19.4,39.8,36.9,28.5,52.8,39.4,47.2,34.8,23.4,18.3,18.2,20.1,8.2,15.1,36.5,29.3,38.9,10497316,
2008:Q4,Next40,34,42.7,43,41.5,29.1,35.9,23.5,17.5,15.8,22.4,6.3,4.4,22.4,15.3,42.4,36.2,37.9,43.8,16.6,46.8,40.3,40.3,42.4,35.6,25.3,20.6,39.8,32.5,46656356,
2008:Q4,Bottom50,7.9,16.6,14.8,24.4,3.1,5.1,1.7,1.2,1.2,1.2,0.3,0.3,0.4,0.8,9.2,1.7,6.9,1.9,2.5,20.9,36.9,37,33.5,53.7,30.2,19.6,9.4,1,58318973,
2009:Q1,TopPt1,8.4,3.5,3.1,5.5,11.2,8,16,25,26.5,21.3,28.3,30.6,11.7,17.9,7.6,2.1,1.8,1.7,19.4,2.4,0.7,0.7,0.5,0.3,15,7.5,5.3,10.3,118041,
2009:Q1,RemainingTop1,14.5,9.3,9.7,7.4,17.4,13.3,18.7,23.8,25.3,20.3,49.5,52.9,24.1,28.5,12.4,7.8,13.9,5.6,26.3,6.4,3.8,3.8,3.6,2.2,13.8,17.3,15.8,17.1,1046214,
2009:Q1,Next9,34.9,27.9,29.5,21.2,38.8,38.2,40.3,32.2,31.5,34.1,17,13.7,41.2,37.2,28.6,52,40.2,47,34.5,23.5,18,18,19.9,7.9,15.2,35,29.4,39,10505403,
2009:Q1,Next40,34.3,42.7,42.9,41.6,29.5,35.5,23.4,17.8,15.6,23,5,2.6,22.6,15.8,42.2,36.4,37.1,43.9,17.2,46.8,40.1,40.1,42.1,34.9,24.2,20.9,40,32.8,46687054,
2009:Q1,Bottom50,7.9,16.5,14.8,24.3,3.1,5,1.6,1.2,1.2,1.2,0.3,0.2,0.5,0.7,9.2,1.7,7,1.8,2.7,20.9,37.4,37.5,33.9,54.7,31.9,19.3,9.5,0.7,58358501,
2009:Q2,TopPt1,8.4,3.6,3.2,5.3,11.1,8.1,15.6,24.5,25.9,21.5,25.7,27.8,11,19.2,7.7,2.2,1.7,1.7,18.1,2.4,0.7,0.7,0.5,0.3,14.4,7.3,5.1,10.3,118362,
2009:Q2,RemainingTop1,14.6,9.2,9.7,7.2,17.6,13.4,18.8,23.7,25.2,20.5,50.3,54.1,23.3,28,12.4,7.7,13.5,5.7,27,6.4,3.8,3.8,3.6,2.3,13.9,17.1,14.5,17.2,1046497,
2009:Q2,Next9,35.2,28,29.5,21.5,39,38.7,40.5,32.6,31.9,34.2,18.2,14.9,42.5,37.3,28.8,52.9,40.7,46.8,34.2,23.6,18.1,18.1,20,7.8,15.5,33.5,29.6,39.3,10514101,
2009:Q2,Next40,33.9,42.5,42.6,41.8,29.3,35,23.6,18,15.8,22.6,5.4,3,22.8,14.8,42,35.5,37.2,44,17.9,46.8,39.9,39.9,41.9,34.7,24.2,21.7,41.3,32.5,46720932,
2009:Q2,Bottom50,7.8,16.7,15.1,24.1,3,4.9,1.6,1.2,1.3,1.2,0.3,0.2,0.5,0.8,9.1,1.7,6.8,1.8,2.9,20.8,37.5,37.5,34,54.9,31.9,20.4,9.6,0.7,58402108,
2009:Q3,TopPt1,8.8,3.6,3.2,5.1,11.4,8.1,14.9,25.2,26.7,21.5,23.4,25.2,10.4,20.1,7.8,2.3,1.6,1.7,17.7,2.4,0.8,0.8,0.5,0.4,13.8,7.1,5,10.6,118676,
2009:Q3,RemainingTop1,14.9,9.1,9.6,7,17.8,13.5,18.8,23.6,24.8,20.5,50.6,54.6,22.5,27.7,12.4,7.6,13.2,5.8,27.3,6.3,3.9,3.8,3.6,2.4,14.2,16.9,14.2,17.5,1046959,
2009:Q3,Next9,35.4,28.1,29.5,21.9,39.1,39.1,40.8,32.8,31.8,35.2,19.8,16.4,43.7,37.3,29.1,53.8,41.1,46.6,33.8,23.7,17.9,17.9,19.9,7.7,15.9,32.1,29.8,39.4,10524003,
2009:Q3,Next40,33.3,42.3,42.4,42,28.7,34.6,23.9,17.2,15.5,21.6,6,3.6,22.9,14.1,41.7,34.7,37.3,44.1,18.2,46.8,39.6,39.6,41.7,34.3,24.4,22.4,41.4,31.8,46760935,
2009:Q3,Bottom50,7.7,16.9,15.3,24,3,4.8,1.6,1.2,1.2,1.1,0.3,0.2,0.6,0.8,9.1,1.7,6.7,1.8,2.9,20.8,37.9,37.9,34.3,55.3,31.8,21.5,9.6,0.6,58453428,
2009:Q4,TopPt1,8.7,3.7,3.3,5.4,11.2,8.3,14.6,25.5,26.9,21.2,21.1,22.8,9.7,20.2,7.8,2.4,1.6,1.7,17.2,2.4,0.8,0.8,0.5,0.4,13.3,6.8,4.7,10.5,118981,
2009:Q4,RemainingTop1,14.9,9.1,9.6,6.7,17.9,13.6,19,23.6,24.6,20.5,52.4,57,21.8,27.6,12.4,7.6,13,5.9,27.7,6.2,3.9,3.9,3.6,2.5,14.3,16.4,11.8,17.5,1047686,
2009:Q4,Next9,35.6,28.3,29.8,21.9,39.2,39.3,40.9,33.2,31.9,36.9,20.1,16.4,44.8,37.5,29.2,54.1,41.6,46.4,33.5,23.7,17.9,17.9,19.9,7.6,16.2,31.1,30,39.6,10535703,
2009:Q4,Next40,33.2,42.2,42.2,42.2,28.7,34.2,24,16.7,15.4,20.3,6.1,3.6,23.1,13.9,41.5,34.2,37.1,44.2,18.7,46.8,39.4,39.4,41.5,34,24.3,23.1,43.7,31.8,46810007,
2009:Q4,Bottom50,7.6,16.8,15.2,23.9,3,4.7,1.5,1.1,1.2,1,0.2,0.2,0.6,0.8,9,1.7,6.7,1.8,3,20.8,38,38.1,34.5,55.6,32,22.7,9.9,0.6,58516093,
2010:Q1,TopPt1,8.9,3.8,3.4,5.4,11.3,8.2,13.5,26,27.5,21.9,19,20.5,9.2,20.4,7.9,2.6,1.5,1.7,17.3,2.4,0.9,0.9,0.6,0.4,11.7,6.6,5.1,10.7,119275,
2010:Q1,RemainingTop1,15,9,9.6,6.5,18,13.7,19,23.4,24.4,20.9,54,58.9,21.1,27.5,12.4,7.7,12.9,6,27.8,6.2,4,4,3.6,2.6,16.2,16.1,14.4,17.5,1048764,
2010:Q1,Next9,35.7,28.4,29.9,22,39.3,39.8,41.5,32.9,31.9,35.5,20.5,16.6,45.8,37.6,29.4,54.2,42.1,46.3,33.2,23.9,17.9,17.9,20,7.3,16.7,30,30.1,39.7,10549795,
2010:Q1,Next40,32.9,42.1,42,42.3,28.5,33.7,24.6,16.7,15.2,20.7,6.3,3.7,23.2,13.7,41.4,33.8,36.9,44.2,18.8,46.8,39.1,39.1,41.4,33.4,26.2,23.6,40.9,31.5,46871093,
2010:Q1,Bottom50,7.4,16.7,15.1,23.8,2.9,4.6,1.5,1.1,1.1,1,0.2,0.2,0.7,0.8,9,1.7,6.6,1.8,2.9,20.7,38.1,38.1,34.5,56.3,29.3,23.7,9.5,0.5,58593736,
2010:Q2,TopPt1,8.8,3.9,3.5,5.4,11.2,8.2,13,26.7,28.2,21.9,17.2,18.5,8.6,19.7,7.9,3,1.4,1.7,18,2.5,0.9,0.9,0.6,0.4,11.3,6.5,5.3,10.6,119555,
2010:Q2,RemainingTop1,15,9,9.6,6.3,17.9,13.8,19.1,23.3,24,21,54.9,60.1,20.6,27.7,12.1,8,13,6,27.7,6.2,4,3.9,3.5,2.7,16.1,16,15.2,17.5,1050279,
2010:Q2,Next9,35.9,28.6,30.1,22.2,39.4,40.2,41.7,32.9,31.8,36.4,21.2,17.3,46.8,37.9,29.4,53.4,42.8,46.5,33,24,18,18,20.1,7.3,17,29,30.2,39.9,10566872,
2010:Q2,Next40,32.9,41.9,41.7,42.5,28.5,33.3,24.8,16,14.9,19.7,6.5,4,23.4,13.9,41.5,33.9,36.1,44.1,18.6,46.7,39,39,41.3,33.2,26,24.1,39.9,31.5,46947138,
2010:Q2,Bottom50,7.5,16.8,15.1,23.6,2.9,4.5,1.4,1,1,1,0.2,0.2,0.7,0.8,9,1.8,6.6,1.7,2.8,20.7,38.1,38.2,34.5,56.4,29.5,24.4,9.3,0.5,58689991,
2010:Q3,TopPt1,9,3.9,3.5,5.3,11.4,8.3,13.2,27.3,28.7,21.4,15.5,16.6,8.1,20.3,8,3,1.4,1.7,18.2,2.5,0.9,0.9,0.6,0.5,11.4,6.4,4.8,10.8,119821,21195582
2010:Q3,RemainingTop1,15.1,8.9,9.5,6.1,18.1,13.9,19.4,23.2,23.8,20.9,55.2,60.5,20,27.5,12.2,7.9,12.7,6.1,27.7,6.1,4,3.9,3.5,2.7,15.5,16,12.4,17.6,1052319,6503970
2010:Q3,Next9,36.1,28.6,30,22.4,39.6,40.6,41.6,33.2,31.8,39.1,22.2,18.3,47.7,37.9,29.6,54.2,43.1,46.6,32.7,24.1,18,17.9,20.2,7.2,17.1,27.9,30.5,40.1,10587528,1214853
2010:Q3,Next40,32.4,41.7,41.5,42.7,28,32.9,24.5,15.3,14.7,17.8,6.9,4.4,23.5,13.5,41.2,33.2,36.2,44,18.7,46.7,38.8,38.8,41.1,33,25.2,24.6,42.6,31,47041087,87444
2010:Q3,Bottom50,7.3,16.9,15.4,23.5,2.8,4.4,1.4,1,1,0.9,0.2,0.2,0.7,0.8,9,1.8,6.6,1.7,2.7,20.6,38.4,38.4,34.7,56.6,30.8,25,9.6,0.5,58808489,
2010:Q4,TopPt1,9.3,4,3.5,5.7,11.7,8.3,13.7,26.3,27.7,22.5,15.9,16.8,9.6,20.8,8,2.6,1.4,1.5,18.7,2.5,0.9,0.9,0.6,0.5,10.9,6.1,5.2,11.1,120070,
2010:Q4,RemainingTop1,15.3,9,9.7,6.2,18.1,13.9,19.9,23.3,23.9,21.7,52.6,57.3,20.6,27.2,12.8,8,12.5,6.1,27.3,6.1,4,4,3.5,2.6,14.6,16.3,14.9,17.7,1054941,
2010:Q4,Next9,36.2,28.7,30.3,22.1,39.6,40.4,41.6,33.1,32.4,34.8,23.9,20.8,45.4,37.7,29.7,55,42.4,46.7,33,24,18,18,20.3,7.6,17,29.1,30.5,40.1,10612172,
2010:Q4,Next40,32.2,41.8,41.7,42.5,27.9,32.9,23.4,16.3,14.9,20,7.2,4.9,23.2,13.4,40.5,32.7,37.1,44,18.4,46.9,39,39,41.4,33.5,24.8,23.7,40.1,30.7,47154946,
2010:Q4,Bottom50,7,16.5,14.8,23.5,2.8,4.4,1.4,1,1,1,0.3,0.1,1.2,0.8,8.9,1.7,6.5,1.7,2.6,20.5,38.1,38.2,34.2,55.8,32.8,24.9,9.3,0.4,58951702,
2011:Q1,TopPt1,9.5,4,3.5,5.9,11.9,8.5,13.1,26,27.3,22.2,16,16.7,11,21.2,8.1,2.4,1.5,1.4,19.2,2.5,0.9,0.9,0.6,0.5,10.5,5.6,5.2,11.3,120304,
2011:Q1,RemainingTop1,15.4,9.1,9.8,6.3,18.1,14,20.2,23.4,24,21.8,51.9,56.4,21,27,13.5,8.4,12.4,6.2,27,6.1,3.9,3.9,3.5,2.5,13.3,16.2,15.5,17.8,1058096,
2011:Q1,Next9,36.3,28.7,30.3,22,39.5,39.9,42.2,33.6,32.9,35.7,24.5,21.7,43.4,37.6,29.8,54.7,41.9,46.7,33.2,23.8,18.3,18.3,20.5,7.5,16.9,30.4,30.6,40,10640473,
2011:Q1,Next40,32,41.8,41.7,42.3,27.8,33,23.2,16,14.9,19.3,7.3,5,22.9,13.4,39.8,32.8,37.9,44,18.1,47.1,39.1,39.1,41.8,33.1,23.9,22.8,39.5,30.5,47286970,
2011:Q1,Bottom50,6.8,16.4,14.6,23.5,2.8,4.5,1.4,1,1,0.9,0.3,0.1,1.6,0.8,8.8,1.7,6.4,1.7,2.5,20.4,37.8,37.8,33.6,56.5,35.4,25,9.3,0.4,59117448,
2011:Q2,TopPt1,9.6,4.1,3.5,6.4,11.9,8.7,12.5,25.6,26.7,22.7,16.6,17.2,12.2,21.3,8.2,2.2,1.5,1.3,19.6,2.5,0.8,0.8,0.5,0.5,10.3,5.4,5.2,11.4,120526,
2011:Q2,RemainingTop1,15.4,9.2,10,6.3,18,14.1,20.5,23.5,24,22.3,48.2,52,21.5,26.9,14.1,8.7,12.3,6.3,26.6,6.2,3.9,3.9,3.5,2.4,11.8,16.8,16.1,17.8,1061703,
2011:Q2,Next9,36.3,28.8,30.6,21.6,39.5,39.5,42.7,33.5,33.3,34,27,24.9,41.5,37.5,29.9,54.5,41.4,46.7,33.5,23.7,18.4,18.4,20.7,7.5,16.7,31.1,30.7,40,10671919,
2011:Q2,Next40,32,41.6,41.5,42.1,27.9,33.1,23,16.4,15,20.1,7.9,5.8,22.7,13.5,39.1,32.9,38.5,44.1,17.9,47.3,39.3,39.3,42.2,33.1,22.8,21.9,38.8,30.5,47434476,
2011:Q2,Bottom50,6.8,16.2,14.4,23.6,2.7,4.5,1.4,1,1,1,0.4,0.1,2.1,0.8,8.7,1.7,6.3,1.7,2.4,20.3,37.5,37.6,33.1,56.5,38.4,24.7,9.2,0.4,59302384,
2011:Q3,TopPt1,9.3,4.1,3.5,6.2,11.6,8.9,12,25.7,26.8,22.9,16.5,17,13.3,20.5,8.2,2.1,1.6,1.2,20.1,2.5,0.8,0.8,0.5,0.5,9.7,5.3,5,11.1,120738,
