Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count
1997:Q3,SomeCollege,8138592,2882438,2204848,677590,5256154,619941,127130,290311,211117,79194,78998,54257,24741,1186345,136173,135669,465620,1325492,809137,81339,1464547,1460701,997352,413380,5470,44499,3846,6674045,25585518
1997:Q3,HS,7615244,2806590,2132486,674104,4808654,688781,84970,184757,124371,60386,67871,43165,24705,905857,150929,159271,379993,1450425,651234,84565,1160215,1155927,790081,319028,2808,44009,4288,6455029,32338652
1997:Q3,NoHS,2189689,966494,747758,218735,1223195,238613,11742,65899,47409,18491,24289,11902,12387,107667,30494,32074,50290,451159,183439,27529,267713,266808,158853,100898,1553,5504,905,1921975,17238914
1997:Q4,College,20915767,5340271,4203481,1136790,15575496,1435619,503152,1041763,693687,348076,389702,358524,31178,4701720,363501,344943,1313106,2850853,2482672,148464,2508570,2498473,1795965,489065,14717,198726,10097,18407197,26491808
1997:Q4,SomeCollege,8229004,2911536,2230208,681328,5317468,624271,131068,300567,228833,71734,82492,57399,25092,1190372,136665,136699,465189,1334750,833918,81477,1496635,1492808,1012395,426520,7983,45911,3827,6732369,25620941
1997:Q4,HS,7650379,2832101,2159854,672247,4818278,694566,85795,183120,125308,57812,68989,45419,23571,915783,150856,153071,374101,1438365,669943,83687,1163410,1159162,782765,325790,5330,45277,4248,6486970,32418096
1997:Q4,NoHS,2148842,964342,736746,227596,1184500,234075,12157,63088,44159,18929,26239,13951,12288,103967,27797,29372,49953,434651,176454,26746,266453,265637,155235,102790,2361,5252,816,1882389,17123504
1998:Q1,College,22167221,5476415,4317105,1159311,16690805,1441488,551180,1038856,665451,373405,406313,376474,29839,5419685,376471,365575,1451550,2959246,2529547,150894,2557714,2547468,1837746,488528,16535,204660,10246,19609506,26791165
1998:Q1,SomeCollege,8494400,2958826,2277255,681571,5535574,618984,139307,303640,221574,82066,86497,61062,25435,1311189,137726,148205,512811,1355667,839512,82038,1517093,1513300,1031430,425128,8474,48268,3793,6977307,25639662
1998:Q1,HS,7812309,2844068,2171417,672650,4968242,691012,88376,180235,116002,64233,69310,46875,22435,1028987,151584,157590,402314,1441018,674313,83503,1147974,1143789,779510,311812,5739,46728,4185,6664336,32499265
1998:Q1,NoHS,2122494,960422,733893,226529,1162072,227791,13129,61861,41369,20492,28441,16277,12164,110730,25257,28265,50813,422119,167435,26233,259882,259157,152758,98575,2581,5243,725,1862612,17023698
1998:Q2,College,22794163,5634727,4451994,1182733,17159436,1448484,564197,1113473,702947,410526,410004,381582,28422,5570287,388987,381333,1468600,3058045,2603500,152526,2633749,2623121,1886646,508956,15461,212058,10628,20160414,27082017
1998:Q2,SomeCollege,8630518,3018522,2335603,682919,5611996,613917,140490,336655,238471,98184,89810,64029,25781,1315675,138579,156329,513956,1369517,854929,82139,1556428,1552637,1055040,438765,7934,50899,3790,7074090,25642417
1998:Q2,HS,7894802,2885693,2211785,673908,5009109,688125,87987,189856,116256,73600,71577,50280,21297,1040968,152189,158784,397783,1452272,686839,82730,1161580,1157395,785143,319327,4676,48250,4185,6733222,32585029
1998:Q2,NoHS,2096982,966810,738663,228147,1130172,222067,13247,60550,38138,22412,30691,18649,12043,107458,22762,26719,50611,410414,160103,25549,261986,261340,152874,100696,2460,5310,646,1834996,16942686
1998:Q3,College,22565115,5825668,4608322,1217346,16739447,1458991,620580,1173208,772644,400564,440040,413009,27031,4953167,395549,381195,1359962,3145608,2655885,155261,2698446,2687992,1935748,525705,17466,209073,10454,19866669,27356966
1998:Q3,SomeCollege,8540076,3074409,2393038,681372,5465667,609917,149795,359322,268179,91142,94928,68766,26162,1169843,137976,154047,468514,1376521,861980,82822,1591061,1587352,1077906,449606,8472,51368,3709,6949015,25629939
1998:Q3,HS,7761421,2907544,2226607,680937,4853878,686824,90874,191365,119989,71376,69546,49393,20153,920448,151176,149890,360572,1456806,693488,82886,1171789,1167748,789728,323471,5114,49435,4041,6589633,32678256
1998:Q3,NoHS,2040593,958365,741290,217074,1082229,217113,14412,56537,33632,22905,33636,21634,12003,91840,20172,23881,49482,397776,152169,25211,262842,262296,152774,101936,2707,4878,546,1777752,16883656
1998:Q4,College,24161847,6030953,4792371,1238581,18130894,1519512,667951,1146753,784296,362456,432507,403939,28568,5923469,411901,400962,1568203,3204928,2697107,157601,2786438,2776809,1998540,546968,20551,210750,9629,21375409,27610646
1998:Q4,SomeCollege,8810799,3090279,2406232,684047,5720520,633320,156699,327432,255129,72302,97785,71150,26635,1326430,145283,162815,535238,1405165,847997,82355,1602950,1599304,1081027,454253,9126,54899,3646,7207849,25603468
1998:Q4,HS,8007342,2941794,2256582,685212,5065548,707023,93981,174813,114322,60491,72035,51596,20439,1047762,155462,159975,405523,1477754,689276,81943,1204377,1200575,809877,337025,6835,46839,3802,6802965,32780871
1998:Q4,NoHS,2087240,963547,737624,225923,1123693,222069,14963,48166,29193,18973,30387,19106,11281,115519,22082,27100,51138,413385,154089,24794,269920,269380,159146,103026,2815,4393,540,1817320,16848635
1999:Q1,College,24555856,6230217,4964444,1265773,18325639,1502842,714812,1137879,746771,391108,427094,396903,30191,5987618,416710,407365,1624927,3252134,2694516,159742,2853927,2843460,2053727,555910,19400,214423,10467,21701929,27845812
1999:Q1,SomeCollege,8805077,3102460,2420529,681931,5702618,634139,163480,310374,227093,83282,100470,73353,27117,1307434,149880,162987,545815,1427252,818982,81806,1600475,1596655,1080123,449187,8540,58805,3821,7204602,25566264
1999:Q1,HS,8002701,2960657,2268249,692408,5042044,704519,97188,169465,104015,65450,74055,53328,20726,1020601,156619,161735,411372,1492073,673477,80939,1220280,1216277,828444,337035,6437,44361,4002,6782421,32891012
1999:Q1,NoHS,2101941,957273,736116,221158,1144668,222366,15528,44154,26646,17509,27481,16820,10662,123975,23718,29238,51690,427902,154232,24385,272722,272119,165342,100266,2494,4017,603,1829219,16835002
1999:Q2,College,25476620,6453535,5159709,1293826,19023085,1477616,701465,1095490,720757,374733,425361,393763,31597,6525464,426170,420125,1715894,3302967,2770378,162155,2954428,2943951,2116716,573987,20549,232699,10477,22522192,28067252
1999:Q2,SomeCollege,8925176,3128033,2443635,684398,5797143,632508,159209,281475,206083,75391,103097,75560,27538,1377468,155555,167196,568627,1451477,819114,81417,1611930,1608052,1083156,450614,8583,65699,3878,7313247,25522093
1999:Q2,HS,8138330,3013667,2312607,701061,5124662,699855,96001,156326,95900,60425,75402,54373,21029,1073311,159154,167603,426367,1509723,680716,80205,1251397,1247408,851156,346678,7240,42335,3988,6886933,33005867
1999:Q2,NoHS,2150247,973093,747533,225560,1177154,222397,14751,38901,23932,14969,24706,14761,9945,140500,25514,31966,52628,443576,158125,24089,280309,279676,172664,100302,2383,4327,633,1869938,16838973
1999:Q3,College,25602494,6710148,5379861,1330287,18892345,1486773,728977,1078655,712490,366164,445538,412378,33159,6231463,424905,414282,1674551,3341615,2898903,166684,3052497,3042039,2193513,595108,17570,235848,10458,22549997,28279753
1999:Q3,SomeCollege,8875207,3153989,2468743,685246,5721219,641044,162490,263896,192616,71280,107140,79150,27990,1294480,158719,159743,544376,1469140,838076,82113,1627290,1623358,1091883,454511,7528,69437,3931,7247917,25474723
1999:Q3,HS,8109099,3060177,2346236,713941,5048923,705826,97938,147791,90342,57449,73584,52255,21328,991113,158784,161836,407979,1519938,703049,81085,1285996,1282027,875591,360674,5901,39862,3968,6823104,33122630
1999:Q3,NoHS,2177416,979558,758330,221228,1197858,224928,14935,33999,21074,12925,22431,13074,9356,142168,27033,33087,52462,457950,164521,24345,288431,287769,180273,101601,1962,3932,663,1888985,16856764
1999:Q4,College,27517139,6922950,5566384,1356566,20594189,1528867,805236,990094,760576,229519,491931,457333,34598,7481923,455841,447361,1840510,3406802,2951438,194186,3171442,3160490,2259354,614510,16977,269650,10952,24345697,28488102
1999:Q4,SomeCollege,9194060,3165636,2478548,687088,6028424,659275,174561,224993,196117,28876,112975,84565,28410,1491564,169373,176536,593250,1501163,830417,94317,1642023,1637966,1092710,458686,7133,79438,4056,7552037,25427919
1999:Q4,HS,8420664,3107486,2385670,721817,5313178,721775,103602,121445,90663,30783,68001,46367,21634,1157570,167233,180510,442254,1547492,704132,99163,1312362,1308283,887548,376870,5789,38076,4078,7108303,33238490
1999:Q4,NoHS,2249744,991026,765403,225623,1258718,229787,16212,24870,17081,7789,20407,11692,8716,171603,29506,37712,54231,476565,167539,30285,295622,294907,184651,103557,1749,4949,715,1954122,16884593
2000:Q1,College,28399052,7231029,5836072,1394957,21168023,1549536,857515,898647,709341,189306,497557,462326,35231,7910508,464282,461607,1918855,3457849,2953278,198389,3264586,3254205,2316696,620004,17982,299523,10380,25134466,28697086
2000:Q1,SomeCollege,9309773,3215306,2524423,690883,6094467,671300,182184,193750,173095,20655,115690,87059,28631,1538305,174793,181493,610945,1525447,805847,94710,1641534,1637498,1088435,453326,7192,88544,4036,7668240,25385447
2000:Q1,HS,8546309,3175094,2439195,735899,5371215,731219,107455,105851,81877,23975,68499,46537,21961,1190818,169489,187300,454266,1565434,691240,99645,1318792,1314872,893469,378894,6470,36039,3920,7227517,33350638
2000:Q1,NoHS,2312045,1017088,790908,226180,1294957,233336,16953,21489,15808,5681,17650,10029,7620,186243,31357,40692,55242,493290,168278,30429,297303,296581,187612,101540,1650,5778,722,2014743,16918676
2000:Q2,College,28507088,7584262,6152250,1432012,20922827,1543407,837722,886677,680750,205927,477143,441308,35835,7569545,463444,462839,1901256,3499906,3077375,203514,3348717,3338255,2394003,643317,16146,284789,10462,25158371,28911492
2000:Q2,SomeCollege,9284844,3266112,2570932,695180,6018733,675655,176996,182973,157988,24985,116267,87425,28843,1451076,178084,178308,595600,1544865,823357,95551,1652982,1648875,1095429,458383,6480,88583,4107,7631862,25351074
2000:Q2,HS,8558094,3254403,2505419,748983,5303691,732502,105902,102080,75696,26384,72614,50338,22277,1104032,169185,185722,442283,1576710,711913,100748,1353378,1349453,914145,396392,5717,33199,3924,7204716,33456266
2000:Q2,NoHS,2356175,1039511,810978,228533,1316664,235178,16126,19286,14052,5233,14818,8283,6535,186471,32940,42477,55360,508717,174505,30788,304877,304120,194519,103678,1384,4538,757,2051299,16955230
2000:Q3,College,29063782,7913659,6444547,1469113,21150123,1538595,877263,871132,660183,210949,491372,454963,36409,7531222,468196,473162,1927270,3548230,3214760,208921,3459799,3449492,2473063,672195,12925,291309,10307,25603983,29136107
2000:Q3,SomeCollege,9350990,3309765,2614137,695628,6041224,680528,182345,172890,146157,26733,119393,90346,29047,1418193,182679,180711,595468,1567510,844994,96513,1671913,1667767,1102541,466986,5331,92909,4146,7679076,25328567
2000:Q3,HS,8618163,3311198,2550223,760975,5306965,733840,108753,97562,70624,26938,71840,49264,22576,1065666,170296,189726,441079,1590712,735537,101955,1392986,1389118,933667,420386,4356,30709,3868,7225177,33552563
2000:Q3,NoHS,2402320,1054897,832437,222460,1347423,237050,16586,16823,12281,4542,12308,6851,5457,191767,34680,45085,55859,524869,181209,31188,314798,314016,201175,107505,1060,4276,782,2087522,16990471
2000:Q4,College,28802567,8229276,6728252,1501024,20573291,1588603,947300,961550,723680,237870,545440,508447,36993,6662247,466782,466575,1849382,3586588,3286934,211889,3527386,3516564,2539879,705205,15768,255713,10822,25275180,29375718
2000:Q4,SomeCollege,9238279,3341005,2640119,700886,5897274,701433,192950,187460,154193,33267,125648,96393,29255,1244421,185874,172839,560827,1584837,844705,96281,1680703,1676423,1104598,477227,5995,88603,4280,7557576,25321692
2000:Q4,HS,8528036,3384012,2613791,770221,5144023,750871,113793,103732,72847,30885,65658,42803,22855,904619,169631,182954,414394,1596546,740597,101228,1436954,1432980,952685,446915,5828,27551,3975,7091081,33636722
2000:Q4,NoHS,2436975,1081559,851933,229626,1355417,242350,17674,13121,8859,4262,10046,5641,4405,179822,36210,46055,55205,539190,184789,30954,324039,323203,208065,111919,1076,2143,836,2112936,17020617
2001:Q1,College,28694610,8718995,7186494,1532500,19975615,1696634,1052806,902729,603018,299711,526725,488255,38470,5974294,473853,462828,1698248,3637385,3333499,216615,3573946,3563750,2602890,717459,9396,234005,10197,25120664,29635113
2001:Q1,SomeCollege,9181008,3428308,2724240,704068,5752700,738875,209474,170920,122063,48857,126241,96543,29698,1104511,191070,166826,503186,1608541,836165,96890,1672993,1668735,1104327,473518,3877,87014,4257,7508015,25334214
2001:Q1,HS,8527072,3508603,2730633,777970,5018469,783711,121227,100596,60039,40557,69580,46470,23110,776315,171060,177833,370487,1608077,737944,101639,1448856,1445059,968278,449081,3078,24622,3797,7078216,33705932
2001:Q1,NoHS,2501951,1128577,896368,232210,1373374,250966,19470,13794,9410,4384,8001,4151,3849,169751,37968,47211,53472,554678,186970,31094,325970,325131,214130,109666,653,681,839,2175981,17041883
2001:Q2,College,29779454,9047709,7486124,1561585,20731745,1710787,1052247,850510,544928,305582,530973,491097,39876,6488291,491181,474000,1779229,3698873,3429750,225905,3697347,3687387,2700246,741444,5936,239761,9960,26082107,29919078
2001:Q2,SomeCollege,9337508,3453077,2748626,704450,5884432,749766,207745,155899,105539,50360,128562,98431,30131,1171170,198675,169586,522217,1637345,843820,99645,1695163,1690873,1121576,475614,2517,91165,4291,7642345,25369901
2001:Q2,HS,8681396,3560916,2777950,782966,5120480,788430,120789,93675,52738,40938,70248,46903,23345,821719,174954,181535,382040,1634450,747492,105149,1488772,1485061,1003115,457940,1836,22170,3712,7192624,33757385
2001:Q2,NoHS,2551570,1142458,912665,229793,1409113,253405,18994,12132,8474,3658,6075,2824,3251,184707,40005,49710,54395,566402,191042,32246,335977,335119,225080,109250,391,398,858,2215593,17050486
2001:Q3,College,29308727,9375032,7780380,1594652,19933694,1741487,1105668,955268,658826,296442,626225,584907,41318,5445157,481033,472593,1616032,3751241,3502011,236979,3878321,3867853,2807961,760033,9899,289960,10469,25430405,30232401
2001:Q3,SomeCollege,9183777,3480691,2776104,704588,5703086,765589,215188,171732,123773,47959,138318,107735,30583,976211,200019,164970,462916,1661263,843694,103185,1727728,1723296,1138310,476641,3813,104532,4432,7456048,25432518
2001:Q3,HS,8536766,3612294,2823805,788489,4924472,796779,124053,98073,59248,38825,58840,35286,23555,651099,171421,177286,336141,1651771,749365,109644,1516527,1512724,1020465,468576,3449,20235,3802,7020240,33788272
2001:Q3,NoHS,2546491,1146641,923009,223632,1399850,256449,19601,7962,5129,2834,4368,1701,2667,164417,41094,50882,52051,575684,193631,33710,343299,342390,230817,109101,504,1967,910,2203191,17042644
2001:Q4,College,30495174,9630758,8006915,1623843,20864416,1802272,1160890,878785,583782,295003,577423,534741,42683,6187296,505368,480000,1713532,3838218,3478819,241813,3914585,3904137,2859876,795791,2127,246342,10448,26580589,30577670
2001:Q4,SomeCollege,9387049,3541056,2827114,713942,5845993,765805,223142,157007,107626,49381,134120,104519,29602,1085614,202942,170173,487765,1674342,840598,104484,1751599,1747208,1160775,493460,817,92156,4391,7635450,25524528
2001:Q4,HS,8739641,3653681,2856881,796800,5085960,806364,132359,93566,54566,39000,68207,44204,24003,735796,175600,184619,358402,1691476,729192,110380,1565212,1561460,1051963,488645,582,20270,3752,7174428,33797385
2001:Q4,NoHS,2605333,1189256,959541,229716,1416077,267839,21885,11633,8382,3251,5172,2052,3121,176670,40408,49637,52402,564424,191657,34350,354161,353289,239171,113930,160,27,872,2251172,17015667
2002:Q1,College,31004113,9888726,8245368,1643358,21115387,1873300,1133691,839287,559988,279299,561653,517304,44349,6235496,527401,475249,1796220,3911131,3515203,246754,4010621,3999852,2956160,795472,607,247614,10769,26993492,30948684
2002:Q1,SomeCollege,9483177,3612582,2891928,720655,5870595,769122,217373,148850,101725,47124,132778,104081,28697,1078614,205293,168429,507684,1680133,856486,105834,1779782,1775383,1194011,492105,211,89056,4400,7703395,25643175
2002:Q1,HS,8837177,3702829,2903933,798896,5134348,817681,134405,90299,53472,36828,73148,48717,24431,725135,178850,184471,376465,1719379,723535,110978,1567952,1564173,1059083,484098,152,20839,3779,7269224,33789923
2002:Q1,NoHS,2632342,1221978,986592,235386,1410365,279202,22375,13743,10276,3467,6161,2462,3699,172718,39556,47162,52420,550134,191972,34924,352299,351450,239556,111841,53,0,849,2280043,16971248
2002:Q2,College,30716836,10157853,8489434,1668419,20558983,1886862,1090752,921817,570709,351108,524360,478594,45766,5662802,540272,468484,1662287,3980523,3565774,255050,4119041,4108277,3069949,811065,-6248,233511,10763,26597796,31337044
2002:Q2,SomeCollege,9421603,3681775,2951998,729777,5739828,757412,209123,170317,102449,67868,129910,102179,27731,971468,205628,165646,460187,1684298,877098,108742,1821357,1816991,1236316,499980,-2129,82824,4366,7600247,25784396
2002:Q2,HS,8792499,3741771,2938618,803153,5050728,812696,134877,103826,55092,48734,80986,56142,24844,633054,179587,183049,345015,1743056,720834,113748,1593206,1589479,1076343,493223,-1270,21184,3727,7199293,33772688
2002:Q2,NoHS,2628089,1244219,1002580,241639,1383870,286400,22446,16533,11806,4727,6962,2836,4126,155622,38377,44488,49617,534617,192625,36184,355978,355167,242432,113377,-642,0,811,2272111,16912173
2002:Q3,College,30043747,10447851,8743851,1704000,19595895,1970496,1065869,935944,536098,399846,516145,468651,47495,4639090,546108,462935,1509813,4050768,3636391,262335,4242972,4231607,3184258,829833,-7540,225056,11365,25800775,31734350
2002:Q3,SomeCollege,9316755,3764605,3027114,737490,5552150,764880,204025,178785,94892,83892,129658,102823,26835,793285,204505,163709,408439,1689284,904377,111203,1870033,1865620,1281803,508351,-2337,77803,4413,7446722,25944132
2002:Q3,HS,8687547,3765461,2953793,811669,4922086,826295,136368,109902,52728,57174,85256,60004,25252,488676,178514,182378,310103,1766136,722773,115686,1627997,1624186,1104739,499264,-1444,21627,3811,7059551,33752482
2002:Q3,NoHS,2613232,1261876,1024251,237625,1351357,297435,22808,18921,13160,5761,7973,3290,4683,129075,36980,41939,46418,518753,193912,37143,362493,361696,248360,114160,-825,0,797,2250740,16841228
2002:Q4,College,30846177,10718878,8986818,1732060,20127299,2009872,1119968,983424,496014,487410,499691,450482,49209,4938934,553809,479506,1582564,4135276,3550459,273797,4380335,4368898,3302203,852045,-12087,226736,11438,26465841,32132202
2002:Q4,SomeCollege,9487186,3848705,3105059,743646,5638481,761133,212143,200330,86620,113711,129023,103093,25931,830409,203885,174546,425906,1701914,883594,115598,1923617,1919223,1328692,519306,-3572,74797,4394,7563569,26118321
2002:Q4,HS,8788781,3790562,2974190,816372,4998219,828032,143837,122408,49662,72746,90832,65170,25661,510733,177917,194778,325349,1797447,686493,120394,1665456,1661681,1131774,509676,-2018,22249,3775,7123325,33736106
2002:Q4,NoHS,2630598,1283838,1049732,234107,1346759,305236,24746,21380,14036,7344,8958,3745,5213,131050,35634,41293,46369,504526,188598,38969,368965,368204,253644,115982,-1422,0,761,2261632,16761201
2003:Q1,College,31071792,10962651,9217566,1745084,20109141,2131606,1078650,925652,471989,453662,508944,458415,50529,4706118,569409,485827,1590667,4198036,3633119,281114,4502205,4489694,3405416,855725,-11883,240435,12511,26569587,32522201
2003:Q1,SomeCollege,9558265,3928249,3177918,750331,5630016,778968,204645,185730,81479,104250,130526,105587,24939,782511,205038,179778,424044,1704704,915916,118156,1964349,1959851,1369707,519294,-3161,74010,4499,7593916,26302903
2003:Q1,HS,8846048,3836630,3021962,814668,5009418,851442,143762,114621,47900,66721,93206,67129,26078,468340,179281,201357,326427,1816717,691987,122278,1680721,1676761,1154396,501274,-1970,23061,3959,7165327,33730361
2003:Q1,NoHS,2646891,1313325,1073825,239500,1333566,317901,24642,22033,14725,7308,9843,4303,5540,121871,34499,39744,45418,487526,190250,39837,369886,369123,257722,112830,-1429,0,763,2277005,16674878
2003:Q2,College,32699865,11240574,9472387,1768186,21459291,2190781,1050869,860039,423959,436081,609922,557744,52178,5589680,595502,503311,1770275,4270582,3730736,287593,4749146,4736304,3558990,873490,-10389,314214,12841,27950719,32895948
2003:Q2,SomeCollege,9886135,4023017,3264531,758486,5863118,781172,199550,172612,72320,100292,137926,113914,24012,910189,208449,191791,473915,1713398,953705,120410,2046908,2042396,1433025,527992,-2456,83834,4512,7839226,26493817
2003:Q2,HS,9067036,3882935,3064449,818486,5184101,859144,144620,107510,43774,63736,81786,55273,26513,559260,183203,214862,364960,1843489,701571,123695,1725382,1721400,1191668,507136,-1759,24354,3982,7341654,33742049
2003:Q2,NoHS,2678712,1335473,1094573,240899,1343240,326382,24772,22133,14698,7436,11153,5137,6015,134386,33624,39091,46671,472039,192474,40514,379492,378755,264697,113311,-1261,2008,737,2299221,16585045
2003:Q3,College,33531103,11544295,9743979,1800316,21986808,2204154,1007953,850618,478291,372327,603442,550467,52975,5938624,616991,512979,1813702,4334733,3806105,297507,4895167,4882237,3710957,889540,-15367,297107,12929,28635936,33245042
2003:Q3,SomeCollege,10069572,4127453,3360733,766720,5942120,772556,192114,163429,81198,82232,138366,115454,22912,952702,210944,199632,483123,1719350,985603,124300,2109461,2104961,1493707,537673,-3520,77101,4500,7960112,26687002
2003:Q3,HS,9180782,3918310,3090908,827401,5262473,856319,144126,102483,49394,53089,86346,59377,26969,586112,186202,224204,374189,1868213,706737,127540,1762271,1758313,1217984,517711,-2306,24924,3959,7418511,33777970
2003:Q3,NoHS,2688397,1352664,1116259,236405,1335733,331819,24544,23364,16578,6786,11835,5738,6097,135772,32641,37806,46181,455981,193859,41930,382969,382266,268284,114750,-1947,1179,703,2305428,16494490
2003:Q4,College,34997505,11836893,10007608,1829285,23160612,2248696,975120,937530,526478,411052,590167,535924,54243,6691233,637068,531720,1978080,4402315,3860818,307866,5029453,5016527,3826370,910514,12768,266875,12926,29968052,33561085
2003:Q4,SomeCollege,10400506,4237058,3460731,776327,6163449,772403,186503,184853,89008,95845,138814,116909,21904,1056049,213227,213291,528996,1728563,1012258,128493,2167032,2162553,1543840,548875,1749,68089,4479,8233474,26878396
2003:Q4,HS,9422238,3968312,3131795,836517,5453926,862827,144438,114437,54530,59907,92481,65019,27462,661977,189138,239602,410070,1898707,708354,131896,1811274,1807351,1251315,527525,3017,25495,3923,7610964,33844927
2003:Q4,NoHS,2719037,1378044,1142572,235472,1340994,339212,24500,26088,18359,7728,12776,6369,6407,143432,31647,37229,47062,441006,194586,43456,392180,391513,274088,116017,1408,0,667,2326857,16405999
2004:Q1,College,36771891,12276614,10416131,1860483,24495277,2342661,941213,1557701,1125694,432007,605287,549146,56141,7063333,643996,544605,2010875,4503876,3969271,312458,5142202,5129272,3928858,910902,11693,277819,12930,31629689,33835677
2004:Q1,SomeCollege,10818520,4394706,3605295,789411,6423814,784986,180864,300092,195727,104365,141048,120039,21009,1100778,212963,223993,535864,1756065,1056929,130232,2209433,2204972,1587847,549396,1483,66246,4461,8609088,27063940
2004:Q1,HS,9730407,4073907,3225030,848876,5656500,883405,144674,170891,106975,63916,94257,66253,28005,692856,189473,252307,418426,1953214,724190,132808,1830747,1826849,1274996,522775,2654,26424,3897,7899660,33949721
2004:Q1,NoHS,2773893,1426532,1187536,238996,1347361,349933,24414,29249,20851,8399,14136,7125,7011,144158,30411,36227,46520,430883,197596,43836,392491,391858,276987,113400,1325,147,632,2381402,16322359
2004:Q2,College,37424701,12679593,10782346,1897246,24745108,2395773,904940,1407883,1003737,404145,631791,573764,58027,7049391,656448,550566,2032570,4609925,4189083,316738,5324539,5310988,4086484,919106,11449,293950,13551,32100161,34060418
2004:Q2,SomeCollege,11060236,4553258,3753770,799488,6506977,788212,174968,269793,172453,97340,143862,123762,20100,1087752,213955,231037,540028,1787420,1137967,131983,2282836,2278321,1656679,555151,1327,65165,4515,8777399,27239573
2004:Q2,HS,9905688,4156290,3290765,865525,5749398,895924,144746,158878,99165,59713,94070,65468,28602,678339,191535,261778,425537,1996645,768004,133942,1876450,1872441,1315188,527283,2535,27435,4009,8029238,34099152
2004:Q2,NoHS,2796440,1451571,1218716,232855,1344869,358301,24264,32662,24424,8238,15594,7967,7627,138837,29346,34769,45943,415863,205042,44246,398529,397910,282922,113000,1323,665,619,2397911,16246355
2004:Q3,College,38184314,13050983,11142938,1908045,25133330,2417660,869220,1510022,1079129,430893,613200,553419,59780,7028458,666179,559361,2026414,4713099,4404707,325009,5460602,5446764,4215384,938887,-3285,295779,13837,32723712,34226909
2004:Q3,SomeCollege,11356583,4722808,3914274,808534,6633775,784681,169292,293460,185489,107970,145044,125887,19157,1074446,214554,240375,536559,1819815,1219857,135692,2350479,2345946,1716979,567889,-447,61524,4533,9006105,27401232
2004:Q3,HS,10206881,4325913,3452399,873514,5880968,903284,144964,172541,107458,65083,102590,73329,29261,664718,193550,274129,428009,2045491,813511,138180,1932580,1928516,1357747,542865,-593,28497,4063,8274302,34300023
2004:Q3,NoHS,2842928,1501232,1263464,237767,1341696,365055,24121,35137,26102,9035,17008,8797,8211,133656,28287,33588,45179,401493,212591,45581,405417,404821,289381,115234,-411,616,597,2437511,16180776
2004:Q4,College,39965254,13494386,11555404,1938982,26470869,2516382,868382,1628817,1291238,337579,685070,625597,59473,7622163,685562,582985,2204072,4811443,4532598,333395,5643712,5629523,4344478,960805,-4389,328629,14189,34321542,34329751
2004:Q4,SomeCollege,11757258,4873063,4044880,828183,6884195,810835,170539,303955,227289,76666,145555,124580,20975,1156547,216401,257969,581926,1893978,1205788,140703,2420866,2416319,1771191,581525,-676,64278,4548,9336391,27545824
2004:Q4,HS,10527364,4468696,3577197,891499,6058668,916636,144819,174704,126262,48442,89754,59956,29798,739024,198904,281186,460706,2071313,836478,145144,2014053,2009888,1423811,558084,-820,28812,4165,8513312,34556213
2004:Q4,NoHS,2859196,1529519,1289964,239555,1329677,356273,25597,31865,24543,7322,17669,8882,8787,142675,28303,31825,48695,385971,213623,47181,424577,423978,301098,119704,-556,3732,599,2434620,16127531
2005:Q1,College,40560676,13867092,11910397,1956695,26693584,2610790,832648,1570997,1220495,350502,673133,613954,59179,7647966,686409,590909,2200801,4871014,4671207,337709,5719923,5705546,4428323,962451,-12783,327555,14377,34840753,34375545
2005:Q1,SomeCollege,11966377,5022104,4175312,846792,6944273,836555,165998,295342,216821,78521,143175,120329,22846,1155041,214703,266266,573836,1952253,1197036,144068,2458271,2453725,1814575,580323,-2457,61283,4546,9508106,27674117
2005:Q1,HS,10767869,4649814,3743474,906340,6118055,930613,141475,172924,123022,49903,93490,63099,30391,746671,200664,279481,455763,2081995,864951,150027,2084116,2079872,1508037,544896,-2203,29142,4245,8683752,34859920
2005:Q1,NoHS,2858241,1549994,1304681,245313,1308247,347244,26333,34398,26797,7600,18265,8839,9426,143729,28011,29089,50459,367104,215534,48081,439311,438714,317625,117304,-1700,5485,597,2418930,16085022
2005:Q2,College,41654782,14240719,12270957,1969761,27414063,2663295,810809,1661440,1290972,370469,680599,622117,58482,7861411,690869,606294,2274486,4933058,4892031,339771,5867716,5852829,4558288,973483,-7781,328839,14886,35787066,34373892
2005:Q2,SomeCollege,12290263,5174909,4306349,868560,7115354,852845,163956,315864,233400,82464,141414,116724,24690,1182242,213834,279593,589370,2014269,1215403,146564,2524023,2519443,1874316,587976,-1560,58711,4580,9766241,27787847
2005:Q2,HS,11120425,4862727,3940924,921803,6257698,935893,139805,184042,131415,52627,93404,62377,31027,779829,203707,283172,468653,2099637,915649,153908,2172470,2168068,1588543,551532,-1545,29538,4402,8947955,35200418
