Date,Category,Assets,Nonfinancial assets,Real estate,Consumer durables,Financial assets,Deposits,Money market fund shares,Debt securities,U.S. government and municipal securities,Corporate and foreign bonds,Loans (Assets),Other loans and advances (Assets),Mortgages,Corporate equities and mutual fund shares,Life insurance reserves,Annuities,DC pension entitlements,DB pension entitlements,Miscellaneous other equity,Miscellaneous assets,Liabilities,Loans (Liabilities),Home mortgages,Consumer credit,Depository institutions loans n.e.c.,Other loans and advances (Liabilities),Deferred and unpaid life insurance premiums,Net worth,Household count,Minimum Wealth Cutoff
2008:Q2,Next40,25334970,11380687,9508482,1872205,13954283,2183219,514525,473613,309753,163860,131804,110763,21041,1652425,511053,470221,1642790,4747458,1228034,399141,5641138,5630104,4564319,952894,10760,102131,11034,19693832,46592720,
2008:Q2,Bottom50,5899572,4426913,3308560,1118353,1472659,309617,36386,36188,26739,9449,4630,4453,177,109729,111526,18807,278567,207708,180695,178808,4992204,4989617,3479651,1389649,13422,106895,2587,907368,58237624,
2008:Q3,TopPt1,6844393,881999,644544,237456,5962393,474846,295716,669592,510561,159031,409109,395468,13641,2128465,90430,16418,71412,179478,1606570,20357,99768,98433,48698,8232,11948,29556,1334,6744625,117384,
2008:Q3,RemainingTop1,10765959,2451625,2090958,360667,8314334,793097,367077,686590,530946,155644,268769,242018,26751,2877643,152633,92910,509290,590748,1918364,57213,524821,520905,377638,53270,11751,78246,3916,10241138,1045839,
2008:Q3,Next9,26098327,7216113,6249154,966959,18882214,2276436,839328,937128,646638,290490,441042,401124,39918,3795125,342996,729881,1462031,5198428,2656693,203126,2604429,2596718,2145987,218403,11656,220672,7711,23493898,10489247,
2008:Q3,Next40,24851644,11121491,9229470,1892022,13730152,2209690,507692,512738,331619,181118,131825,108789,23036,1487027,510547,464532,1483742,4798909,1215812,407639,5630445,5619493,4521173,949051,20263,129005,10952,19221199,46625893,
2008:Q3,Bottom50,5786283,4346545,3225915,1120629,1439738,312337,35403,37687,27520,10166,4574,4217,357,89781,111379,19617,258890,207133,180614,182323,5099931,5097368,3518347,1414858,23245,140919,2563,686352,58279891,
2008:Q4,TopPt1,6199443,885065,638357,246708,5314377,511107,365222,775609,608923,166686,309378,296151,13227,1522730,89881,22134,60804,182573,1453979,20960,98788,97296,49631,8763,11861,27041,1491,6100655,117714,
2008:Q4,RemainingTop1,10302159,2387540,2039281,348258,7914619,838536,422405,762372,600141,162231,407606,381047,26560,2281870,149047,92822,451817,605163,1845419,57561,514092,509541,378164,55824,11729,63824,4551,9788067,1046024,
2008:Q4,Next9,24808446,7091880,6128659,963221,17716565,2383197,918952,1035796,738844,296952,215412,173123,42289,2981405,341604,651214,1286558,5206702,2488123,207602,2497799,2489566,2118856,216682,12058,141970,8232,22310647,10497316,
2008:Q4,Next40,24180901,10882193,8987777,1894416,13298708,2273778,537072,555970,372144,183825,63251,39424,23827,1238276,507971,446917,1236559,4836803,1186254,415857,5518631,5507458,4465640,941627,20220,79971,11173,18662271,46656356,
2008:Q4,Bottom50,5605837,4213805,3100161,1113643,1392032,321331,37963,38965,28837,10128,2892,2489,403,61354,110775,20446,226596,205959,180038,185714,5051684,5049030,3527775,1420893,24169,76194,2654,554153,58318973,
2009:Q1,TopPt1,5846845,881020,631854,249166,4965825,503027,361498,859869,648932,210938,264368,251361,13007,1289514,91292,26234,56149,185906,1306868,21102,97025,95569,50606,8179,9489,27294,1456,5749819,118041,
2009:Q1,RemainingTop1,10033647,2319853,1982903,336950,7713794,832643,421255,820583,619114,201470,461692,434919,26773,2052147,149282,95444,433819,617475,1772366,57087,514960,510585,382063,56502,8712,63308,4375,9518687,1046214,
2009:Q1,Next9,24175630,6963276,5998055,965221,17212354,2388584,906951,1109964,771819,338145,158543,112799,45744,2680886,346009,639891,1253085,5196581,2323342,208516,2449565,2441435,2101094,202899,9628,127814,8130,21726065,10505403,
2009:Q1,Next40,23723905,10638828,8743029,1895799,13085077,2219162,526722,611558,383257,228302,46520,21420,25100,1135858,510143,447482,1155732,4860842,1155554,415503,5439745,5428707,4437079,899990,15300,76339,11037,18284160,46687054,
2009:Q1,Bottom50,5473243,4114977,3010057,1104920,1358266,310541,36628,40861,28758,12103,2402,1897,506,50029,111222,21376,216789,204170,178975,185273,5079476,5076866,3575744,1410573,20210,70340,2610,393767,58358501,
2009:Q2,TopPt1,5896707,875813,632995,242819,5020893,502612,333182,745191,531587,213604,243922,231171,12751,1677613,94128,28819,59219,188850,1125987,21370,101125,99810,52609,8623,10852,27726,1315,5795582,118362,
2009:Q2,RemainingTop1,10227731,2253204,1925499,327705,7974528,835676,400918,719616,516170,203446,477414,450475,26939,2455003,152289,100342,469481,633439,1673505,56844,514499,510744,376603,58624,10522,64995,3756,9713232,1046497,
2009:Q2,Next9,24571829,6859470,5880771,978699,17712359,2411484,863752,992508,653571,338937,172961,123796,49165,3264702,354632,689630,1412546,5218441,2121279,210423,2447619,2439934,2102239,198915,11725,127055,7685,22124210,10514101,
2009:Q2,Next40,23692589,10402816,8500880,1901936,13289773,2185453,502804,547560,323407,224153,51590,25242,26348,1296094,515781,463510,1290573,4909145,1109730,417534,5401559,5390852,4405937,884455,18259,82201,10707,18291029,46720932,
2009:Q2,Bottom50,5482844,4100512,3003155,1097357,1382331,303244,34009,37703,26008,11696,2404,1798,606,66656,112438,22347,237186,203458,176989,185897,5076325,5073834,3574186,1398256,24074,77318,2491,406519,58402108,
2009:Q3,TopPt1,6265978,869125,637622,231503,5396853,500744,294318,811814,615820,195994,226667,214215,12452,2080518,97214,31360,62601,191766,1078089,21765,104600,103311,53527,9152,12450,28182,1288,6161378,118676,
2009:Q3,RemainingTop1,10660386,2200758,1881972,318785,8459628,837184,371878,759334,571850,187484,490241,463203,27038,2867587,155791,105331,507784,649777,1657888,56834,521992,518370,377818,60793,12879,66880,3622,10138394,1046959,
2009:Q3,Next9,25336723,6784538,5791685,992853,18552185,2431235,805988,1053168,731897,321271,191544,139067,52477,3864145,364021,743944,1584669,5243405,2056741,213325,2422569,2414954,2076569,196513,14373,127499,7615,22914154,10524003,
2009:Q3,Next40,23848996,10227347,8324993,1902355,13621649,2148454,472302,553799,356286,197512,57862,30323,27539,1458642,522079,479875,1438791,4959989,1107910,421946,5353772,5343180,4355292,877045,22046,88796,10592,18495224,46760935,
2009:Q3,Bottom50,5497939,4085359,2999588,1085771,1412580,295404,30833,37249,27021,10228,2442,1742,700,83922,113799,23300,259235,202858,175951,187587,5121910,5119455,3590222,1415208,28744,85281,2454,376029,58453428,
2009:Q4,TopPt1,6250152,890259,645163,245096,5359894,530673,276320,777086,609206,167880,205342,193198,12144,2148405,99649,34639,62325,194861,1008225,22370,108146,107064,55342,9825,13181,28716,1081,6142007,118981,
2009:Q4,RemainingTop1,10717163,2171924,1864730,307194,8545239,875577,358898,719114,557038,162076,509448,482303,27144,2945561,158067,109641,520907,664645,1626172,57209,522134,519398,372965,62961,14122,69350,2736,10195029,1047686,
2009:Q4,Next9,25529830,6774402,5777623,996778,18755428,2524581,774736,1013133,721580,291553,194888,139015,55873,3993186,371561,777121,1664506,5254841,1968993,217882,2421435,2414471,2073143,193930,15985,131413,6964,23108395,10535703,
2009:Q4,Next40,23837663,10106238,8184116,1922123,13731425,2196278,453546,508503,347795,160708,59458,30698,28760,1484631,526914,490645,1483471,5000956,1096694,430330,5318755,5308611,4319149,867882,24013,97567,10144,18518908,46810007,
2009:Q4,Bottom50,5460007,4032987,2944045,1088942,1427019,301638,28817,34628,26335,8294,2388,1590,798,86125,114835,24273,266983,201811,174469,191051,5136652,5134361,3586154,1420419,31632,96157,2291,323355,58516093,
2010:Q1,TopPt1,6443547,900743,656366,244377,5542804,526675,227571,859078,661184,197894,185764,174047,11717,2291747,100841,38367,62236,196943,1031435,22148,116665,115347,56805,9854,19439,29249,1318,6326882,119275,
2010:Q1,RemainingTop1,10956821,2150556,1853948,296609,8806265,875202,320507,774533,585810,188723,526655,499632,27023,3099586,157999,113725,535672,688849,1657392,56147,532428,528729,366405,63750,26936,71637,3700,10424393,1048764,
2010:Q1,Next9,26005341,6775856,5772756,1003100,19229486,2540602,700511,1087309,767133,320175,199558,140911,58647,4228810,375557,800482,1750566,5348593,1981331,216166,2406239,2398495,2053647,182986,27921,133942,7744,23599102,10549795,
2010:Q1,Next40,23980986,10046076,8120176,1925900,13934910,2155113,415100,551248,364729,186519,61348,31640,29707,1541685,528916,498888,1534745,5104328,1119927,423613,5244545,5234027,4251421,833686,43600,105320,10519,18736441,46871093,
2010:Q1,Bottom50,5420469,3990456,2909638,1080817,1430013,293080,25102,35866,26555,9312,2322,1460,861,91732,115244,25280,275650,203553,174421,187763,5106833,5104394,3547183,1402781,48807,105623,2439,313636,58593736,
2010:Q2,TopPt1,6325796,915661,669973,245688,5410134,522943,205694,932812,749910,182903,169184,158029,11155,2026905,99650,43565,56557,198628,1132028,22168,120500,119094,58902,10630,19852,29711,1406,6205295,119555,
2010:Q2,RemainingTop1,10797109,2129807,1844683,285124,8667302,875540,303283,813714,638438,175277,540712,514080,26632,2848489,153417,116878,510720,706112,1742898,55539,530216,526165,358267,66177,28331,73390,4051,10266893,1050279,
2010:Q2,Next9,25844266,6789803,5785405,1004399,19054463,2557928,661791,1148978,844736,304242,208910,148293,60617,3892378,372709,784637,1685747,5447068,2077927,216389,2408717,2400666,2057013,180741,29779,133133,8051,23435550,10566872,
2010:Q2,Next40,23722411,9945846,8020575,1925271,13776565,2115670,392723,559858,395204,164655,64529,34222,30308,1433902,525404,498434,1420378,5170763,1173362,421541,5206266,5195644,4215037,824051,45664,110891,10623,18516145,46947138,
2010:Q2,Bottom50,5374652,3982703,2912274,1070429,1391949,284797,22909,35056,26950,8105,2258,1378,880,79139,114430,26416,261554,203025,175816,186549,5086938,5084453,3523637,1396854,51814,112148,2484,287714,58689991,
2010:Q3,TopPt1,6683559,915201,674146,241056,5768358,533156,208032,929229,788942,140287,155083,144467,10616,2337082,103190,46589,58681,199941,1175097,22278,121588,120442,60242,11601,18484,30115,1146,6561971,119821,21195582
2010:Q3,RemainingTop1,11207947,2095972,1820812,275160,9111974,892473,306275,792439,655649,136790,553122,526810,26312,3173053,158040,121999,542126,727186,1790144,55118,526369,523418,354666,68805,25146,74800,2952,10681578,1052319,6503970
2010:Q3,Next9,26702809,6747197,5733263,1013934,19955612,2608553,657933,1132856,876685,256170,222292,159509,62783,4366842,383886,838766,1834145,5578359,2114592,217388,2387752,2380513,2041572,181163,27690,130089,7239,24315057,10587528,1214853
2010:Q3,Next40,23983750,9855935,7927086,1928849,14127815,2114009,386746,521760,405144,116616,68933,37938,30995,1560910,533462,513148,1539259,5262741,1205538,421308,5155490,5145399,4164259,825151,40908,115082,10091,18828260,47041087,87444
2010:Q3,Bottom50,5416189,3994864,2933497,1061367,1421325,282746,22147,32456,26739,5717,2238,1329,909,92261,116178,27407,279634,203644,176458,186156,5097012,5094725,3511016,1417005,49894,116809,2287,319177,58808489,
2010:Q4,TopPt1,7017256,925052,664734,260318,6092203,533050,236967,908671,693146,215525,162890,150352,12538,2603195,104996,41750,64269,185778,1228183,22453,119138,117803,57283,13308,17914,29298,1335,6898118,120070,
2010:Q4,RemainingTop1,11551866,2105826,1826351,279474,9446040,891252,342169,806506,599344,207161,538449,511665,26784,3408621,167800,129395,566183,749826,1790237,55602,528624,524781,352423,69467,24039,78851,3843,11023242,1054941,
2010:Q4,Next9,27381685,6706154,5702755,1003399,20675531,2583397,716600,1145121,812086,333035,244978,185974,59004,4715888,388760,886263,1916482,5698951,2161671,217421,2395256,2387361,2016902,201861,28016,140583,7895,24986429,10612172,
2010:Q4,Next40,24330430,9772029,7846073,1925956,14558401,2105096,403651,564101,373197,190904,74064,43826,30238,1679238,530250,527431,1675649,5369198,1203928,425796,5177131,5166753,4126081,885411,40805,114456,10378,19153299,47154946,
2010:Q4,Bottom50,5297649,3849008,2782653,1066355,1448640,281980,24054,34953,25775,9178,2805,1277,1528,102047,116285,27484,292371,208326,171988,186348,5058885,5056469,3405210,1476764,54002,120493,2416,238764,58951702,
2011:Q1,TopPt1,7269804,924433,653365,271068,6345372,562520,218651,880494,686355,194139,163953,149465,14488,2842082,107542,38618,68980,172421,1267512,22599,114954,113593,55631,12737,16470,28755,1361,7154851,120304,
2011:Q1,RemainingTop1,11803785,2100894,1814604,286290,9702890,924488,337587,793899,603254,190645,531564,503863,27702,3615959,179135,135670,583084,764512,1780925,56067,521340,517285,347176,65315,20800,83994,4055,11282445,1058096,
2011:Q1,Next9,27774749,6616083,5610295,1005788,21158667,2626080,706150,1139428,827620,311808,251252,194197,57055,5025161,395978,884865,1970988,5746716,2194733,217314,2424150,2416123,2036909,195880,26353,156981,8027,25350599,10640473,
2011:Q1,Next40,24509815,9647978,7717223,1930755,14861837,2174075,389080,543900,375809,168091,74499,44306,30193,1786266,529019,531513,1785284,5421266,1196983,429951,5183846,5173478,4149010,869152,37384,117932,10368,19325969,47286970,
2011:Q1,Bottom50,5246926,3772191,2697828,1074362,1474736,294148,23259,33751,25533,8218,3274,1110,2164,110626,116833,27726,300962,210549,167228,186380,5003626,5001194,3331399,1485225,55231,129339,2431,243301,59117448,
2011:Q2,TopPt1,7361269,948422,652408,296014,6412847,585548,206816,898624,667891,230732,177116,160903,16213,2841036,109816,35219,71187,159064,1305692,22731,109742,108348,53339,12734,14492,27783,1394,7251527,120526,
2011:Q2,RemainingTop1,11861255,2121982,1831149,290832,9739273,950624,337917,825892,599132,226759,515664,487201,28464,3588754,190092,142212,582007,778802,1770772,56537,516225,511917,345623,62954,16473,86867,4308,11345030,1061703,
2011:Q2,Next9,27923570,6614842,5617892,996950,21308728,2653256,704066,1177350,831975,345375,288689,233650,55039,5002555,402557,891260,1955556,5789112,2227148,217179,2431561,2423370,2039948,199521,23383,160519,8191,25492009,10671919,
2011:Q2,Next40,24618936,9575126,7636299,1938827,15043810,2226437,378888,578082,373730,204352,84320,54270,30050,1799225,527305,537388,1818770,5469860,1189490,434045,5191086,5180710,4157351,878190,31967,113202,10377,19427850,47434476,
2011:Q2,Bottom50,5210303,3730696,2644246,1086450,1479607,303604,22819,35137,25185,9951,3898,1171,2727,108469,117279,27955,299100,212604,162369,186374,4947738,4945285,3264407,1499678,53806,127394,2453,262565,59302384,
2011:Q3,TopPt1,6976864,934358,646139,288219,6042506,610846,195022,994815,738395,256419,176883,158926,17957,2324047,110950,33600,67100,145968,1359979,23296,106415,105146,51224,12968,14347,26606,1269,6870449,120738,
2011:Q3,RemainingTop1,11427337,2126477,1825726,300751,9300860,979616,337634,912621,659380,253241,511661,482183,29478,3056631,198988,147540,537516,789884,1770971,57799,512435,508537,343115,60307,16248,88867,3898,10914902,1065686,
2011:Q3,Next9,27116968,6556785,5543436,1013349,20560183,2684666,700910,1294259,927022,367237,292056,238073,53984,4265672,405927,845953,1772344,5801053,2276906,220435,2443295,2435450,2047975,203795,24667,159013,7845,24673673,10705995,
2011:Q3,Next40,24402461,9570339,7631075,1939264,14832122,2284808,368702,638723,408826,229897,84066,53775,30292,1608476,522978,532347,1662170,5495933,1187610,446311,5210714,5200618,4170309,891849,33362,105099,10096,19191747,47594780,
2011:Q3,Bottom50,5176849,3737318,2648272,1089046,1439530,314112,22361,36695,25497,11197,4294,998,3296,83236,117151,28347,272105,213638,157583,190008,4912174,4909809,3195770,1533256,59668,121115,2365,264675,59503165,
2011:Q4,TopPt1,7239738,940017,636783,303234,6299721,637033,195615,978927,722369,256557,164394,144965,19430,2519447,114719,29510,72497,132336,1431197,24044,102683,101431,48721,13189,14264,25258,1252,7137055,120942,
2011:Q4,RemainingTop1,11724594,2139197,1833129,306068,9585397,1009822,348474,915141,658515,256625,515350,485158,30192,3223977,213119,154722,557724,806145,1781516,59408,511918,507980,343364,58045,16319,90251,3938,11212676,1069965,
2011:Q4,Next9,27591143,6515925,5509934,1005991,21075218,2717019,717138,1304196,936751,367445,263998,211608,52390,4518270,417158,872510,1837392,5857839,2344549,225149,2445383,2437537,2047343,210323,26434,153437,7846,25145760,10742188,
2011:Q4,Next40,24712489,9517333,7581212,1936121,15195156,2345474,367736,637766,408664,229103,74398,44163,30235,1701779,525085,542725,1790524,5556302,1191266,462103,5228999,5218985,4178854,910530,35477,94124,10015,19483490,47765197,
2011:Q4,Bottom50,5132732,3660860,2567620,1093240,1471872,325060,22653,36437,25193,11243,4404,626,3778,89777,118455,28531,282349,216206,152796,195205,4881166,4878813,3136657,1564139,66794,111224,2352,251567,59716448,
2012:Q1,TopPt1,7633498,962737,632305,330432,6670762,652101,176902,932420,655242,277178,166505,146199,20306,2919740,115217,24145,79669,118558,1461608,23897,98809,97402,47001,12786,12958,24657,1407,7534689,121142,
2012:Q1,RemainingTop1,12143909,2158704,1848670,310034,9985206,1027553,340339,898376,619441,278935,508245,478158,30087,3589965,221031,162923,588825,823652,1764852,59446,504106,499398,337369,53921,13411,94697,4708,11639803,1074462,
2012:Q1,Next9,28341388,6499210,5506397,992814,21842178,2724059,700342,1275522,890783,384739,272690,223588,49102,5052148,418853,936721,1944547,5924470,2369802,223024,2468005,2459595,2062437,206170,24869,166119,8410,25873384,10779984,
2012:Q1,Next40,25053895,9418625,7477165,1941460,15635271,2377512,352278,636038,386398,249640,75425,46122,29303,1875162,519356,561263,1972415,5624417,1179943,461461,5228155,5217902,4190970,898930,32325,95677,10253,19825740,47943045,
2012:Q1,Bottom50,5082402,3577260,2473083,1104177,1505142,331247,21726,36847,24581,12266,4603,525,4078,105523,118028,28613,298918,219115,147481,193040,4810740,4808279,3050184,1573233,67603,117259,2462,271662,59938890,
2012:Q2,TopPt1,7648103,977171,645829,331342,6670931,655965,161937,982544,723279,259266,171694,150732,20962,2814721,112931,22286,80687,105083,1539240,23841,94815,93251,44623,12980,12066,23582,1565,7553287,121339,
2012:Q2,RemainingTop1,12112894,2191912,1873963,317948,9920982,1032675,334739,946950,681380,265570,499820,470005,29816,3462205,223606,168586,577896,837264,1777584,59657,501686,496193,336167,51283,11522,97221,5494,11611208,1079098,
2012:Q2,Next9,28301140,6547514,5549984,997530,21753626,2706013,687874,1362312,992104,370207,289370,243563,45807,4888081,412366,898159,1888702,5954996,2444133,221620,2475846,2466862,2063113,211976,24458,167316,8983,25825294,10818868,
2012:Q2,Next40,25113231,9467128,7530311,1936818,15646103,2380740,339227,652667,422398,230269,78781,50500,28281,1850437,506878,557839,1966991,5665455,1184511,462577,5242159,5231663,4196519,914814,30994,89336,10496,19871072,48125640,
2012:Q2,Bottom50,5112269,3628175,2522849,1105325,1484095,332611,20991,36153,24698,11455,4800,485,4315,98544,116114,28998,291070,220805,142360,191648,4767295,4764722,2981409,1599415,70630,113268,2573,344974,60167146,
2012:Q3,TopPt1,7996975,992758,656966,335792,7004217,662785,167294,988307,688485,299822,172326,150777,21549,3035747,114494,18194,85865,91339,1643976,23889,90137,88547,41640,13004,11196,22708,1589,7906838,121535,
2012:Q3,RemainingTop1,12470105,2237170,1911863,325307,10232935,1041174,349514,973536,666677,306859,494399,464802,29597,3651289,233749,175956,593903,853425,1805935,60055,504114,498395,339661,48590,9675,100469,5720,11965990,1083796,
2012:Q3,Next9,28924806,6613220,5613867,999354,22311586,2693564,711354,1385227,981261,403966,294759,251787,42973,5172567,417266,925266,1936982,6007512,2546075,221012,2476116,2466989,2052259,217789,24109,172832,9127,26448690,10858327,
2012:Q3,Next40,25576402,9579096,7646331,1932766,15997305,2391329,342526,685894,414286,271608,78860,51453,27406,1953336,503674,568532,2087018,5723210,1197298,465630,5258742,5248248,4199859,932581,29757,86052,10494,20317659,48310297,
2012:Q3,Bottom50,5141389,3639878,2532490,1107388,1501511,335243,21579,37792,24353,13439,4909,372,4536,106210,116260,29196,298840,223244,137129,191108,4760197,4757607,2932212,1638490,73800,113105,2591,381192,60397874,
2012:Q4,TopPt1,8121593,1009540,664372,345168,7112053,700335,184059,943618,688548,255071,177374,155385,21989,3078391,115599,14743,88828,77627,1707199,24279,87433,86169,40507,13986,10400,21276,1264,8034160,121734,
2012:Q4,RemainingTop1,12596038,2280029,1947619,332410,10316009,1084411,376255,946007,678275,267732,487163,457871,29292,3665531,243056,182880,594417,868580,1806642,61067,490397,485933,330243,45905,8001,101784,4464,12105641,1088476,
2012:Q4,Next9,29226391,6668823,5667981,1000843,22557568,2745572,755860,1376800,1009674,367126,311524,271265,40259,5210523,420813,933470,1924817,6050353,2604788,223048,2506333,2498200,2079559,228094,24039,166508,8133,26720058,10897847,
2012:Q4,Next40,25878257,9671724,7736574,1935150,16206533,2479950,355097,645814,421261,224553,82274,55757,26517,1986853,499291,575176,2138361,5773654,1194996,475068,5291985,5282139,4219511,959459,28924,74245,9846,20586272,48494335,
2012:Q4,Bottom50,5146123,3632447,2518578,1113869,1513676,351139,22928,35433,24095,11338,5054,339,4716,105772,116151,29448,297561,225355,131425,193410,4685025,4682664,2837173,1665461,77683,102346,2362,461097,60627728,
2013:Q1,TopPt1,8579095,1049633,684992,364640,7529463,713246,163838,870799,645916,224883,172543,149778,22765,3530828,117118,10188,95384,62578,1768512,24429,79422,78079,35593,12258,9577,20651,1342,8499674,121937,
2013:Q1,RemainingTop1,13104633,2354132,2016573,337559,10750501,1099543,363783,897287,656103,241184,485241,455670,29571,4076612,253211,190671,617571,900245,1804692,61644,505987,501070,346976,42070,6255,105769,4916,12598646,1093060,
2013:Q1,Next9,30257076,6816395,5823959,992436,23440680,2743361,731712,1325727,986691,339036,303391,264471,38920,5809732,425564,974408,2000946,6241575,2661061,223203,2461153,2452703,2030007,221857,23915,176924,8450,27795923,10936914,
2013:Q1,Next40,26550190,9857380,7920531,1936849,16692810,2504946,337980,602266,408788,193478,78727,52429,26298,2178158,495813,588869,2298788,5936122,1191142,480001,5264481,5254541,4206915,945045,27997,74584,9941,21285709,48675068,
2013:Q1,Bottom50,5166636,3618728,2497122,1121605,1547909,356320,21809,33659,23717,9942,5133,144,4989,123937,116248,29607,309513,232500,125496,193686,4716523,4714106,2833407,1692543,81515,106640,2417,450113,60853366,
2013:Q2,TopPt1,8687477,1083098,714653,368445,7604379,727201,152534,731197,571824,159373,184864,161442,23422,3597687,117833,6831,98557,46689,1916298,24688,76019,74517,33284,12420,8912,19900,1502,8611459,122147,
2013:Q2,RemainingTop1,13182559,2421915,2077174,344741,10760644,1115574,359731,782995,605480,177516,476595,446846,29749,4111205,261796,197549,617588,921280,1853924,62407,505589,499871,346531,39163,4935,109242,5718,12676970,1097470,
2013:Q2,Next9,30685269,6966925,5974174,992750,23718344,2741779,722316,1186423,918856,267567,338799,301261,37538,5877956,427873,979690,1986584,6427970,2804785,224170,2482696,2473662,2035827,229036,24638,184161,9034,28202573,10975014,
2013:Q2,Next40,26939318,10041493,8112234,1929259,16897825,2531764,327637,509088,379528,129560,87841,61827,26014,2220532,490241,594838,2353564,6081100,1214312,486908,5297716,5287531,4223368,963213,28259,72692,10185,21641602,48849813,
2013:Q2,Bottom50,5235281,3683201,2561577,1121624,1552080,361868,21244,29949,23037,6912,5452,226,5227,124511,115887,29864,307916,241067,119488,194835,4690371,4687841,2775588,1716361,87771,108122,2529,544910,61071443,
2013:Q3,TopPt1,9043642,1097995,735269,362726,7945647,747023,153572,688751,546410,142341,182144,158128,24016,3827867,120023,2176,104752,30613,2063658,25068,71938,70538,31180,12721,7783,18854,1400,8971704,122367,26133454
2013:Q3,RemainingTop1,13560641,2499885,2145940,353945,11060756,1137835,369077,755312,593902,161410,474017,444123,29893,4302231,273269,205425,636267,943775,1900177,63372,502296,496891,346664,36155,2358,111715,5404,13058346,1101627,7508865
2013:Q3,Next9,31534030,7081997,6078091,1003905,24452033,2750679,736694,1156168,910454,245714,335844,299607,36237,6167963,434497,1023492,2045639,6628526,2946507,226025,2504621,2495860,2050925,236363,23031,185542,8761,29029408,11011634,1374384
2013:Q3,Next40,27644595,10281971,8357660,1924311,17362624,2572431,327732,486427,372969,113458,85824,60089,25735,2324829,488111,609080,2500400,6236332,1235487,495970,5343366,5333424,4256696,984986,25212,66530,9941,22301229,49015887,114477
2013:Q3,Bottom50,5340846,3758946,2637371,1121575,1581899,369840,21526,28783,22629,6154,5517,75,5443,132499,116292,30009,317305,250118,113071,196939,4688136,4685680,2733742,1760072,87532,104334,2456,652709,61278617,
2013:Q4,TopPt1,9353138,1117551,748420,369131,8235587,754250,155280,638042,496442,141600,191849,168462,23387,4089572,119663,1899,114844,33802,2110933,25452,76382,74921,32247,13248,8322,21103,1461,9276756,122598,
2013:Q4,RemainingTop1,14002600,2536724,2183796,352928,11465875,1180334,366320,723602,562049,161553,460980,432361,28619,4610492,273241,197073,673703,931338,1983925,64866,523651,517980,355561,40456,4829,117134,5672,13478948,1105469,
2013:Q4,Next9,32458631,7184098,6186081,998017,25274533,2777596,742335,1108527,860488,248039,364023,326323,37700,6508236,440538,1089565,2183079,6881263,2948113,231257,2539454,2530359,2034307,242962,25098,227993,9095,29919176,11046367,
2013:Q4,Next40,28221027,10481574,8545263,1936311,17739453,2572103,336364,472831,359485,113346,91063,66157,24906,2408023,498619,620473,2615022,6366940,1249650,508364,5435632,5425333,4280255,1017209,29351,98519,10298,22785395,49171206,
2013:Q4,Bottom50,5361857,3746183,2625236,1120947,1615674,370950,21442,28661,22483,6178,5227,291,4936,141125,117927,29518,331861,252564,114494,201905,4708751,4706205,2692674,1776594,93696,143241,2546,653106,61472293,
2014:Q1,TopPt1,9648118,1146196,761182,385015,8501922,780600,153726,627462,488795,138666,205639,182924,22715,4328426,118851,2845,121299,38082,2099723,25270,78236,76725,33734,13110,8454,21428,1511,9569882,122841,
2014:Q1,RemainingTop1,14404682,2588538,2238856,349681,11816144,1243951,359619,726683,567372,159311,444256,416954,27302,4895396,272221,187570,687903,903207,2030021,65318,532216,526327,360690,43129,6188,116319,5889,13872466,1109007,
2014:Q1,Next9,33125001,7288505,6307901,980604,25836497,2844339,741201,1116128,868680,247449,402749,363850,38899,6818050,445158,1119520,2229201,6996914,2891211,232025,2531484,2522094,2023058,238639,24620,235777,9391,30593517,11079241,
2014:Q1,Next40,28540512,10617196,8672959,1944237,17923316,2620144,342179,478966,367784,111181,99330,75312,24018,2483607,507944,623876,2619623,6392766,1244889,509991,5465361,5454728,4299233,1020320,30034,105140,10633,23075151,49316088,
2014:Q1,Bottom50,5354769,3721255,2601724,1119531,1633514,380292,21119,28922,22824,6099,5019,583,4436,148691,119293,29111,332870,250309,115823,202064,4660454,4657826,2632751,1781617,92463,150994,2628,694315,61652881,
2014:Q2,TopPt1,10029119,1174037,781633,392403,8855082,787395,140915,629087,469624,159463,206140,184065,22075,4585903,118813,3447,129059,42333,2186750,25240,81226,79630,35495,14000,8731,21404,1596,9947893,123096,
2014:Q2,RemainingTop1,14877322,2641373,2292708,348666,12235948,1284744,339989,742455,560301,182154,433321,407276,26046,5197275,272635,178143,710797,875344,2135215,66029,541546,535287,365272,47410,8359,114246,6259,14335776,1112265,
2014:Q2,Next9,33903428,7412307,6436185,976122,26491121,2869429,716797,1135088,857657,277431,406987,366965,40022,7153921,452016,1160066,2309716,7118155,2935006,233941,2540525,2530722,2020951,247303,25007,237462,9803,31362903,11110392,
2014:Q2,Next40,28952030,10808871,8849355,1959516,18143160,2617992,337829,499168,368020,131148,97580,74409,23171,2567191,519091,629384,2666636,6422038,1271880,514372,5538959,5527925,4330877,1057373,32253,107422,11034,23413071,49451451,
2014:Q2,Bottom50,5420209,3769628,2648791,1120837,1650581,381074,19998,30045,22915,7130,4627,663,3964,157087,121057,28660,339097,248196,117283,203456,4628871,4626136,2581290,1797917,93556,153373,2735,791338,61821542,
2014:Q3,TopPt1,10082636,1203400,795031,408369,8879236,799553,145746,621881,464018,157863,217526,196114,21413,4491101,117758,5305,133520,46715,2275078,25052,81679,80179,37173,14797,8838,19372,1500,10000956,123363,
