1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1994:Q4,116864,576,27207,19804,61923,17874,4878,-13320,5524,5436,2902,17712,74308,-15988,20234,332,-100143,-1076,-11321,0,371202,13184,310759,16844,53516,4378,-25395,-4548,-1924,6982,116,-7058,-5547,35223,17698,13298,34480,0,22456,-120,-37284,4816,-97981,24608,0,-7300,-254338
1995:Q1,519504,724,7145,13604,2119,61086,-11308,100899,5120,-584,-4911,37360,37428,-11940,39964,-348,229280,-1600,15466,0,487904,26504,209179,36972,-11824,-4830,-74873,-9052,-1624,-25882,0,25705,42121,26131,59646,-36011,-36001,0,-45664,0,16302,760,283712,7364,0,-732,31601
1995:Q2,181555,760,70718,13604,39430,90322,16012,-119026,39372,4160,-1625,40092,12896,8784,53950,-588,-82365,-5904,963,0,312443,26552,3917,37348,166040,3216,-6669,-13732,1456,6840,0,-22526,51871,34042,91738,28128,34052,0,19692,0,-4116,2100,-164118,21576,0,-4964,-130889
1995:Q3,557517,776,282179,13604,56631,90121,-11066,-61752,-15172,-108,111,-7876,8848,11176,46674,-352,107815,11936,23972,0,757412,-2948,257957,35604,57332,8076,-6404,7964,528,13823,0,11730,133616,25703,91133,-7271,-54123,0,46868,0,27131,-652,96274,10100,0,4972,-199895
1995:Q4,679419,780,397123,13604,124360,73252,11366,97121,-6616,8212,501,44260,22240,-4968,-23184,-180,-46494,-1284,-30674,0,514489,13740,144764,39776,9708,5748,-89339,-22300,6008,4935,-27868,34327,119184,110060,73120,58354,46232,0,-24328,0,-17992,-1932,12456,23604,0,-3768,164930
1996:Q1,719826,728,283629,29432,-41528,108984,-12016,-37118,-29340,-548,1487,13356,1704,10108,7229,-184,275867,-2172,110207,0,822229,3332,451856,34168,-99452,-3686,-3100,-20672,-772,-19545,0,-23212,108545,-27008,110404,11013,-40640,0,-36204,0,-14234,-5112,394483,3972,0,-1908,-102403
1996:Q2,373946,792,44745,29432,32321,92508,13608,166017,-12140,-1144,398,8252,7516,-13004,11413,-252,-18976,1164,11297,0,233350,4524,63358,34028,-88796,1552,203527,-14008,464,2472,0,8850,102599,20537,93636,-33603,-60363,0,1644,0,3284,-2664,-123552,13872,0,1988,140596
1996:Q3,805209,776,358960,29432,3492,107260,-3071,34019,-1808,3328,273,22752,32100,-3704,34932,-308,116356,6760,63661,0,837176,13380,160775,38032,99712,-1992,56645,-1132,1708,11858,0,-9527,138404,34928,106580,-13426,-25405,0,2964,0,70255,-3504,172259,-13548,0,-1788,-31968
1996:Q4,213897,756,198080,29432,48984,100420,-73,-55426,34960,608,159,-13048,12588,7988,-6710,-4740,-108239,55160,-87002,0,255537,10352,-115013,38636,95164,4178,-116521,-1028,1696,7983,-2520,46818,89816,29732,101424,63732,32120,0,59292,0,15994,-2488,-120797,16160,0,808,-41641
1997:Q1,982243,268,117786,60996,8093,74533,-16877,121677,40716,8832,-21258,9376,-67200,36128,24951,-2860,412507,28444,146131,0,817431,13040,-39988,50152,104220,-4638,105671,6244,588,-62738,228,26314,65719,28205,83021,9264,-1433,0,-82052,0,-4978,-3516,508172,17272,0,-1336,164812
