1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2018:Q3,445793,483861,267787,267787,216074,1433270,-457585,-52247,138763,-1848,216543,237044,251105,57075,-76714,-143256,-69016,483016,834334,107770,88820,537896,99848,439,-74502,-141400,-192514,-27036,100132,7600,594441,1217196,1126172,-484403,180459,303158,644,-5290,-74584,391313,3827,273708,113779,-93511,-46412,-47099,-14992,117784,31420,312893,7056,-2833,457057,91024,211344,-120320,-38068
2018:Q4,387574,413585,280182,280182,133403,1074421,-760009,95930,77236,-44356,-185546,1402315,260501,-132997,636827,-31023,-141129,-71178,1237156,624571,-46082,558121,100546,296,-384925,320906,-84303,-30488,100136,1204,-931632,941017,463141,-661503,250921,380524,-2700,313000,989974,301502,-43526,291705,53323,112086,60520,51566,-33656,-694705,47168,306571,-44864,43736,-844910,477876,37240,440636,-26011
2019:Q1,455171,447566,282778,282778,164788,4066892,262887,-119588,18862,30304,295461,472163,746188,49316,194131,217021,50128,235592,570648,71434,-125427,531323,93317,-50516,-248068,167939,-127380,16084,7692,21404,2002814,3902104,3681716,341279,-296169,746383,3076,1071375,-80325,437494,16352,294369,126773,-157980,-948,-157032,23268,286495,27496,426559,8540,11180,833044,220388,137868,82520,7605
2019:Q2,417062,300047,301371,301371,-1324,3005636,-623556,142646,219788,-13220,555242,715553,208498,-59953,29421,60417,42419,136194,904258,295953,-80714,569624,119395,2785,-525117,199723,-237066,18956,7688,27444,1402014,3006960,2548476,-1196621,176220,790992,2468,650746,900513,595369,43601,354135,197634,-67737,-4524,-63213,10200,79541,35220,467201,16504,11119,76740,458484,276668,181816,117015
2019:Q3,432307,337618,310031,310031,27587,4301533,30641,126040,-123929,28184,-257847,1176339,1648992,-124915,1006830,338477,113662,314938,1477020,123741,527150,710055,116073,-27899,125704,115853,251933,16560,7688,-3656,-290091,4273946,4010150,150077,857645,547463,7308,724554,455399,579641,184337,350888,44416,92522,18496,74026,-28796,113464,66728,504296,17872,12905,-90929,263796,182876,80920,94689
2019:Q4,376154,357973,311162,311162,46811,2820604,703476,-35706,50519,264,-28136,-18183,1479051,19551,1167035,126390,91466,74610,663871,56912,-39222,547613,98567,12554,-502536,4877,-100976,18012,7688,9804,556024,2773794,2664106,710360,352560,654674,-1476,404441,-377088,251452,50890,275148,-74586,-117133,-13284,-103849,-57268,349616,10636,344460,17208,22679,98985,109688,33132,76556,18181
2020:Q1,337318,-149851,297718,297718,-447569,21237200,5471489,1302524,59214,36112,573767,1424666,5686976,-83172,4061562,1290105,39251,379230,4854712,2620358,1609403,669529,-44578,-23149,-248810,479683,-159198,13208,91616,72260,1602130,21684768,21137748,5726382,3894913,2321535,18596,3196035,1075095,2542574,24141,1505641,1012792,2069677,283740,1785937,-14352,-1223984,181628,484673,116648,-20500,768829,547020,158020,389000,487169
2020:Q2,257185,352996,262449,262449,90547,10539963,766429,-447595,256522,40264,367261,-3074741,13349068,-269607,10880957,1472956,159306,1105456,-543963,123136,-927849,560929,-300179,16557,-427223,-149038,-79182,14876,91600,46752,312376,10449415,9506339,240154,7858394,3096126,2960,1613291,-2428477,-350799,-78205,-221819,-50775,-1506562,-155164,-1351398,3672,57261,-9684,375528,89932,26354,438190,943076,654876,288200,-95811
2020:Q3,309802,728233,286245,286245,441988,1532632,-1081133,-158778,-235696,-21748,-264865,-43849,3370417,61152,1248171,826341,165209,1069544,213383,-798693,121425,844037,46615,-15334,-276665,84369,-102822,16716,91604,21832,-64798,1090644,591260,-451579,964751,59625,-3468,-1167881,124780,362635,65738,536300,-239403,-363807,26940,-390747,5844,102936,78712,439657,94900,-39789,383943,499384,465752,33632,-418431
2020:Q4,332768,296584,294650,294650,1934,5747999,1076290,220597,-57740,-90808,-20815,545783,2747391,207987,1022902,935966,127390,453146,947085,-278513,351693,858050,15854,-3350,-595407,74947,16054,17828,91604,23632,754909,5746065,5022373,820683,4435106,-2303841,1656,-587629,203126,1083274,80250,812709,190314,10844,151924,-141080,28044,142015,83792,521498,106476,7427,469903,723692,627488,96204,36184
2021:Q1,421407,1127779,301346,301346,826433,10584393,2933999,384694,-179107,37096,355279,-754308,5376254,-78724,2306945,1186327,201521,1760184,1742295,104712,682848,870061,84674,5338,-206248,301734,-325110,34524,88512,45248,744193,9757960,8691472,2901482,-273766,1946781,9204,1155664,-90781,666620,35001,699644,-68025,337628,9900,327728,596,355894,7232,143539,90360,-29026,1470046,1066488,1026432,40056,-706372
2021:Q2,439917,553004,309402,309402,243602,5706179,-762816,-273294,-167219,-38800,140119,1642039,2543678,-57375,1564049,236846,179682,620476,1562704,-173333,229678,1232362,273996,-4486,4440,177909,-400687,44948,88516,53116,1096013,5462576,4404644,-1165261,752224,-419053,-8260,304732,3266007,813885,-341168,600930,554123,47484,204392,-156908,4416,166445,61048,116355,70732,-28413,422305,1057932,969956,87976,-113087
2021:Q3,334639,712072,300754,300754,411318,7242619,1154027,191996,-56235,-7056,161183,2439166,1284596,249808,-846878,857694,189185,834788,1105896,-178453,-188292,1301442,171199,-3646,-108913,184963,-233006,35540,88512,46644,958952,6831301,6104685,1843677,-1262482,480157,-104,-186695,2719259,711493,-9055,566290,154258,156379,-34720,191099,-38600,307590,90684,350565,92372,6887,833502,726616,553428,173188,-377433
2021:Q4,394731,451468,298851,298851,152617,5614626,-808125,-108760,-117130,-4376,82376,1162071,3559266,-143449,2409656,124625,93812,1074622,2957010,759914,497846,1491143,208107,-34018,-398822,-10807,-569780,43156,88512,-2012,-223933,5462009,4871161,-651566,1670548,1032007,-4988,484439,1037095,694479,-19830,584776,129532,38353,-32584,70937,25684,30355,31284,253045,105284,8721,116421,590848,696644,-105796,-56737
2022:Q1,538795,1184152,312235,312235,871917,6546012,-324646,-58431,-132768,14656,-145669,-2889,2626311,-63535,872295,718263,4660,1094628,3032473,200260,952204,1567248,312761,-25998,169252,25568,-197389,6936,104484,41468,1412653,5674095,5272355,315029,2015677,338347,-784,-157608,-337217,1624229,400864,1040885,182479,659136,-208912,868048,5084,-444352,78004,418890,29420,-206175,934676,401740,520560,-118820,-645357
2022:Q2,505176,1146648,317999,317999,828649,711190,-2301116,-78035,166714,-59532,-361775,801417,-477059,230730,-375441,-197147,-113219,-21982,3317042,787203,515582,1633394,380864,10530,-327579,-852,-184908,6020,104496,40616,55210,-117459,-591995,-2771428,1692316,-1403567,-3236,-79703,1768076,1087850,143189,948467,-3806,100277,-23632,123909,-42520,-1153243,88180,411688,20700,-68329,-239056,474536,465984,8552,-641472
2022:Q3,356512,868409,326407,326407,542002,2274634,-397517,-127366,169363,11312,-149435,948067,-610533,210747,-1411307,-64933,-44441,699400,2535145,317800,695807,1262874,258665,-45187,224308,168684,-166711,7212,104488,-1880,-395316,1732631,1246639,53169,-522019,-1172858,-5232,8163,811538,792057,77250,1050840,-336032,274031,-4984,279015,-40864,-590408,84560,457647,32692,-76449,1140612,485992,317900,168092,-511897
2022:Q4,374607,-1791,331745,331745,-333536,-300286,-786212,51256,246727,-12800,-238110,1263704,-2275904,40114,-1959275,-208031,-237112,88400,1966931,411689,463115,852608,239519,2107,58831,41668,-308399,-564,104464,24576,-438561,33250,-772346,-714098,-1537262,-241546,-6500,299573,639192,1501136,108597,877337,515203,359660,19280,340380,-61268,-1014029,40852,299895,33252,45857,-417059,805596,651020,154576,376398
2023:Q1,641364,993384,341733,341733,651651,10021721,2977534,-43085,188221,30076,273354,3087098,50694,-282103,-787722,1017391,-69864,172992,1924548,83543,962677,688789,189539,23977,-426358,310776,112985,54932,90668,67796,1298505,9370070,8855310,3831101,-1134469,-1568298,19056,2181531,1750270,1541219,-108824,1571297,78747,827255,-64348,891603,-516,-148782,93584,554445,111756,34004,763154,514760,248700,266060,-352020
2023:Q2,470730,421939,350677,350677,71262,-138608,-597254,-48787,29045,-76,64842,-954441,759846,-34912,696721,-118782,-53508,270328,293416,-46550,-455541,621567,173940,-14127,280862,-2458,-304980,34708,90672,53140,176984,-209870,-657034,-1196567,933516,538401,-7260,1043575,-1293872,-258110,54898,-395625,82616,-972841,-24224,-948617,10008,-326529,40072,489959,130176,-21812,234249,447164,508468,-61304,48791
2023:Q3,485090,559763,352798,352798,206965,889889,-38316,-231253,16780,42260,-75381,-1472495,1409819,93910,1807576,-607949,-53142,169424,790167,-24374,-42122,699833,156829,11279,-180202,244157,-167763,49004,90684,40848,360302,682925,114577,-49523,49071,219822,-232,706294,-1966920,49115,131460,-70353,-11992,-504033,31260,-535293,20808,-305459,-3184,348076,109872,888,1439981,568348,371208,197140,-74673
2023:Q4,507638,-330976,357690,357690,-688666,1872263,120726,97754,273682,-31096,-72951,-918120,754155,200013,1115122,-87580,-149521,-323878,1357041,132820,688815,434983,100423,-1709,224625,-2735,-42498,51696,90656,64296,-93259,2560930,1800878,572657,470699,213355,-424,606560,-1887422,694052,-22438,82845,633645,58482,4144,54338,-30568,-457918,-44444,338075,103500,104892,1059382,760052,838936,-78884,838614
2024:Q1,578395,978025,364206,364206,613819,5130667,806810,-113829,228231,-50700,64196,-561580,2912019,-11073,1564344,91023,-14862,1282586,833116,21007,254685,522281,35144,-252,82276,119909,-347058,2224,129608,35728,989968,4516847,3687059,787177,1291900,-37772,-1260,638165,-786781,373547,-17402,101701,289248,2574,62988,-60414,628,72343,101992,427261,112436,-19071,723920,829788,776100,53688,-399630
2024:Q2,638144,768539,374043,374043,394496,1114822,-1180714,82528,-280533,42380,69877,512482,802839,-123619,137506,164646,-324,624630,1333393,362404,386123,548569,36296,-21939,-322227,68630,-239431,3968,129624,13360,100584,720326,-88582,-1364184,78272,-66643,-32,565560,911746,243146,-19602,205608,57140,-190242,-16236,-174006,-33880,-357713,61180,423918,92100,39606,-491417,808908,691668,117240,-130395
2024:Q3,590842,365889,385402,385402,-19513,4713290,-894958,152288,195776,-34348,81252,1209344,1991880,88423,1095522,202362,57194,548380,900098,108483,134359,622008,35248,-13346,-170008,198897,-343684,6972,129604,-6356,1309878,4732803,3290023,-968573,610227,351367,4440,969596,-523903,1292411,212757,401117,678538,373238,68112,305126,-45536,-249428,36536,329149,112152,93275,905072,1442780,1118568,324212,224953
2024:Q4,667584,345734,386509,386509,-40775,1810507,-618807,22397,-166163,2412,42170,-707653,1721744,-25067,1423532,2097,680,320502,1803903,376614,832822,517618,76848,-9212,572682,58169,-167187,3624,129624,-24444,-852753,1851282,377350,-135585,92732,-88220,1572,1369196,-1009715,256447,-38317,484870,-190106,-122126,7292,-129418,6008,-137706,77616,458332,106340,-95209,-402332,1473932,1390940,82992,321850
2025:Q1,610199,1515354,402959,402959,1112395,8195118,1070133,75535,210328,-8568,102774,2543736,1694327,142066,-149831,633529,76999,991565,976966,348795,142260,466327,19584,-8913,-388726,256665,-303079,21300,117436,60904,1774301,7082723,5678567,1554851,-382172,287683,756,926572,1468169,840804,98017,187536,555251,388726,21976,366750,-3905,-478890,51268,315712,127628,-9621,590986,1404156,1054612,349544,-905155
