1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2001:Q2,317134,282287,193179,322935,326223,19259,306964,-2890,-398,-129756,67463,9665,-1589,165,14573,-153,-173,1756,872,544,-2950,-395,-1140,1076,-2216,-2743,-55141,32385,528,1076,5175,64835,197219,163808,91362,-29363,1147,119578,45998,-22662,25067,43593,9452,-28163,-4977,50137,33411,-5192,44538,-5935,89108
2001:Q3,309639,286673,464229,314261,322281,19523,302758,-7529,-491,149968,215913,-3953,2514,-2724,27299,300,5635,111,967,1375,3175,7,-1928,1460,-3388,4774,-46878,28649,26,1076,-41620,242744,65945,81765,19853,-16685,590,35948,36277,-17413,-3239,56929,9196,-30460,27557,19342,-15820,-20034,10709,-6496,-177556
2001:Q4,282520,275599,182425,290881,311706,19509,292197,-20208,-618,-108456,-2491,219,30341,1148,32357,484,8483,3631,405,1336,3259,-148,5228,2001,3227,3786,-51703,19133,19,1076,-90858,37797,105965,93136,32963,-11845,1281,43527,20224,-22810,-25960,68994,9242,-14255,-20469,65431,12829,7433,14562,-9166,93174
2002:Q1,299898,291648,230272,280440,271586,1497,270089,9579,-725,-50168,52636,6682,-697,1155,-3842,-1307,-453,-5502,3814,786,470,-21,-4606,143,-4749,7267,-567,33547,0,-44,42117,-26616,102804,132735,27326,-14743,-187,42256,16604,-10499,-3195,30298,5351,9005,4771,69678,-29931,-1188,18329,-47072,61376
2002:Q2,317204,295645,382255,302815,311036,29711,281325,-7475,-746,79440,194876,369,6368,1828,-4858,2994,3483,551,4477,639,-2051,-133,1096,533,563,8261,-489,24871,33,-44,24899,126064,115436,85788,12441,-21529,817,33153,31111,-38472,20525,49058,-20219,6320,3754,52381,29648,11525,26524,-8401,-86611
2002:Q3,332427,304076,433952,327476,309423,33650,275773,18667,-614,106476,152490,-4779,-12034,1500,-4160,-385,12758,5038,3214,-838,5371,-27,1380,687,693,-66,-403,33039,34,-44,-38277,163927,46014,45856,-15478,-5031,848,-11295,45982,-13845,10907,48920,-12556,7624,12715,7569,158,-20100,25816,-5558,-129876
2002:Q4,352679,320305,182688,297861,299214,18845,280369,-797,-556,-115173,56326,-12520,30998,587,20853,889,5087,4533,3005,-1243,-1126,-82,5446,208,5238,5236,-434,18384,27,-44,-108214,90030,171499,156494,-5434,-16610,1457,9719,62062,-16167,11752,66477,9680,22165,-7860,75880,15006,2313,23418,-10725,137617
2003:Q1,356604,312456,340361,293319,263903,137,263765,29976,-560,47042,60388,12443,23861,1346,-7287,-454,1817,-2895,3685,1061,33,-67,-2042,314,-2356,-8776,-26220,30588,42,1448,74074,-40453,13346,18511,9140,12,152,8976,821,-23633,-1289,25743,-10653,-43251,4133,58321,-5166,-9505,28984,-24644,-27905
2003:Q2,358478,318544,199121,301780,319793,33547,286247,-17589,-424,-102659,-78235,19882,32474,8364,-3800,504,3257,8111,2564,-5752,-1639,-27,536,570,-34,8897,-30124,33596,47,1448,-8244,-145072,24424,-1583,28078,-18830,1119,45789,3496,-28815,2909,29402,-3874,-30914,-929,2560,26007,-916,2113,24810,119423
2003:Q3,373700,325480,246476,326112,323370,39858,283512,3281,-538,-79637,4537,21930,22919,4216,-7560,1020,13126,10482,-706,-407,3576,181,1513,864,649,3266,-30788,33605,84,1448,-20745,-39497,84174,37779,33835,2983,625,30227,7883,-12128,-15602,35613,-15194,-11327,2432,20150,46395,4822,16717,24856,79004
2003:Q4,387978,331176,217249,312330,314571,21658,292913,-1574,-668,-95081,-12038,-5306,36893,3632,-5215,-1255,-5705,-4808,-1151,-555,623,186,-12920,1070,-13990,-11547,-34372,33698,515,1448,-87958,76054,83043,32464,-12440,-21497,1396,7661,22149,-17606,17169,22586,-11596,4581,-17878,47648,50579,3444,39163,7972,113927
2004:Q1,416305,344889,318914,307604,277347,131,277216,30823,-567,11310,254931,28121,19914,3554,2063,-803,4865,3304,2560,412,-1502,91,1640,4702,-3062,5434,1814,55882,85,-317,110079,22601,243621,250569,28464,9142,8626,10696,79490,-21067,12285,88272,7309,43228,11614,80464,-6948,8336,14650,-29934,25975
2004:Q2,438677,348939,354128,345974,334922,38590,296332,11535,-483,8154,262391,33534,3639,5926,1410,-354,-385,-97,408,-306,-511,121,5050,4953,97,6257,1838,57850,45,-317,62423,85476,254236,207787,-4779,7050,6116,-17945,98858,11329,7475,80054,-8342,10516,3515,108019,46449,-12201,26283,32367,-5190
2004:Q3,448461,371142,392386,364679,346185,44776,301409,19016,-522,27707,268577,16928,46733,-2928,1330,890,4733,6738,-803,-709,-396,-97,3002,4998,-1996,2884,1796,47575,27,-317,28782,117143,240870,223651,7024,6448,1325,-749,102155,18624,867,82664,-1710,31999,10320,73863,17219,-30768,21261,26726,-21244
2004:Q4,454668,328566,298423,342053,339800,22543,317257,2693,-440,-43630,264249,-20597,4170,9008,10527,703,14296,9399,3459,711,478,249,10416,5309,5107,963,1952,91423,-42,-317,-45795,187543,307880,288214,-2554,-7339,1513,3272,152425,29679,35223,87523,1938,35195,-10321,111531,19666,-31418,40147,10937,30143
2005:Q1,503699,367701,351411,348194,305631,-1982,307613,42595,-33,3218,313390,-1613,17924,7596,2291,-232,18708,-4081,16711,5072,848,158,-2375,1486,-3861,1258,-45267,53382,33,178,130063,131444,310172,384060,12182,14219,2956,-4993,114975,32293,21366,61316,1405,53526,13862,188111,-73888,-41393,26456,-58952,16290
2005:Q2,518717,390734,359019,372815,378876,43233,335643,-6094,33,-13795,349498,43090,6568,-3805,6325,2269,3649,-727,5194,1233,-2498,447,3206,2540,666,-3178,-45679,34502,-196,178,103665,198904,363293,392211,-2056,-1322,13993,-14727,179996,48804,31136,100056,-22339,63719,541,172350,-28919,-45882,16167,796,31714
2005:Q3,519312,416173,452930,411573,389754,50312,339442,21036,782,41358,326340,36051,34271,-6077,16469,3233,7131,9137,-2950,-1482,2244,182,3466,1685,1781,8140,-47116,-20527,112,178,93973,197036,284982,338371,14042,5814,11634,-3406,112767,14349,10704,87714,16876,76428,1042,117217,-53389,-68296,23271,-8364,-36758
2005:Q4,559502,420515,441747,381000,381022,25844,355177,-23,2,60748,337706,29781,44638,12152,30413,2868,18149,11622,5128,1211,-194,382,3873,2087,1786,-19947,-47863,-38276,9,178,16510,285221,276958,343002,-16780,-26422,15988,-6346,205769,40498,50235,115036,4515,55426,-8543,102616,-66044,-85858,36439,-16626,-21233
2006:Q1,575481,406328,440531,392399,347995,-1262,349256,44293,112,48132,232572,-11983,10043,-21575,4999,-4457,-5699,-5577,-2068,-702,2696,-48,-3355,-2654,-701,-11680,-54537,64930,15,5910,63858,196102,184439,295500,25917,6423,7407,12087,160878,38326,14438,108114,-4731,12834,14169,86433,-111061,-100612,39999,-50448,-34203
2006:Q2,582377,402288,451781,433634,421311,44874,376437,12188,135,18147,356018,-27941,-4821,11049,14660,2051,3293,13549,-5091,-1710,-3433,-22,-5384,-2321,-3063,-7264,-53500,39645,30,5910,77325,300965,337871,376948,59891,15177,16587,28127,176208,27835,57577,90796,14889,53527,-740,73173,-39077,-90673,41421,10175,-49493
2006:Q3,600854,416759,452444,448908,426133,47725,378407,22428,348,3536,235209,5829,15976,-9348,22318,514,-3440,-257,-47,-29,-3076,-31,-4002,-2268,-1734,852,-56265,70837,114,5910,-7490,193404,231673,292990,22095,-1092,7789,15398,130442,38157,-5294,97579,13082,19646,1572,106153,-61317,-107924,37069,9538,-35685
2006:Q4,578870,408400,451807,415069,412327,23585,388742,-9919,12661,36738,254501,-4808,45722,5639,30181,2865,6165,3980,708,223,1147,107,-2215,-2183,-32,-626,-59737,50217,64,5910,-108506,283630,217763,316267,46350,1938,22251,22161,204512,30036,68015,106461,20148,38680,-6793,13370,-98504,-117787,33430,-14147,-43407
2007:Q1,564273,405493,431067,402878,373941,-476,374417,29039,-102,28189,338063,-3716,-12842,-4030,15256,-1619,-20702,-13612,-5544,-2098,166,386,-1731,-1254,-477,-17182,8499,96047,319,-1226,94817,186173,309873,415206,62167,13652,14539,33976,156281,25797,57866,72618,111,20698,-11246,187195,-105333,-93338,53061,-65055,-25574
2007:Q2,566222,413463,464126,445242,446318,41015,405303,-1183,107,18884,373156,44382,-15198,10518,18384,-5219,-1055,5444,-5296,-2016,912,-99,-2240,-3508,1268,-12469,8993,63072,357,-1226,98908,165949,354272,458278,107096,28178,28044,50874,225317,40965,80645,103707,11431,40085,-9170,83519,-104006,-148989,45516,-533,-50664
2007:Q3,531714,405482,462181,469991,452297,43360,408938,18199,-506,-7810,348419,35143,-28718,1141,58720,-1052,-25273,-34566,6601,1949,887,-144,-1356,-2420,1064,-2261,9133,72587,92,-1226,50134,181355,356228,433305,11774,-22931,12220,22485,299123,92246,93620,113257,16392,11073,-10287,105230,-77077,-133385,55970,339,-56699
2007:Q4,542211,425450,618468,436960,448400,23067,425332,-12105,666,181509,422331,76,-13982,-6715,47448,407,-11847,-10473,103,-216,-1400,139,-2344,-1621,-723,14635,8783,83561,73,-1226,-26154,329616,240822,395810,37485,-7602,16465,28622,253136,83876,71841,97419,12007,40085,-15108,68205,-154988,-165257,24566,-14297,-193019
2008:Q1,505634,397569,321514,442906,407151,3574,403577,33736,2019,-121392,-80734,-27089,-53218,4787,86744,-950,-41971,-16596,-12963,-3693,-8462,-257,-5253,-1933,-3320,1666,57117,87587,514,-4128,32298,-218838,40658,242656,45606,16142,10050,19414,156523,67038,26249,63236,17864,-32583,20850,34397,-201998,-105491,41389,-137896,76055
2008:Q2,516122,407002,258669,441561,457392,33362,424030,-20660,4830,-182892,-63066,-20938,39205,-18200,8895,956,5331,5405,-325,519,-439,171,-1146,-1740,594,3691,55273,85047,86,-4128,17185,-234324,119826,247927,103129,-129,27301,75957,118907,34370,38042,46495,23668,-46165,-15396,63784,-128101,-78131,28136,-78106,148333
2008:Q3,524569,459512,354369,451390,453747,34783,418963,-4195,1838,-97022,-101692,-25855,-22338,-5257,30484,-2756,-3407,-1290,-5175,-1097,3520,635,-2523,-2163,-360,-21859,50366,84633,159,-4128,-68524,-110687,-4670,132367,34689,6711,14459,13519,103466,55573,25916,21977,-6166,-67370,17798,49950,-137037,-102476,43276,-77837,105143
2008:Q4,425637,429832,270815,402661,431569,19130,412438,-38122,9214,-131845,-56232,-94573,-34331,-6876,108279,1878,6958,305,3067,1650,2005,-69,-2041,-2647,606,-10811,39004,24545,308,-4128,-152170,67726,75613,234950,13558,-15061,13073,15546,31722,27337,-10384,14769,-11184,-77994,-13443,292291,-159337,-142142,61362,-78557,159016
2009:Q1,419792,420877,578419,334182,350519,2960,347559,-22705,6369,244236,-7021,9756,10849,1032,5394,291,-918,-7424,9235,-450,-3804,1525,-824,2429,-3253,17360,-20411,56122,-553,8817,990,-94925,-251257,-176023,79650,-24556,7427,96779,-161305,-75685,-86455,835,-10650,-81237,-298,-2183,-75234,-37017,17540,-55757,-157542
2009:Q2,421595,416765,324700,305666,373659,25529,348130,-68638,645,19034,-20523,9536,4110,505,-25054,435,9463,6087,-630,4261,-253,-2,-2157,-1874,-283,9819,-23518,56699,86,8817,13778,-83041,-39557,-76547,55274,-20741,10815,65200,-134471,-93590,-26382,-14499,-3050,-18138,-7139,30976,36990,17520,21780,-2310,92065
2009:Q3,449962,425646,381642,338434,372366,26633,345733,-33777,-155,43208,22396,80858,72002,19,-40270,1093,-7536,-6251,-2470,-351,2097,-561,-1442,-786,-656,6949,-27042,68786,159,8817,-13737,-126260,-20812,-58152,17473,-13279,8059,22693,-169336,-100825,-35298,-33213,10481,-6588,5530,84287,37340,744,36790,-194,44004
2009:Q4,511872,458074,555335,342777,368676,16102,352574,-25652,-247,212558,157062,59387,25180,5268,-15660,-1145,11185,6289,714,709,3061,412,-558,-1029,471,2611,-28526,50241,308,8817,-56875,96830,-55496,-31571,26738,-14491,11120,30109,-125650,-70142,-18805,-36703,-8226,35925,-7608,47250,-23925,-70329,48004,-1600,-97261
2010:Q1,546798,476343,438062,334966,324343,1265,323078,10946,-323,103096,147351,38222,-7519,6583,-87195,1144,1222,1150,-109,3138,-2956,-1,-1673,432,-2105,-15358,-13083,115554,32,1865,96702,10856,44255,38649,72855,15207,9202,48446,-155020,-74196,-56432,-24392,2863,50002,13581,54368,5606,-40835,30897,15544,38281
2010:Q2,565297,495568,514220,382299,383803,25268,358535,-1423,-81,131921,235721,4855,15385,546,-50160,225,7709,6457,3114,878,-2267,-473,290,652,-362,-13228,-11531,81524,46,1865,76830,121366,103800,58137,44909,8362,10707,25840,-113614,-37772,-33335,-42507,-1501,50424,-5772,83691,45663,-34383,30021,50025,-18652
2010:Q3,586934,512685,408173,437983,390795,22687,368108,47410,-222,-29809,166022,46977,1071,-2866,-17216,2326,12484,7089,2357,626,2225,187,346,647,-301,-4255,-12767,89376,379,1865,15023,33280,195832,142020,88933,15959,1999,70975,-43550,-11194,-6110,-26246,2564,34300,3002,56771,53812,-67360,71355,49817,104511
2010:Q4,579629,491239,479636,399017,402487,13493,388994,-3016,-454,80619,152283,-7055,40434,8940,-12248,-3788,-24219,-27172,3421,-2668,1676,524,1448,1234,214,-832,-14069,45816,44,1689,-9686,125810,71664,15899,40434,-15010,11391,44053,-7474,19783,-8363,-18894,-11767,53306,31155,-89755,55765,-36430,38230,53965,11603
2011:Q1,574976,479909,382730,394590,359167,1362,357805,35852,-429,-11860,154494,-40170,-14839,10774,-19232,1170,-2641,5718,-5482,-2177,-634,-66,-2941,-1832,-1109,8945,6161,96078,47,-3512,115751,-1097,166354,162086,62433,27532,2533,32368,-43110,7848,-4552,-46406,-9,43163,24418,75191,4268,-42183,33198,13253,97179
2011:Q2,602979,513206,513881,408968,414950,24577,390372,-5675,-307,104913,195687,80609,1313,4843,-12039,-11,3475,-3437,6290,2323,-1305,-396,2847,2471,376,6397,6137,122187,60,-3512,75409,-92029,90774,87365,58669,-3549,4666,57552,18788,20632,29968,-31812,1430,35433,-15617,-11337,3408,-95359,50493,48275,-675
2011:Q3,608100,526059,582175,450902,431068,23949,407119,19909,-76,131273,215746,-6361,-5210,-21409,-15133,-970,-36608,-19141,-12947,-2976,-1129,-415,-2035,-2428,393,-6290,5257,92479,95,-3512,-11263,226706,84472,116659,59010,17774,-1220,42456,26843,48479,4237,-25873,14304,1025,13126,2351,-32186,-126810,49808,44816,-56116
2011:Q4,616750,525094,98663,440901,444927,14784,430143,-3824,-203,-342237,-49514,43709,24837,-5671,7940,683,19666,16953,2346,669,-527,225,-733,-1699,966,9058,5844,71266,49,-3512,-26803,-195847,292723,289569,35189,-8378,2554,41013,65843,51136,22181,-7474,19768,-624,-7996,177389,3154,-80950,30398,53707,426430
2012:Q1,684794,533981,265563,464286,414802,1342,413460,49546,-62,-198723,72430,-66669,-5468,-4037,-22891,3393,-13675,-11533,-927,-1287,-36,108,-3081,-1584,-1497,17829,-6579,81633,187,-1532,51924,41396,271153,299458,98072,11276,1110,85686,-2594,31845,-23194,-11245,4466,34072,20935,144507,-28305,-45471,44088,-26922,268418
2012:Q2,684212,535410,631186,471203,471667,26943,444724,-329,-134,159983,379989,64389,-656,-5356,-14868,-97,-4377,-2883,-1222,-292,19,1,-1153,-1219,66,-6834,-6363,83351,-167,-1532,13526,260125,220006,253868,79469,4498,10933,64038,40946,52408,-3504,-7958,5600,-9218,-8852,145924,-33862,-95812,51719,10231,-95776
2012:Q3,678015,523892,373676,513326,467273,27740,439533,46159,-105,-139650,133317,34596,17938,6571,5142,-5541,4062,1962,2184,212,-245,-51,-463,-505,42,2553,-6730,91517,105,-1532,27731,-42633,272967,305723,113840,3922,-1092,111010,67811,21983,43429,2399,7312,58049,1196,57515,-32756,-73896,33470,7670,150215
2012:Q4,687059,513589,178500,455229,478845,17949,460896,-24163,548,-276729,-19956,30954,51995,3915,24713,-2388,2647,982,1998,33,76,-442,1256,657,599,1773,-6662,46073,52,-1532,-31292,-141461,256773,253143,119208,-5674,2556,122326,103569,59739,14149,29681,-14688,-1031,-4314,50399,3630,-65312,58672,10270,335089
2013:Q1,708480,551862,424977,473206,430455,1928,428527,42543,208,-48229,183428,-13302,11047,29567,-10888,288,-8144,765,-5363,-2177,-424,-945,-7464,-1147,-6317,-58,2497,70489,28,559,110139,-1331,231656,230980,58952,9757,3023,46172,3466,-24050,22360,5156,1949,13583,14006,139024,676,-21503,23154,-975,126885
2013:Q2,710385,553121,379144,491522,490508,32078,458430,546,468,-112378,149351,-57065,-2684,15508,6439,-2227,2007,-9544,7907,1847,-117,1914,4471,4522,-51,15260,2556,90154,214,559,132461,-58302,261729,224057,75823,7160,3924,64739,111686,29890,43330,38466,2212,34777,-21827,21386,37672,-74466,57303,54835,173977
2013:Q3,711711,548731,525686,558820,495493,33193,462300,62694,634,-33134,362995,40952,20857,764,25002,9854,11190,10474,1320,24,-522,-106,-462,-399,-63,-13979,2676,87112,244,559,62428,115798,396129,373791,139018,23923,-3628,118723,46145,18636,-8698,36207,5251,73878,-2258,111757,22338,-83344,53071,52611,23045
2013:Q4,709982,566073,555666,510276,510516,20050,490465,-305,66,45390,298762,65685,41459,22711,12050,-3545,-4177,-7323,3521,583,-509,-449,2305,1985,320,-4173,2941,52052,148,559,14063,96684,253373,235855,34634,-26658,-1215,62507,109586,49514,36124,23948,2623,12600,3342,73070,17517,-75741,42586,50672,10407
2014:Q1,706490,526822,541613,509047,466060,2459,463601,42878,109,32567,137371,-36746,-52663,-13302,-13606,543,8783,10096,-306,-117,-696,-194,495,1400,-905,891,8890,66549,429,5946,52529,108633,104804,307037,107591,35643,-443,72391,94631,31672,31006,31953,1720,44085,17029,41981,-202233,-94850,-81969,-25415,-14791
2014:Q2,733686,552506,432879,544705,541858,35467,506391,2657,190,-111826,260836,78393,-20660,19162,-9296,4517,-9754,-11130,1413,480,-505,-12,965,569,396,-4599,9307,88298,35,5946,100960,-2438,372662,318924,96116,5624,-306,90798,92030,57312,-11194,45912,12780,49566,-11986,80418,53738,-41451,66283,28905,119627
2014:Q3,754809,593616,544555,605356,551701,37339,514362,52331,1324,-60801,357631,48654,-12404,-9389,12794,13842,-1496,-2383,1486,287,-795,-91,276,-77,353,6468,9365,95829,171,5946,9220,178355,418431,406068,71506,21282,-1995,52219,124559,32874,42165,49520,40250,68223,21763,79767,12363,-76254,59898,28719,49061
2014:Q4,747444,585648,212810,550923,564032,23808,540224,-13074,-36,-338113,302803,98804,13852,-5780,34896,8887,28100,28502,-765,-12,-304,679,2007,2283,-276,-10082,9776,73969,245,5946,-37201,79383,640915,603973,75430,-25048,2803,97675,167852,71332,31533,64987,866,-4333,-7741,371899,36942,-83117,87465,32593,372838
2015:Q1,712188,571673,396830,565770,499215,4662,494553,66697,-142,-168940,272969,-47068,-17850,-26967,-14079,-529,-11101,-2739,-6992,-2427,394,663,6712,7758,-1046,6080,-10756,74746,170,3001,-25352,335962,441909,378222,128865,6274,6016,116575,121627,47393,18414,55820,34097,-45673,16356,122950,63687,-120778,191542,-7077,174842
2015:Q2,713470,563475,581563,622872,566228,40717,525511,26605,30039,-41309,552613,-8942,11130,11550,-2303,4196,-330,-328,985,-690,582,-879,9379,7997,1382,-3791,-10731,76365,92,3001,84249,378748,593922,566711,166797,-10731,8564,168964,129460,57040,-3539,75959,12615,42112,-7711,223438,27211,-102237,73313,56135,-18089
2015:Q3,718404,573723,760214,620138,562841,42099,520742,57475,-178,140077,587474,73924,8775,-3579,11008,6941,6669,7066,-599,-286,168,320,8388,8184,204,-33446,-9987,85801,154,3001,13790,416035,447397,488864,120112,23702,1498,94912,51320,13746,-25402,62976,-7575,32516,-6297,298788,-41467,-155776,65278,49031,-186492
2015:Q4,680188,552237,374080,546185,557085,27535,529550,-10654,-246,-172105,40792,36569,20100,-9,26850,3551,14360,3808,8509,2100,167,-224,5614,6744,-1130,20489,-10631,32891,179,3001,-42826,-69346,212897,245482,28992,-22240,-2186,53418,146283,55286,10296,80701,1271,-20659,-18389,107984,-32586,-127388,46989,47813,178157
2016:Q1,698099,569039,503572,534199,490664,7852,482812,43811,-276,-30627,149680,-68588,14781,-17483,-23863,-8069,7527,-986,6607,2653,-440,-307,-8781,-7404,-1377,-3941,16097,92682,178,-1440,31007,119573,180307,334937,147047,5656,3893,137498,133918,56664,21075,56179,29391,-3467,7459,20588,-154629,-124580,70229,-100278,65467
2016:Q2,699708,545656,603928,567963,565361,45616,519744,-5227,7829,35966,523388,80123,-16662,13013,-38008,-2456,-7143,9577,-12455,-3687,-602,24,-4452,-5079,627,-9802,16403,86558,418,-1440,149080,257756,487422,532225,95820,990,11900,82930,63864,33240,-31627,62251,23110,91390,-14820,272861,-44803,-125548,122959,-42214,-58273
2016:Q3,700140,548732,524118,588432,566133,45730,520403,22251,48,-64314,386982,133502,30234,6772,-28672,46227,19534,13289,5010,1346,-510,399,-6242,-6841,599,-3517,16945,70020,229,-1440,37909,65480,451295,424528,76788,-9395,4780,81403,103081,13117,2861,87103,-65281,100475,4780,204684,26767,-108219,177996,-43010,24614
2016:Q4,699948,551729,439617,547368,569471,30043,539427,-21765,-338,-107750,284144,36737,37314,1428,-19381,-10013,-20841,-28746,6969,983,-284,237,-4249,-5505,1256,-792,17497,24101,14,-1440,57587,166181,391894,476707,-1942,4515,1959,-8416,64479,1624,-13652,76507,11436,61596,4499,336639,-84813,-83364,43781,-45230,112112
2017:Q1,726565,588458,574856,517696,513566,8568,504998,4444,-314,57160,171375,-52033,14485,-9924,2140,-8830,1886,3459,-1043,-859,-485,814,5031,6487,-1456,3818,-21277,101710,322,1880,5452,126715,114215,122561,140643,14729,1016,124898,80619,11396,16265,52958,1332,-52694,25044,-72384,-8346,-80027,97790,-26109,13602
2017:Q2,725930,580619,599634,598962,600882,48730,552153,-1535,-385,672,285935,45680,13500,15273,8326,-26750,14523,9299,4439,1100,-467,152,2521,2612,-91,-23088,-21823,92962,133,1880,81340,81458,285263,225244,86737,-846,9895,77688,160594,22265,57551,80778,-5255,26597,-14410,-29019,60019,-61783,71274,50528,-19015
2017:Q3,723893,612258,769937,649183,602356,48317,554039,45512,1315,120755,579504,18995,27226,125256,34827,-14879,-16326,-17834,1648,-28,-557,445,2887,2983,-96,7436,-22687,91168,2215,1880,81944,239562,458749,460951,82940,11397,-5220,76763,91340,10612,20984,59744,-2857,66748,-3704,226484,-2202,-114467,72881,39384,-157679
2017:Q4,692018,389676,636939,597712,613908,32679,581229,-15747,-450,39227,155615,-30312,28201,-11642,32496,-270,37591,-3727,31163,9774,-184,565,10630,10944,-314,-20729,-24076,57567,159,1880,49635,24485,116388,85814,57761,607,12750,44404,176502,35788,28295,112419,-2148,48453,218115,-412870,30575,-71710,59185,43100,-247263
2018:Q1,719905,632645,692660,591936,560338,9927,550411,32166,-568,100724,375119,162,10665,-5692,-29443,-8568,2857,4072,-1300,-1138,475,748,-2531,-1476,-1055,82994,-9964,-132430,-74,-2125,102284,366984,274394,395002,101229,35340,-2746,68635,79859,20342,-4837,64354,-14594,18546,12194,197768,-120608,-112903,45145,-52850,-60014
2018:Q2,748056,627950,701324,624957,643157,50513,592644,-17725,-476,76366,269625,50918,11370,11391,-14265,-14486,175,6109,-5624,-2062,366,1386,-276,-495,219,3196,-10256,-56767,194,-2125,170560,119996,193258,390062,8646,-1173,3412,6407,110704,42087,-28816,97433,-43169,119936,-23117,217062,-196804,-229937,25449,7684,-73374
2018:Q3,746853,611126,392345,692737,643094,49948,593146,50210,-567,-300392,250700,153013,20757,-89256,-11403,-3379,506,7855,-6137,-2630,379,1039,1089,853,236,-3346,-10995,48270,78,-2125,171577,-24086,551092,526000,47093,-17257,-5277,69627,103802,9783,38299,55720,899,152575,13428,208204,25092,-67057,99257,-7108,218781
2018:Q4,745720,622121,628152,637629,645284,33116,612168,-8243,588,-9478,268738,58354,10838,-26703,8102,1461,20679,20363,-333,375,251,23,-727,-1571,844,-1140,-9458,-75346,45,-2125,1515,283243,278216,414620,11420,-27113,2236,36297,209294,111453,14981,82860,-11367,35376,4648,165249,-136404,-217888,71032,10452,-6031
2019:Q1,725451,630497,426605,642534,583958,12231,571727,57902,674,-215929,401653,-91970,26067,4428,10412,-1699,15265,6730,6414,2399,496,-774,-535,763,-1298,-74756,2411,39999,59,-2251,135818,338405,617582,733835,144429,44637,3090,96702,134947,27065,50747,57135,-15212,5586,28262,435823,-116253,-152854,75489,-38888,203892
2019:Q2,727291,644660,748730,672602,669483,50261,619222,3553,-433,76128,694851,123506,16489,18161,24152,-748,-880,9255,-8791,-2345,554,447,2436,2422,14,1509,2502,34134,106,-2251,162832,312903,618723,524660,86935,-4526,3790,87671,92721,18997,25205,48519,-5422,66386,-39850,323890,94063,-7704,66984,34783,-104070
2019:Q3,749701,657365,872735,709795,669514,51428,618086,40626,-346,162940,747892,235864,-10970,-14240,42105,-1120,28019,29693,-2053,-264,667,-24,2398,2374,24,-42313,2532,9421,114,-2251,82242,416091,584951,613080,89692,-20261,1703,108250,106101,-12568,25888,92781,5998,80644,11694,318951,-28128,-96886,40311,28447,-215370
