date,FU716000105.Q,FU715013005.Q,FU714090005.Q,FU714010005.Q,FU713022003.Q,FU713068705.Q,FU713068703.Q,FU763069143.Q,FU713068725.Q,FU713068763.Q,FU713068753.Q,FU713011515.Q,FU713091103.Q,FU713012003.Q,FU713011405.Q,FU712051005.Q,FU714022005.Q,FU713069603.Q,FU713061103.Q,FU713061113.Q,FU713061125.Q,FU713061705.Q,FU713061903.Q,FU713061703.Q,FU713011525.Q,FU713068005.Q,FU713068813.Q,FU713068665.Q,FU713068863.Q,FU713068505.Q,FU713064103.Q,FU713090005.Q,FU713011203.Q,FU713014003.Q,FU713093005.Q,FU714194005.Q,FU714190005.Q,FU713113003.Q,FU713120005.Q,FU713123005.Q,FU713123023.Q,FU713123030.Q,FU713123043.Q,FU713124005.Q,FU713129005.Q,FU713122605.Q,FU713125005.Q,FU703025005.Q,FU712151003.Q,FU712151103.Q,FU712151115.Q,FU713193005.Q,FU713164005.Q,FU313094213.Q,FU713164003.Q,FU717005005.Q
2013:Q3,-336,129,255202,-963,148,57,57,0,0,0,0,1,-1168,25,8,0,256879,0,131210,0,131210,125637,134360,-8723,32,-157,-157,0,0,0,0,-591,0,0,-591,255245,255297,195899,-6645,-46426,46,-46472,0,27820,-34,-1085,11101,1979,62252,58157,4095,3791,-52,0,-52,-422
2013:Q4,877,132,281555,-738,-396,-103,-103,0,0,0,0,1,-239,-55,-4,1,280423,0,130981,0,130981,149419,153016,-3597,23,-4,-4,0,0,0,0,1933,0,0,1933,281488,281422,4977,121032,74080,67,74013,0,13519,395,-968,22588,11418,158519,139598,18921,-3106,66,0,66,678
2014:Q1,-493,155,211456,513,416,-39,-39,0,0,0,0,1,135,-9,13,1,210327,0,104046,0,104046,106245,116277,-10032,36,-15,-15,0,0,0,0,626,0,0,626,210899,210355,224098,-39172,-20165,45,-20210,0,-45389,0,-994,36211,-8835,25099,44314,-19215,330,544,0,544,-1205
2014:Q2,617,159,137522,-131,22,129,129,0,0,0,0,1,-283,-57,-11,1,136330,0,77337,0,77337,58967,62802,-3835,26,-33,-33,0,0,0,0,1424,0,0,1424,137407,137296,8247,13002,-3023,-133,-2890,0,3628,0,-1033,13280,150,115478,97412,18066,569,111,0,111,343
2014:Q3,2891,162,79338,-112,-391,163,163,0,0,0,0,1,116,42,97,0,79654,0,49345,0,49345,30280,34077,-3797,29,-35,-35,0,0,0,0,-309,0,0,-309,79307,79279,49170,74580,19016,13,19003,0,48560,0,-711,7947,-232,-46370,-39481,-6889,1899,28,0,28,2697
2014:Q4,2650,164,49241,1467,360,-182,-182,0,0,0,0,1,1288,-58,1,0,46705,0,6079,0,6079,40599,42067,-1468,27,-14,-14,0,0,0,0,1141,0,0,1141,48858,48476,-132600,83593,65192,42,65150,0,-34140,141,0,41430,10970,99706,96705,3001,-2223,382,0,382,2104
2015:Q1,2319,162,-14919,-1007,-193,-96,-96,0,0,0,0,0,-718,-40,-2,0,-12272,0,-5688,0,-5688,-6600,-4668,-1932,17,0,0,0,0,0,0,-1599,0,0,-1599,-15185,-15435,70629,-118248,-123373,-5,-123368,0,-10872,268,-13,23589,-7847,27022,-18215,45237,5162,250,0,250,1891
2015:Q2,2185,163,-2488,276,336,117,117,0,0,0,0,-2,-175,39,1,0,-3443,0,-2540,0,-2540,-931,179,-1110,28,0,0,0,0,0,0,639,0,0,639,-2805,-3116,-191724,167707,154162,-94,154256,0,3921,326,18,8825,455,21308,14112,7196,-407,311,0,311,1706
2015:Q3,2506,164,5166,454,325,86,86,0,0,0,0,-4,46,37,16,0,5406,0,-2980,0,-2980,8359,9288,-929,27,0,0,0,0,0,0,-746,0,0,-746,5015,4867,-49708,-27152,-55535,89,-55624,0,624,8161,982,19280,-664,82914,57012,25902,-1187,148,0,148,2191
2015:Q4,-17658,165,1069,226,51,-137,-137,0,0,0,0,-4,316,-19,-6,-1,-30,0,-4357,0,-4357,4296,6567,-2271,32,0,0,0,0,0,0,898,0,0,898,20347,20177,-216772,166132,134806,75,134731,0,-4095,-685,-1000,30549,6557,71320,24978,46342,-503,170,0,170,1455
2016:Q1,-1135,178,-5138,-2055,-1142,-57,-57,0,0,0,0,-5,-851,-5,-130,0,-1982,0,-4193,0,-4193,2196,5994,-3798,16,0,0,0,0,0,0,-967,0,0,-967,-5154,-5781,157258,-578,-19665,-53,-19612,0,-5263,6392,-31,22361,-4372,-161855,-170743,8888,-606,627,0,627,-1329
2016:Q2,-1940,181,-13975,2874,-109,142,142,0,0,0,0,-7,2848,-28,-0,0,-17080,0,-2921,0,-2921,-14173,-9920,-4253,14,0,0,0,0,0,0,259,0,0,259,-13986,-14021,-88422,81602,49685,-142,49827,0,8428,2901,10,17107,3471,-6696,-25040,18344,-505,35,0,35,-2131
2016:Q3,-15,184,-9920,4550,552,-2,-2,0,0,0,0,-9,4009,76,-1,0,-13437,0,-2573,0,-2573,-10866,-6187,-4679,2,0,0,0,0,0,0,-1108,0,0,-1108,-9932,-9995,-114548,-16358,-10280,70,-10350,0,-10125,-2023,-29,14301,-8202,121195,133714,-12519,-284,63,0,63,-211
2016:Q4,3692,187,-2966,-1651,-69,-135,-135,0,0,0,0,-7,-1440,-60,-23,0,-3245,0,-3567,0,-3567,297,4667,-4370,26,0,0,0,0,0,0,2013,0,0,2013,-2966,-3233,-165320,99838,45903,25,45878,0,6724,8371,2,27933,10905,60165,55832,4333,2084,267,0,267,3506
2017:Q1,138,205,19451,-305,237,-54,-54,0,0,0,0,0,-488,51,22,0,22208,0,-2482,0,-2482,24685,27580,-2895,5,0,0,0,0,0,0,-2525,0,0,-2525,19444,19292,395137,-250171,-306884,101,-306985,0,-7307,37709,-3,32112,-5798,-124919,-121502,-3417,-755,152,0,152,-74
2017:Q2,-1860,208,-7923,-1941,-69,133,133,0,0,0,0,0,-2005,-107,-1,0,-6565,0,-2446,0,-2446,-4146,1115,-5261,27,0,0,0,0,0,0,691,0,0,691,-7918,-8166,-169924,112439,88832,-80,88912,0,-8634,6565,1,25090,585,49706,52022,-2316,-387,248,0,248,-2063
2017:Q3,-472,212,-5964,497,-107,54,54,0,0,0,0,0,550,49,1,0,-6347,0,-2656,0,-2656,-3696,-2335,-1361,6,0,0,0,0,0,0,-165,0,0,-165,-5963,-6308,90978,-3023,-21785,10,-21795,0,2074,-510,-1,19425,-2226,-93205,-82785,-10420,-1058,345,0,345,-683
2017:Q4,-38,217,-10763,8208,-177,-62,-62,0,0,0,0,0,8447,26,-0,0,-20162,0,-14105,0,-14105,-6042,-3663,-2379,-15,0,0,0,0,0,0,1165,0,0,1165,-10754,-10955,-121388,102848,69628,17,69611,0,-212,-5194,93,29890,8643,7166,3505,3661,419,201,0,201,-246
2018:Q1,-1367,182,-52557,-6953,220,-117,-117,0,0,0,0,0,-7056,-54,-0,0,-44008,0,-32326,0,-32326,-11699,-11690,-9,17,0,0,0,0,0,0,-1542,0,0,-1542,-50066,-50344,158060,84192,60820,105,60715,0,2418,2407,-5,27511,-8959,-290577,-287234,-3343,-2019,278,0,278,943
2018:Q2,575,185,-89297,-3541,157,222,222,0,0,0,0,0,-3920,-62,1,0,-86517,0,-49686,0,-49686,-36780,-34789,-1991,-51,0,0,0,0,0,0,822,0,0,822,-88638,-89047,-220146,61383,43036,-121,43157,0,-3507,-8280,48,27951,2135,68252,64609,3643,1464,409,0,409,1049
2018:Q3,1505,188,-112126,-1411,-426,32,32,0,0,0,0,0,-1017,-4,3,0,-109118,0,-67879,100,-67979,-41273,-41267,-6,34,0,0,0,0,0,0,-1596,0,0,-1596,-112116,-112316,-117426,66595,51924,16,51908,0,-1209,-2583,-46,20818,-2309,-62684,-48540,-14144,1199,200,0,200,1327
2018:Q4,1895,191,-135940,4122,199,-210,-210,0,0,0,0,0,4133,-46,-0,0,-139803,0,-93380,-100,-93280,-46427,-46422,-5,5,0,0,0,0,0,0,-214,0,0,-214,-135943,-136002,-213539,51789,17425,0,17425,0,-4400,5044,-10,19727,14003,25063,-6582,31645,685,59,0,59,1701
2019:Q1,3447,190,-99470,-2911,-19,-50,-50,0,0,0,0,0,-2842,3,-0,0,-95554,0,-49496,0,-49496,-46077,-46010,-67,19,0,0,0,0,0,0,-1008,0,0,-1008,-99477,-99664,24835,-75473,-68004,122,-68126,0,-3639,-8078,-3,16424,-12173,-48667,-41117,-7550,-359,187,0,187,3251
2019:Q2,1281,194,-130299,-1276,-32,104,104,0,0,0,0,0,-1348,-37,-0,0,-129700,0,-67681,5,-67686,-62044,-62039,-5,26,0,0,0,0,0,0,714,0,0,714,-130313,-130186,-159337,-51475,-70455,-152,-70303,0,940,-1319,2,17740,1617,80027,43576,36451,599,-127,0,-127,1073
2019:Q3,1255,197,135188,1025,77,-8,-8,0,0,0,0,-1,956,15,1,202500,-66102,0,1573,5951,-4378,-67707,-67701,-6,33,0,0,0,0,0,0,-2251,0,0,-2251,135188,135095,5803,151377,118770,-4,118774,0,887,12455,-58,20492,-1169,-22004,-37250,15246,-81,93,0,93,1057
2019:Q4,-1472,199,210901,2786,101,-65,-65,0,0,0,0,-6,2755,-50,-0,53119,153952,0,214746,162505,52241,-60799,-60793,-6,5,0,0,0,0,0,0,1095,0,0,1095,210912,211702,121594,66283,21361,-9,21370,0,4000,-4243,-4,32064,13105,23281,57030,-33749,544,-790,0,-790,-1660
2020:Q1,-182,240,1569759,430518,-11,76591,49045,27546,0,0,0,-8,353946,1,-2,7106,1070409,0,1019471,156373,863098,50913,50919,-6,25,58716,0,58716,0,0,0,3012,0,0,3012,1569802,1569534,925433,401381,111561,157,111404,0,108580,98115,12213,55309,15603,232433,220821,11612,10287,268,0,268,-379
2020:Q2,-196,229,1160760,-124045,-76,6830,-41895,-15790,64515,0,0,-9,-130790,-186,-0,-204774,1511611,0,1034327,694,1033633,477256,477261,-5,28,-27768,0,-46608,3700,15140,0,5921,0,0,5921,1160749,1159190,312753,1191779,1206513,-262,1206775,0,-78033,-26786,-1172,98332,-7075,-336125,-283958,-52167,-9217,1559,1500,59,-435
2020:Q3,-689,235,48916,-220433,-599,-16834,-3713,-7858,-5263,0,0,-11,-202989,5,-2,-56953,326095,0,250127,294,249833,75942,75948,-6,26,754,0,-8685,4621,4818,0,-551,0,0,-551,48910,48543,-43789,120433,59606,-41,59647,0,-16447,12220,2693,64283,-1922,-27724,-100,-27624,-377,367,0,367,-931
2020:Q4,97,243,303225,-27314,762,-22055,-1877,-1906,-18272,0,0,-9,-6012,86,3,0,308932,0,250342,115,250227,58592,58598,-6,-3,20517,0,-1309,1127,20699,0,1002,0,0,1002,303251,303267,251686,40224,-53107,3,-53110,0,24363,9490,2921,47388,9169,10818,8801,2017,539,-16,0,-16,-120
2021:Q1,-153,246,387985,-19064,-483,-3206,-774,-1882,-550,0,0,-2,-15373,-79,-1,-1000,402620,0,254445,43,254402,148148,148154,-6,27,6504,0,-1999,10257,-1754,0,-995,0,0,-995,388535,388442,677770,-425739,-606557,61,-606618,0,83051,31549,11371,56442,-1595,136126,124656,11470,285,93,0,93,151
2021:Q2,1501,253,397931,-1504,-12,452,-328,-110,890,0,0,-2,-1942,-251,1,0,371666,0,239734,23,239711,131912,131918,-6,20,27438,0,-115,29601,-2048,0,581,0,0,581,397937,399087,-161072,-348810,-270070,-48,-270022,0,-105449,15329,-27953,44436,-5103,908748,857632,51116,221,-1150,-1500,350,1254
2021:Q3,31,257,381034,-25074,363,-25171,335,0,-25506,0,0,-26,-240,-18,-8,1,426674,0,250421,-2,250423,176351,176357,-6,-98,-21101,0,0,-6001,-15100,0,560,0,0,560,380657,380387,347615,-609957,-636759,10,-636769,0,4552,8317,452,16470,-2989,644246,612942,31304,-1517,270,0,270,-603
2021:Q4,-1746,263,313747,-255,116,-3381,-280,0,-3101,0,0,-2,3012,17,-1,-1,336080,0,216955,-45,217000,119118,119124,-6,7,-22906,0,0,-22165,-741,0,814,0,0,814,313622,312834,-214968,247246,190962,14,190948,0,752,12411,3624,38515,982,277870,299701,-21831,2686,788,0,788,-2134
2022:Q1,54,281,179365,-7552,-111,-4464,33,0,-4497,0,0,-3,-2974,74,1,0,195572,0,100053,-263,100316,95511,95518,-7,8,-8071,0,0,-5838,-2233,0,-660,0,0,-660,180106,179659,-46866,290124,245424,9,245415,0,-4138,19472,-1854,32606,-1386,-62057,-32612,-29445,-1542,447,0,447,514
2022:Q2,2890,291,-40988,635,-92,767,1848,0,-1081,0,0,-22,-19,-45,16,0,-37475,0,-26879,-715,-26164,-10630,-10624,-6,35,-5662,0,0,-4531,-1131,0,1543,0,0,1543,-41494,-42089,-641999,119934,130906,23,130883,0,-3844,-20675,-27,13592,-18,480242,457773,22469,-266,595,0,595,2093
2022:Q3,-1304,301,-130695,2502,411,2143,4764,0,-2621,0,0,-5,-47,-19,-0,0,-130774,0,-116890,-17100,-99790,-13870,-13863,-7,-14,-2331,0,0,-1326,-1005,0,-73,0,0,-73,-130681,-130824,-80612,-169506,-146406,6,-146412,0,-5610,-14922,-14,7285,-9839,119207,96167,23040,87,143,0,143,-1590
2022:Q4,-18313,307,-206237,-2684,-164,-2650,-1924,0,-726,0,0,19,112,-33,-1,0,-203189,0,-144463,-21293,-123170,-58722,-58716,-6,-4,-3157,0,0,-1783,-1374,0,2827,0,0,2827,-206396,-206348,-189986,-165770,-189313,-4,-189309,0,1768,-9291,1497,22110,7459,169122,127806,41316,-19714,-48,0,-48,-18778
2023:Q1,-26545,294,74382,309015,168,308650,65070,0,-1116,64596,180100,21,176,106,1,45000,-275497,0,-227015,-8688,-218327,-48471,-48464,-7,-11,-2060,0,0,-1168,-892,0,-2183,0,0,-2183,74603,74200,498925,-254254,-268925,68,-268993,0,4787,-4326,747,16929,-3466,-146896,-178545,31649,-23575,403,0,403,-26618
2023:Q2,-33710,299,-324016,-42167,42,-41887,-66044,0,151,37273,-13267,48,-369,32,-0,-44000,-238260,0,-180052,-11730,-168322,-58209,-58203,-6,1,-3161,0,0,-2098,-1063,0,3540,0,0,3540,-324018,-324231,-136856,219635,224777,75,224702,0,-4309,-22861,36,22310,-318,-373747,-340852,-32895,-33263,213,0,213,-34011
2023:Q3,-33848,301,-300876,-80137,-33,-80195,-133,0,-1072,5960,-84950,82,10,130,-0,-1000,-220199,0,-160043,-30105,-129938,-60162,-60155,-7,6,-2431,0,0,-1154,-1277,0,2761,0,0,2761,-300896,-301211,19764,210091,254592,97,254495,0,2323,-24263,-28,-14227,-8306,-505484,-476750,-28734,-25582,315,0,315,-34169
2023:Q4,-23743,306,-292036,-60615,-194,-61585,-695,0,-356,21349,-81883,36,1128,-54,-0,-1,-223249,0,-173810,-21831,-151979,-49432,-49425,-7,-7,-5792,0,0,-1187,-4605,0,-2326,0,0,-2326,-292038,-292158,68112,144191,111758,57,111701,0,645,7128,2,15516,9142,-472757,-539086,66329,-31704,120,0,120,-24051
2024:Q1,-23739,312,-221061,3575,-80,4772,3307,0,-229,1694,0,53,-1170,134,-47,3,-220996,0,-176236,-21350,-154886,-44674,-44667,-7,-86,-1536,0,0,-172,-1364,0,-2195,0,0,-2195,-220917,-221209,210939,3617,6726,48,6678,0,-1557,-1630,4222,5809,-9953,-413906,-424055,10149,-21859,292,0,292,-23907
2024:Q2,-23734,317,-239241,-23509,-4,-23647,934,0,-46,-24535,0,118,24,-116,47,19,-219849,0,-165934,47,-165981,-53936,-53929,-7,22,-990,0,0,-170,-820,0,5157,0,5000,157,-239263,-239414,-291892,-1191,2495,-35,2530,0,768,-9070,-4227,3983,4860,76301,70142,6159,-22632,151,0,151,-24073
2024:Q3,-23727,324,-185273,-35194,-38,-35162,-4930,0,67,-30299,0,60,-54,68,1,2621,-149882,0,-94464,285,-94749,-55426,-55419,-7,8,-1528,0,0,-602,-926,0,-1359,0,0,-1359,-185285,-185433,-129285,115702,107833,-94,107927,0,-1030,10719,-5,1589,-3404,-153022,-198932,45910,-18828,148,0,148,-24063
2024:Q4,-23721,324,-199852,-70792,-411,-71361,470,0,-205,-71626,0,17,963,-31,1,-2595,-128855,0,-78658,97,-78755,-50201,-50194,-7,4,-872,0,0,-131,-741,0,3292,0,5000,-1708,-199691,-200217,-32158,-138454,-163832,1,-163833,0,743,2007,6,11435,11187,-11649,7822,-19471,-17956,526,0,526,-23885
2025:Q1,-23719,332,-128388,-5521,401,-4900,-425,0,-63,-4412,0,3,-1025,77,-0,1320,-123018,0,-77523,311,-77834,-45530,-45522,-8,35,-844,0,0,-56,-788,0,-402,0,0,-402,-128373,-128627,251688,-289907,-315986,120,-316106,0,1478,23970,-247,11314,-10436,-83791,-74293,-9498,-6617,254,0,254,-24036
