1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
2007:Q1,33078,46241,53808,1376828,517712,-10904,15076,169326,214616,2416,16562,-51342,30688,216292,328322,211000,-276,69891,47707,-213,-5532,38724,560,-8764,12864,105041,1323021,1126805,28458,222853,621563,7033,24352,5236,19116,-2411,-7604,-20720,253280,6344,246936,196216,5948,21440,33836,134992,-66971,132,397096
2007:Q2,25798,46544,-8883,1006693,80833,4477,-6464,-45685,242215,792,-8016,-18901,13425,254916,717372,265261,132,381373,70605,-201,3080,35072,-488,2392,5528,-31438,1015577,904085,-113900,-55594,594770,63661,28572,428,28144,74254,-4080,-34644,351046,35508,315538,111492,7612,19160,46112,38608,-11863,-1716,262003
2007:Q3,17359,48697,-44626,1602357,-47362,-1536,13720,348536,35646,-2616,-42675,-258869,8286,331520,1018737,521641,-604,435514,62187,1108,8192,28272,30460,16080,9148,141357,1646983,1462787,290467,-8541,748015,-48976,12856,-7520,20376,574566,1852,27792,-135245,-30224,-105021,184196,5988,45680,194332,-61804,13287,-3260,505153
2007:Q4,-8233,48900,196633,1520577,589838,21103,-14648,160062,90711,-2800,75446,-137048,-2115,157228,677769,327182,936,295590,54062,4098,-4,24220,12448,7468,16056,-68545,1323944,1130964,633042,-84410,471231,108599,33184,1540,31644,197499,-21252,-23720,-183210,-400,-182810,192980,10560,-58416,177972,62864,-253766,-2432,674120
2008:Q1,18768,58512,-101901,1830728,674426,-15231,23156,-88728,10779,10128,-45537,-52108,46548,51748,779632,362180,-580,355142,62889,1825,4464,-540,-8064,684,4152,444173,1932629,1836565,311232,300157,745158,-52048,-692,-1452,760,195822,-740,-62152,399828,87808,312020,96064,8648,38416,51284,-2284,62156,-32,808222
2008:Q2,12510,51750,604895,-415798,-390401,-3853,-26220,-113280,131999,-8852,-41082,297913,5660,-121640,196086,81025,-148,37624,77585,1756,-1984,-7604,7400,-2384,12056,-219368,-1020692,-993280,-441982,-19222,202027,-130734,-2248,-288,-1960,11871,-3204,-81944,-527844,5176,-533020,-27412,8032,22460,-45300,-12604,-644135,-1816,-253543
2008:Q3,-444,46375,-2850,1341034,352984,16328,27856,103584,254433,397168,-16542,-26595,66399,-165996,351899,346032,0,-51518,57385,-2824,-5584,16420,-2868,-11708,26320,214194,1343883,1433623,802913,155684,374362,-28148,-29556,3420,-32976,314956,-10876,-45476,-100236,-36592,-63644,-89740,10420,10756,67768,-178684,-43969,-3492,240831
2008:Q4,20720,33378,28496,1361164,2116363,13669,-46380,-407828,48980,-337408,20976,353822,-36958,48548,-94776,-28657,0,-147104,80985,1647,6508,59564,-10912,18264,-16732,-327202,1332668,1015824,1914789,126894,44557,-463650,32828,-1560,34388,-491410,-3492,-187240,42548,184600,-142052,316844,21316,45688,-86256,336096,-41154,-1308,-2801474
2009:Q1,25340,35753,-256995,-716457,-296892,-12257,13980,-242364,-48174,-44932,64857,61764,6913,-136776,-248947,-385085,0,167021,-30884,7517,17516,-1844,14988,70828,-1060,10253,-459462,-652270,-181382,10360,268169,-15017,-57548,592,-58140,-369309,6324,6740,-320607,-144296,-176311,192808,13632,8356,200016,-29196,246582,-1548,-321335
2009:Q2,33963,39988,10307,-1171089,-536664,890,-3316,-361304,281856,21556,91098,238668,21234,-90700,-610751,-383757,0,-111936,-115058,4673,-16448,-23764,13524,-20352,2724,97841,-1181397,-1114637,-1071877,183786,185525,136619,-10072,1108,-11180,-315797,4320,-20580,-206562,-193412,-13150,-66760,16048,-4560,101260,-179508,-16333,-4320,63183
2009:Q3,54240,39890,-242793,-88105,1160251,12456,-14036,-335412,116296,-39156,172035,-7206,-16021,6644,-965135,-495285,0,-450162,-19687,5527,-8252,17548,-360,-49372,-2960,-24657,154689,-23063,-36694,99544,214412,-141562,-28260,-788,-27472,-224417,8428,65552,19933,-22656,42589,177752,9052,9000,257852,-98152,257143,-3056,-2188807
2009:Q4,60783,43547,-578679,-268260,748769,-12302,4976,-293632,70750,-208,51442,398386,1414,-380284,-760319,-372681,0,-298971,-88667,2158,32304,-14896,-8604,-23192,4320,-18593,310418,152046,-365544,145226,704510,-508969,-17500,-404,-17096,-211485,9040,-28928,425695,28332,397363,158372,7824,25440,112440,12668,595914,-1448,538892
2010:Q1,59932,37044,-256756,-142384,234494,20601,20972,-22072,79694,0,237035,37527,16993,-211860,-364065,-179211,0,-187134,2280,-7054,-3328,-7071,-372,-17756,2460,-78886,114372,191112,-177469,53422,-24151,209691,680760,753132,-72372,-152705,3368,-28035,-373768,-107468,-266300,-76740,16388,16360,-53876,-55612,279644,2424,1911285
2010:Q2,54913,34433,-230693,-706041,-337884,7373,-13340,29992,21903,0,51687,-7031,6727,-29480,-453527,-119145,0,-215213,-119169,-3465,-8328,2682,-936,4212,2860,42417,-475348,-446596,-70241,86755,-259870,-32134,147548,78392,69156,-200536,1012,67777,-186907,-3716,-183191,-28752,10844,11704,103824,-155124,251173,-4512,-166002
2010:Q3,59497,32684,194940,840151,294160,-3987,7528,118960,776781,0,144753,218980,21205,391844,-242550,15093,0,-175864,-81779,2027,-4676,11771,-1084,-5344,6124,-119558,645212,428948,48100,-11715,467823,56036,-166560,-78436,-88124,-147594,472,14940,167446,33276,134170,216264,16872,12680,80056,106656,-168127,-1168,1406410
2010:Q4,68214,31366,-410015,-857638,-87346,-32788,-21144,-43640,-399358,0,-23858,286336,72432,-734268,-138805,77187,0,-90644,-125348,-827,9440,12635,-6952,-5252,6512,-150113,-447623,-391711,-68063,193967,279902,-206757,-206268,-75628,-130640,-96433,-2576,22339,-307822,-30704,-277118,-55912,3540,6448,-43948,-21952,446863,176,-2699113
2011:Q1,56351,30779,-297063,1666664,1668445,35566,2440,-172416,103518,0,-7114,168062,44650,-102080,-232061,115636,0,-305912,-41786,105,-9468,911,-2880,-1356,5360,268500,1963728,1748156,1231109,408185,394769,-147795,24348,41472,-17124,-44173,11552,15671,-145509,-17196,-128313,215572,6976,28008,111116,69472,322635,-228,257107
2011:Q2,57318,29964,-98563,345029,235685,7828,-3620,84424,-40407,0,-72843,-608,31548,1496,14508,131406,0,-132734,15836,842,16564,2149,-16436,-4360,3952,43900,443593,397517,-670735,375668,949228,-84775,-79836,-57524,-22312,-146191,6900,53496,-6237,79208,-85445,46076,8996,9056,90124,-62100,125917,172,620209
2011:Q3,60439,32802,83548,458216,-90692,-10735,8632,213016,314323,0,-22139,99214,58188,179060,288742,337363,0,-60693,12072,-1395,3496,-20895,-5188,4336,4112,-249536,374667,358863,-12470,459269,-165553,164842,-248548,-167532,-81016,-39882,13720,27914,159571,-5064,164635,15804,16084,25408,107456,-133144,-55912,120,-514666
2011:Q4,59407,34885,-83730,148647,-60750,-343,-14800,-34944,172509,0,-84993,266120,52658,-61276,369499,283550,0,57591,28358,64,-6812,-6384,4248,392,7556,-281588,232376,253936,-292904,183866,436453,-40863,103008,52540,50468,-20531,10936,10332,-136361,11796,-148157,-21560,-6524,-1384,-4488,-9164,108252,-504,63963
2012:Q1,49272,36532,-324962,144226,-516859,2741,17068,95512,254663,0,98585,284263,74315,-202500,165341,151855,0,-9229,22715,2691,-39928,-158,-2008,-3912,12400,156675,469188,290620,-152755,102662,315179,4353,-4996,18876,-23872,-5985,156,39133,-7128,-24724,17596,178568,3460,-26820,136228,65700,337702,-420,33409
2012:Q2,47013,36690,110482,230929,-368778,14,-15152,112420,97996,0,109837,-100681,71944,16896,308980,255333,0,13492,40156,-2406,8112,-1294,-2272,-2608,4988,90929,120447,125943,-319202,122335,454402,105097,-253284,-110316,-142968,-6099,6056,4872,11766,-26112,37878,-5496,1248,2388,93876,-103008,-100160,-216,160543
2012:Q3,47443,38588,-111018,682803,89209,7369,-2084,180964,285221,0,108066,21628,75795,79732,225684,185965,0,-11138,50857,1694,708,-4699,-1828,-780,5796,-104450,793821,693441,150423,167007,391074,-156092,8172,23164,-14992,8667,6800,19121,98269,808,97461,100380,824,-1180,143040,-42304,119872,996,118219
2012:Q4,43320,42545,37222,537426,125880,18244,4796,59136,97316,0,34308,-8250,51486,19772,416655,274715,0,75559,66380,-1355,-500,-808,-464,9780,6408,-197662,500204,442020,-599822,434403,925648,-82029,-23780,-17828,-5952,24793,-632,15122,-251683,8124,-259807,58184,2032,4184,19648,32320,-36447,1152,1126102
2013:Q1,51574,30116,-43334,1011184,982102,-13141,-1380,-208976,101669,0,-41699,155716,53768,-66116,76272,41139,0,-43522,78655,-8654,-2120,9144,-2432,3352,4776,70573,1054517,918045,554835,311736,23747,-81965,-36576,-2608,-33968,79504,956,-21990,87797,4588,83209,136472,-5564,8468,65912,67656,64792,1156,542828
2013:Q2,44374,28550,422417,890295,541488,1383,-5616,-78504,74705,0,-113961,107384,65909,15372,181916,162265,0,-43049,62700,1873,-3956,-26596,-116,-9712,4748,208683,467878,540166,517952,-260230,463659,-32073,-290848,-160464,-130384,63107,-892,-52584,132075,-46304,178379,-72288,532,8456,-77904,-3372,-406593,2020,406585
2013:Q3,46765,29145,428574,946580,737782,16904,-6060,-8984,4410,0,-36653,-79803,49294,71572,252193,173614,0,-11836,90415,-1404,1272,30439,-2364,4604,4848,-87059,518007,548611,-328859,333571,803921,-37776,-191724,-93060,-98664,73966,288,16611,-121388,-14196,-107192,-30604,2600,8704,51704,-93612,-410954,1800,1223940
2013:Q4,41132,28402,-159033,725113,327553,5039,392,-95696,186593,0,81249,63959,50009,-8624,425267,275314,0,69399,80554,-2642,-1260,-416,940,-1560,8760,-127857,884146,757542,144220,368211,324501,-219325,148460,106624,41836,84534,124,-17297,-75885,-10864,-65021,126604,4724,8948,93684,19248,171763,840,688158
2014:Q1,42238,29022,-75685,1563117,740983,-2324,-468,38732,153704,0,194757,-1356,41011,-80708,522618,278153,0,134978,109487,9503,-2456,-10285,-4472,8532,5100,103950,1638802,1548218,401456,184682,567108,251275,-55732,-20624,-35108,75095,1372,21321,101641,53928,47713,90584,-6768,620,95248,1484,88900,712,300794
2014:Q2,39677,32041,-40265,995744,81704,-754,-5572,113808,151847,0,190143,-42496,19112,-14912,626676,311634,0,172001,143041,-2586,-700,5953,5796,4664,5956,8953,1036009,902445,-184043,405338,593206,5122,-33384,-18280,-15104,72439,-2752,34523,11995,63832,-51837,133564,4356,5220,136192,-12204,47901,924,721566
2014:Q3,-300,31288,256489,995023,261270,8076,1068,-63528,251396,0,231960,79232,37065,-96860,473450,268530,0,104343,100578,1437,1560,7083,400,-12852,4796,60866,738534,674810,148959,165953,164308,-61877,-13168,-9204,-3964,81520,2896,-1274,187494,59600,127894,63724,2740,-7632,40504,28112,-288077,1052,112069
2014:Q4,38475,33396,-58600,-11453,-732213,3214,-992,-46528,168309,0,152965,-13676,33565,-4544,717883,457795,0,183554,76534,-4226,4292,2077,2436,-3716,7076,-129065,47147,65187,-871328,40863,736382,-92972,-22308,-27868,5560,37099,-4640,27658,214434,83528,130906,-18040,1180,19736,59576,-98532,63679,84,722883
2015:Q1,35350,34349,-12109,1121290,31954,2059,4376,46708,252323,0,22845,180928,59170,-10620,658776,336124,-112,215999,106764,-1566,-1756,-2620,-4832,-3024,5520,133372,1133400,1186844,235660,240079,540432,-9425,-4868,9568,-14436,26744,-2100,12404,147918,80228,67690,-53444,12092,-9016,-28616,-27904,13110,132,298376
2015:Q2,33221,40726,160043,52251,-861039,398,-3676,18524,217835,0,92233,129077,47349,-50824,654098,313238,756,208561,131543,-1383,3096,5569,2944,4360,8624,2901,-107792,-315272,-588876,151597,180121,18149,145276,90084,55192,38845,828,-44097,-217114,17268,-234382,207480,2092,5176,148656,51556,-167548,-132,32037
2015:Q3,34132,45635,25099,256147,-309431,5759,-3944,-34676,33822,0,-48517,33469,42634,6236,579513,180110,-13120,255777,156746,-6865,3264,-9272,-4936,-2792,5656,48,231047,151619,-41287,-144222,508689,-91850,36008,-3472,39480,577,-2244,4276,-118327,63736,-182063,79428,2104,1624,78772,-3072,-36603,-1416,25031
2015:Q4,36418,47762,-172825,257728,-866153,-14212,1120,70256,308812,0,85739,218635,32227,-27788,790429,304728,-12828,340574,157955,2338,3444,-23593,6548,-2600,6644,-25305,430553,405357,-297253,161874,329347,67439,31920,34780,-2860,91766,352,-9375,29287,-8856,38143,25196,10928,7172,19000,-11904,161480,-1172,229856
2016:Q1,44675,49094,-97645,1524851,440168,16268,-1016,-67716,137800,0,38028,6831,48489,44452,810403,348291,200,295989,165923,-2764,-29488,7422,-3248,4104,5524,207394,1622495,1417147,136425,146174,668363,26099,52048,42848,9200,107258,6988,21599,252193,42848,209345,205348,-34592,3524,149524,86892,93226,380,348356
2016:Q2,42075,49438,-46263,968010,-214341,12168,1528,30384,289835,0,141167,52556,53237,42876,751485,253077,-1244,349796,149856,-3401,-1880,-27163,8788,-368,5692,115282,1014272,920908,-133296,260009,415611,50828,25660,17848,7812,99662,3500,20954,177982,86080,91902,93364,4684,6388,131124,-48832,38900,960,96781
2016:Q3,47581,52106,314185,454585,-497152,-25232,476,80612,388647,0,169308,245172,45027,-70860,570017,124982,6760,301230,137045,836,812,-2688,1452,-8536,5956,-60615,140400,89600,-154453,217526,521117,21262,-206304,-113620,-92684,43903,6216,-2458,-357209,2892,-360101,50800,3148,5484,78164,-35996,-318711,2716,97070
2016:Q4,53159,50189,79094,-29298,-511756,4004,-2764,-110372,358798,40,139138,273637,42127,-96144,301976,-79394,-732,243261,138841,217,2776,18937,5076,-2944,5288,-98534,-108392,-50924,-357215,-197320,532913,31854,-92432,-33564,-58868,26942,4404,-36539,36469,-81300,117769,-57468,6912,7120,-46996,-24504,-76124,1152,127532
2017:Q1,22675,58931,126134,1982683,1513842,10080,1780,-97924,241084,-40,5580,157883,22184,55476,291666,16957,-2060,187050,89719,-688,-3788,17655,-4756,1160,5572,6999,1856549,1702117,603266,511206,566086,28732,-20824,-10756,-10068,604,-1968,-15103,30118,-145196,175314,154432,-7856,14632,106228,41428,-162390,1744,604397
2017:Q2,63106,54662,-152523,302382,-426007,539,3216,189756,-46097,0,-121515,136576,29077,-90236,541101,179766,4316,258183,98835,-4025,144,22018,8716,-5112,5388,12745,454905,399605,-307762,191058,297083,151450,1392,6448,-5056,15405,-1744,26072,26652,-30820,57472,55300,2456,18748,118096,-84000,160966,3884,-92535
2017:Q3,66710,55771,-13692,952600,335306,-1525,-5536,-24100,101918,0,-64575,160527,13874,-7908,459718,140279,7560,190009,121870,3214,-4876,-103,2324,2264,8520,75477,966292,918740,213403,-65650,612746,134087,185140,113224,71916,93697,-4556,19320,-269447,40696,-310143,47552,3000,692,74416,-30556,24631,1208,277357
2017:Q4,67901,56603,223397,400023,-473862,-4278,-660,248788,239427,0,31374,218682,16560,-27188,480947,84313,-10172,227910,178896,-4113,552,14806,2924,2344,6152,-113005,176626,151454,66805,96158,-120423,33804,-327240,-172208,-155032,2359,-3896,100290,303598,-32452,336050,25172,13732,7236,11352,-7148,-212099,872,251609
2018:Q1,54547,58338,-137916,987465,431828,-3026,1796,59312,1072,596,65125,2662,-33738,-33572,470982,141819,12136,196584,120444,7702,11608,1311,-1980,-13508,4872,15495,1125381,914233,113705,273129,641821,-112132,91900,52776,39124,10146,-6240,-40214,-57882,-32776,-25106,211148,-27792,5888,54632,178420,134125,892,102308
2018:Q2,64940,61302,-463359,-620161,-1328991,6130,-656,59172,125523,1140,137532,48938,-35274,-26812,565664,279400,-756,193369,93651,547,-1872,3446,7340,252,3904,-60621,-156802,-296734,-712427,-236973,792536,-90790,-122696,-69140,-53556,-13485,-5820,15727,77194,-45352,122546,139932,3764,21212,66836,48120,466997,1460,-22037
2018:Q3,69388,64621,296073,215663,-451941,-1227,644,89132,-1375,-780,29071,-9652,-55555,35540,374532,107770,10792,146959,109011,1947,-4564,8704,-4052,-864,5120,199606,-80410,110778,-14699,-46943,303158,-74840,-30872,-33832,2960,-67231,-1528,-477,44208,-20172,64380,-191188,2672,9088,-157952,-44996,-291306,3020,280207
2018:Q4,61194,74546,-466518,533321,-776497,17602,-2700,637388,365652,-240,267056,187728,-35617,-53276,866426,624571,1108,146104,94643,-1352,4916,-17866,4380,1704,1668,-568000,999839,700859,192653,236326,380524,-27074,-129024,-68484,-60540,45206,-3492,46512,-40772,-18932,-21840,298980,444,15104,291488,-8056,453165,-584,478014
2019:Q1,74930,72920,-115664,1135213,274531,-16384,3076,91332,129234,368,32707,78232,-38501,56428,318288,71434,-2920,153408,96366,-14460,2440,6083,-10604,2288,5352,344037,1250877,1061433,241939,-174007,746383,29547,-27236,-16616,-10620,-86592,-4332,824,334906,-53184,388090,189444,-6756,11344,123164,61692,117673,2356,-74962
2019:Q2,66733,87677,-269167,511534,-618452,3750,2468,135816,264096,632,145882,168243,-62716,12056,656322,295953,7404,236862,116104,-207,1940,-2565,3308,1244,8224,55590,780701,663365,-559273,314203,790992,92449,41424,28388,13036,-90941,-4072,17095,61487,13140,48347,117336,1308,2016,178568,-64556,248223,-1248,623771
2019:Q3,67287,95547,-31742,884305,26543,4020,7308,-90952,447745,28,265944,164732,-3852,20892,449267,123741,-2664,211251,116939,-5379,-2660,27929,-6784,1048,5828,20391,916047,943615,126865,340599,547463,167419,162620,108672,53948,-113390,-3388,20053,-304626,84372,-388998,-27568,6904,1124,-21124,-14472,3482,1700,735019
2019:Q4,71245,97710,-81155,944228,692334,14134,-1476,9140,9985,1092,60644,28697,-11428,-69020,423310,56912,5756,266647,93995,2110,1468,12917,-6744,1208,7288,-221446,1025383,945323,223984,246613,654674,-8088,66196,38860,27336,-101785,-3820,20211,-152663,-13844,-138819,80060,3948,7492,65456,3164,54690,200,871049
2020:Q1,70756,88655,-543092,7378893,3749417,94244,18596,-316440,757676,111988,-4250,483418,131347,35172,2627732,2385494,22396,243004,-23162,-5769,4560,9343,24508,13132,3604,398290,7921985,7892749,2024650,2141458,2321535,347475,159724,113720,46004,708349,-4016,-47056,240630,-155976,396606,29236,-9488,2336,25028,11360,525193,860,3017466
2020:Q2,75679,66292,83295,3337992,1262607,-31527,2960,816020,1298435,-65056,893457,372225,53921,43888,-13288,234208,-8144,81867,-321219,3465,1392,7482,-39072,-3512,5268,27761,3254696,3163956,-1010858,2975448,3096126,-405665,20572,-16556,37128,-1144242,-2892,11202,-375733,-2708,-373025,90740,2980,1080,130364,-43684,-73909,-384,2361987
2020:Q3,80260,80683,560279,560321,-199401,1658,-3468,-112828,1192211,-32980,274075,759859,53789,137468,-686584,-801709,776,109643,4707,-2026,2256,8569,-10580,6920,7124,356470,42,-90174,-276423,630503,59625,125360,118832,43512,75320,-278547,-548,-9253,-459724,10744,-470468,90216,4932,11128,115892,-41736,-560702,904,271605
2020:Q4,75438,82001,-15134,1771287,1185546,-1275,1656,109736,1118174,-7460,47890,1158286,50027,-130568,-452452,-360581,-2880,-96685,7694,-1782,3584,-10377,-10860,-6924,8220,-171958,1786421,1638821,-186061,4390488,-2303841,-71942,113444,52724,60720,-252896,-3240,255,-47385,-9804,-37581,147600,9140,18260,156464,-36264,8571,-116,1412686
2021:Q1,54982,83873,439247,4524400,3010255,24958,9204,-1039720,2076381,-8240,392175,1104265,75969,512212,24684,78696,-2212,-85869,34069,1222,4096,-2694,-5408,6204,8324,406893,4085152,3835472,190402,1317382,1946781,186863,-69472,-28996,-40476,31640,-952,-45410,278239,19912,258327,249680,-1356,-2076,83940,169172,-468138,-388,1327506
2021:Q2,49412,86272,5744,472105,-756800,-24014,-8260,-103964,1038188,-788,367004,506571,62290,103112,81077,-283085,-5336,133982,235515,-1370,3848,32913,-2440,9872,18756,184299,466361,343789,-520973,1979402,-419053,-249329,-228728,-127588,-101140,-246500,-7704,-7509,44183,32208,11975,122572,6428,-27644,213592,-69804,-42605,556,1056184
2021:Q3,50474,76454,485227,2911851,1254321,-1936,-104,42480,1025118,-300,383414,483008,51760,107236,461852,-94049,10848,380312,164742,574,-2364,-8265,-2888,-10872,9340,144594,2426624,2258932,453217,1377493,480157,137187,-155584,-87832,-67752,-42609,300,9943,-1172,40304,-41476,167692,15076,13480,103172,35964,-511208,-132,658624
2021:Q4,51413,69417,-1363,1686924,-807105,-33828,-4988,25680,1209797,1080,728327,330333,31253,118804,1508887,851538,4280,418943,234126,-8950,3968,20285,2960,9176,16968,-255926,1688287,1670219,208306,761288,1032007,-184301,-92656,-42916,-49740,-55995,-2072,7509,-3866,3736,-7602,18068,-10952,5056,92988,-69024,-16641,480,1342106
