date,FA716000105.Q,FA715013005.Q,FA714090005.Q,FA714010005.Q,FA713022003.Q,FA713068705.Q,FA713068703.Q,FA763069143.Q,FA713068725.Q,FA713068763.Q,FA713068753.Q,FA713011515.Q,FA713091103.Q,FA713012003.Q,FA713011405.Q,FA712051005.Q,FA714022005.Q,FA713069603.Q,FA713061103.Q,FA713061113.Q,FA713061125.Q,FA713061705.Q,FA713061903.Q,FA713061703.Q,FA713011525.Q,FA713068005.Q,FA713068813.Q,FA713068665.Q,FA713068863.Q,FA713068505.Q,FA713064103.Q,FA713090005.Q,FA713011203.Q,FA713014003.Q,FA713093005.Q,FA714194005.Q,FA714190005.Q,FA713113003.Q,FA713120005.Q,FA713123005.Q,FA713123023.Q,FA713123030.Q,FA713123043.Q,FA713124005.Q,FA713129005.Q,FA713122605.Q,FA713125005.Q,FA703025005.Q,FA712151003.Q,FA712151103.Q,FA712151115.Q,FA713193005.Q,FA713164005.Q,FA313094213.Q,FA713164003.Q,FA717005005.Q
2011:Q1,-18346,467,810760,-754,164,-652,-652,0,0,0,0,34,-300,36,-88,16,994262,0,1275812,0,1275812,-279804,-219944,-59860,-1746,-115748,-21980,0,0,-93768,-105540,38576,0,0,38576,813980,814904,1721232,-667419,-765151,128,14577,-779856,21184,-1740,-12844,55566,35566,9872,0,9872,-248781,-924,0,-924,-15593
2011:Q2,78,482,934992,2156,1852,248,248,0,0,0,0,56,0,-312,-0,26,940182,0,1116368,0,1116368,-176372,-113208,-63164,186,-55424,-25812,0,0,-29612,0,48364,0,0,48364,936772,936000,711836,106847,-46722,-248,-46474,0,32388,6696,948,105708,7828,32552,0,32552,84765,772,0,772,1376
2011:Q3,7349,504,-57364,2618,592,-40,-40,0,0,0,0,66,2000,620,48,22,-4938,0,180488,0,180488,-185624,-151880,-33744,198,-51716,-5808,0,0,-45908,0,-4018,0,0,-4018,-57988,-56064,45304,-20388,-172940,-92,-152848,-20000,111036,-38072,9060,81262,-10735,55256,0,55256,-136236,-1924,0,-1924,6221
2011:Q4,9908,520,283272,398252,552,344,344,0,0,0,0,64,397292,160,-456,14,-154588,0,-4856,0,-4856,-149896,-132800,-17096,164,-47380,-9160,0,0,-38220,0,87270,0,0,87270,277656,274080,-164956,153988,-35384,16,-35400,0,103344,1528,-9960,94804,-343,63108,0,63108,221940,3576,0,3576,3772
2012:Q1,-23345,650,-238212,-214450,-356,-760,-760,0,0,0,0,30,-213364,48,4,4,25582,0,54120,-4,54124,-28792,2548,-31340,254,-46112,-7828,0,0,-38284,0,-3288,0,0,-3288,-238804,-240076,-1008,-76644,-10652,88,-10740,0,-159268,-56,8,90584,2741,-12916,0,-12916,-149508,1272,0,1272,-24587
2012:Q2,-16888,666,-6744,-73714,44,284,284,0,0,0,0,10,-74052,-740,-44,2,121416,0,59752,0,59752,61476,82612,-21136,188,-57744,-10120,0,0,-47624,0,4080,0,0,4080,-7228,-7728,-158280,96308,59843,-132,59975,0,-41260,-44,5812,71944,14,-44772,0,-44772,99016,500,0,500,-18038
2012:Q3,-18562,665,-183248,-61064,408,196,196,0,0,0,0,4,-61672,228,80,0,-106562,0,532,-73688,74220,-107248,-73824,-33424,154,-12236,-12236,0,0,0,0,-3694,0,0,-3694,-183400,-183508,-263640,208712,122958,20,122938,0,-32064,-72,16176,94345,7369,29060,0,29060,-157640,108,0,108,-19379
2012:Q4,-11218,675,472300,-14384,484,-224,-224,0,0,0,0,4,-14648,-328,-4,-2,490794,0,121240,0,121240,369420,396916,-27496,134,-3644,-3644,0,0,0,0,-132,0,0,-132,472260,472296,144052,37980,-144128,112,-144240,0,76944,-2196,3212,85904,18244,57780,0,57780,232484,-36,0,-36,-11933
2013:Q1,-743,512,1159760,-3994,-420,-244,-244,0,0,0,0,2,-3332,32,-64,-2,1158322,0,564896,0,564896,593196,611520,-18324,230,-696,-696,0,0,0,0,6162,0,0,6162,1158824,1158008,1230912,121651,137313,324,136989,0,-61812,0,11032,48258,-13141,-6924,0,-6924,-187631,816,0,816,-2191
2013:Q2,-4762,507,1126996,-25554,-492,444,444,0,0,0,0,2,-25508,-524,48,0,1146810,0,587324,0,587324,559308,573132,-13824,178,-496,-496,0,0,0,0,6712,0,0,6712,1127272,1127556,889088,173962,86828,-440,87268,0,-128,-4,3348,82536,1383,-41216,0,-41216,105722,-284,0,-284,-4993
2013:Q3,-1342,517,1020808,-3850,592,228,228,0,0,0,0,2,-4672,100,32,0,1027516,0,524840,0,524840,502548,537440,-34892,128,-628,-628,0,0,0,0,-2362,0,0,-2362,1020980,1021188,783596,152209,-43311,184,-43495,0,111280,-136,-4340,71813,16904,249008,232628,16380,-163625,-208,0,-208,-1687
2013:Q4,3507,529,1126220,-2950,-1584,-412,-412,0,0,0,0,2,-956,-220,-16,2,1121690,0,523924,0,523924,597676,612064,-14388,90,-16,-16,0,0,0,0,7730,0,0,7730,1125952,1125688,19908,227562,98222,268,97954,0,54076,1580,-3872,72517,5039,634076,558392,75684,244142,264,0,264,2710
2014:Q1,-1973,618,845824,2052,1664,-156,-156,0,0,0,0,4,540,-36,52,4,841308,0,416184,0,416184,424980,465108,-40128,144,-60,-60,0,0,0,0,2504,0,0,2504,843596,841420,896392,84783,152774,180,152594,0,-181556,0,-3976,119865,-2324,100396,177256,-76860,-240151,2176,0,2176,-4819
2014:Q2,2466,634,550088,-524,88,516,516,0,0,0,0,4,-1132,-228,-44,4,545318,0,309348,0,309348,235868,251208,-15340,102,-132,-132,0,0,0,0,5694,0,0,5694,549628,549184,32988,-86954,-167157,-532,-166625,0,14512,0,-4132,70578,-754,461912,389648,72264,141238,444,0,444,1372
2014:Q3,11562,649,317352,-446,-1564,652,652,0,0,0,0,2,464,168,388,0,318616,0,197380,0,197380,121120,136308,-15188,116,-140,-140,0,0,0,0,-1234,0,0,-1234,317228,317116,196680,482933,224813,52,224761,0,194240,0,-2844,58648,8076,-185480,-157924,-27556,-177017,112,0,112,10789
2014:Q4,10600,654,196964,5866,1440,-728,-728,0,0,0,0,2,5152,-232,4,0,186818,0,24316,0,24316,162396,168268,-5872,106,-56,-56,0,0,0,0,4564,0,0,4564,195432,193904,-530400,47250,33650,168,33482,0,-136560,564,0,146382,3214,398824,386820,12004,278230,1528,0,1528,8414
2015:Q1,9275,646,-59676,-4028,-772,-384,-384,0,0,0,0,0,-2872,-160,-8,0,-49086,0,-22752,0,-22752,-26400,-18672,-7728,66,0,0,0,0,0,0,-6394,0,0,-6394,-60740,-61740,282516,-211817,-245681,-20,-245661,0,-43488,1072,-52,74273,2059,108088,-72860,180948,-240527,1000,0,1000,7565
2015:Q2,8740,650,-9952,1104,1344,468,468,0,0,0,0,-8,-700,156,4,0,-13772,0,-10160,0,-10160,-3724,716,-4440,112,0,0,0,0,0,0,2556,0,0,2556,-11220,-12464,-766896,557152,487799,-376,488175,0,15684,1304,72,51896,398,85232,56448,28784,112048,1244,0,1244,6822
2015:Q3,10023,655,20664,1814,1300,344,344,0,0,0,0,-14,184,148,64,0,21622,0,-11920,0,-11920,33436,37152,-3716,106,0,0,0,0,0,0,-2984,0,0,-2984,20060,19468,-198832,40826,-105967,356,-106323,0,2496,32644,3928,101966,5759,331656,228048,103608,-154182,592,0,592,8764
2015:Q4,-70633,659,4276,904,204,-548,-548,0,0,0,0,-16,1264,-76,-24,-2,-118,0,-17428,0,-17428,17184,26268,-9084,126,0,0,0,0,0,0,3592,0,0,3592,81388,80708,-867088,367594,304089,300,303789,0,-16380,-2740,-4000,100838,-14212,285280,99912,185368,294922,680,0,680,5820
2016:Q1,-4541,710,-20552,-8220,-4568,-228,-228,0,0,0,0,-20,-3404,-20,-520,0,-7926,0,-16772,0,-16772,8784,23976,-15192,62,0,0,0,0,0,0,-3866,0,0,-3866,-20616,-23124,629032,270181,175177,-212,175389,0,-21052,25568,-124,74344,16268,-647420,-682972,35552,-274917,2508,0,2508,-5315
2016:Q2,-7758,722,-55900,11496,-436,568,568,0,0,0,0,-28,11392,-112,-0,0,-68320,0,-11684,0,-11684,-56692,-39680,-17012,56,0,0,0,0,0,0,1036,0,0,1036,-55944,-56084,-353688,235207,93898,-568,94466,0,33712,11604,40,83785,12168,-26784,-100160,73376,89181,140,0,140,-8524
2016:Q3,-61,734,-39680,18200,2208,-8,-8,0,0,0,0,-36,16036,304,-4,0,-53748,0,-10292,0,-10292,-43464,-24748,-18716,8,0,0,0,0,0,0,-4432,0,0,-4432,-39728,-39980,-458192,35075,28536,280,28256,0,-40500,-8092,-116,80479,-25232,484780,534856,-50076,-101643,252,0,252,-843
2016:Q4,14769,747,-11864,-6604,-276,-540,-540,0,0,0,0,-28,-5760,-240,-92,0,-12978,0,-14268,0,-14268,1188,18668,-17480,102,0,0,0,0,0,0,8050,0,0,8050,-11864,-12932,-661280,117553,-35039,100,-35139,0,26896,33484,8,88200,4004,240660,223328,17332,290135,1068,0,1068,14022
2017:Q1,550,818,77804,-1220,948,-216,-216,0,0,0,0,0,-1952,204,88,0,88830,0,-9928,0,-9928,98740,110320,-11580,18,0,0,0,0,0,0,-10098,0,0,-10098,77776,77168,1580548,-754113,-1003543,404,-1003947,0,-29228,150836,-12,117754,10080,-499676,-486008,-13668,-249591,608,0,608,-296
2017:Q2,-7440,833,-31692,-7764,-276,532,532,0,0,0,0,0,-8020,-428,-4,0,-26260,0,-9784,0,-9784,-16584,4460,-21044,108,0,0,0,0,0,0,2764,0,0,2764,-31672,-32664,-679696,418608,311944,-320,312264,0,-34536,26260,4,114397,539,198824,208088,-9264,29600,992,0,992,-8253
2017:Q3,-1889,847,-23856,1988,-428,216,216,0,0,0,0,0,2200,196,4,0,-25386,0,-10624,0,-10624,-14784,-9340,-5444,22,0,0,0,0,0,0,-658,0,0,-658,-23852,-25232,363912,12721,-91057,40,-91097,0,8296,-2040,-4,99051,-1525,-372820,-331140,-41680,-29045,1380,0,1380,-2732
2017:Q4,-151,867,-43052,32832,-708,-248,-248,0,0,0,0,0,33788,104,-0,0,-80646,0,-56420,0,-56420,-24168,-14652,-9516,-58,0,0,0,0,0,0,4658,0,0,4658,-43016,-43820,-485552,171157,101821,68,101753,0,-848,-20776,372,94866,-4278,28664,14020,14644,241911,804,0,804,-982
2018:Q1,-5468,726,-210228,-27812,880,-468,-468,0,0,0,0,0,-28224,-216,-0,0,-176032,0,-129304,0,-129304,-46796,-46760,-36,68,0,0,0,0,0,0,-6168,0,0,-6168,-200264,-201376,632240,554783,434903,420,434483,0,9672,9628,-20,103625,-3026,-1162308,-1148936,-13372,-226091,1112,0,1112,3770
2018:Q2,2301,741,-357188,-14164,628,888,888,0,0,0,0,0,-15680,-248,4,0,-346066,0,-198744,0,-198744,-147120,-139156,-7964,-202,0,0,0,0,0,0,3286,0,0,3286,-354552,-356188,-880584,259057,175803,-484,176287,0,-14028,-33120,192,124080,6130,273008,258436,14572,-7669,1636,0,1636,4196
2018:Q3,6019,753,-448504,-5644,-1704,128,128,0,0,0,0,0,-4068,-16,12,0,-436472,0,-271516,400,-271916,-165092,-165068,-24,136,0,0,0,0,0,0,-6384,0,0,-6384,-448464,-449264,-469704,227401,141294,64,141230,0,-4836,-10332,-184,102686,-1227,-250736,-194160,-56576,43775,800,0,800,5306
2018:Q4,7578,763,-543760,16488,796,-840,-840,0,0,0,0,0,16532,-184,-0,0,-559210,0,-373520,-400,-373120,-185708,-185688,-20,18,0,0,0,0,0,0,-854,0,0,-854,-543772,-544008,-854156,14594,-59180,0,-59180,0,-17600,20176,-40,53637,17602,100252,-26328,126580,195302,236,0,236,6803
2019:Q1,13789,758,-397880,-11644,-76,-200,-200,0,0,0,0,0,-11368,12,-0,0,-382216,0,-197984,0,-197984,-184308,-184040,-268,76,0,0,0,0,0,0,-4032,0,0,-4032,-397908,-398656,99340,-122162,-122988,488,-123476,0,-14556,-32312,-12,64090,-16384,-194668,-164468,-30200,-181166,748,0,748,13003
2019:Q2,5125,776,-521196,-5104,-128,416,416,0,0,0,0,0,-5392,-148,-0,0,-518798,0,-270724,20,-270744,-248176,-248156,-20,102,0,0,0,0,0,0,2854,0,0,2854,-521252,-520744,-637348,-137983,-220870,-608,-220262,0,3760,-5276,8,80645,3750,320108,174304,145804,-65521,-508,0,-508,4293
2019:Q3,5018,789,540752,4098,308,-32,-32,0,0,0,0,-2,3824,60,4,810000,-264406,0,6292,23804,-17512,-270828,-270804,-24,130,0,0,0,0,0,0,-9004,0,0,-9004,540752,540380,23212,517046,360159,-16,360175,0,3548,49820,-232,99731,4020,-88016,-149000,60984,88138,372,0,372,4229
2019:Q4,-5888,794,843604,11142,404,-260,-260,0,0,0,0,-22,11020,-200,-0,212476,615806,0,858984,650020,208964,-243196,-243172,-24,18,0,0,0,0,0,0,4380,0,0,4380,843648,846808,486376,105947,-9613,-36,-9577,0,16000,-16972,-16,102414,14134,93124,228120,-134996,161361,-3160,0,-3160,-6638
2020:Q1,-727,960,6279036,1722072,-44,306364,196180,110184,0,0,0,-32,1415784,4,-8,28424,4281634,0,4077884,625492,3452392,203652,203676,-24,98,234864,0,234864,0,0,0,12046,0,0,12046,6279208,6278136,3701732,1753455,559494,628,558866,0,434320,392460,48852,224084,94244,929732,883284,46448,-106783,1072,0,1072,-1515
2020:Q2,-782,915,4643040,-496178,-304,27320,-167580,-63160,258060,0,0,-34,-523160,-744,-0,-819094,6046444,0,4137308,2776,4134532,1909024,1909044,-20,112,-111072,0,-186432,14800,60560,0,23684,0,0,23684,4642996,4636760,1251012,4882946,4937462,-1048,4938510,0,-312132,-107144,-4688,400975,-31527,-1344500,-1135832,-208668,-152698,6236,6000,236,-1741
2020:Q3,-2757,941,195664,-881732,-2396,-67336,-14852,-31432,-21052,0,0,-44,-811956,20,-8,-227810,1304380,0,1000508,1176,999332,303768,303792,-24,104,3016,0,-34740,18484,19272,0,-2202,0,0,-2202,195640,194172,-175156,334248,65673,-164,65837,0,-65788,48880,10772,273053,1658,-110896,-400,-110496,145976,1468,0,1468,-3722
2020:Q4,388,973,1212900,-109256,3048,-88220,-7508,-7624,-73088,0,0,-36,-24048,344,12,0,1235726,0,1001368,460,1000908,234368,234392,-24,-10,82068,0,-5236,4508,82796,0,4006,0,0,4006,1213004,1213068,1006744,44619,-264337,12,-264349,0,97452,37960,11684,163135,-1275,43272,35204,8068,118433,-64,0,-64,-481
2021:Q1,-612,984,1551940,-76256,-1932,-12824,-3096,-7528,-2200,0,0,-8,-61492,-316,-4,-4000,1610480,0,1017780,172,1017608,592592,592616,-24,108,26016,0,-7996,41028,-7016,0,-3980,0,0,-3980,1554140,1553768,2711080,-1591148,-2353300,244,-2353544,0,332204,126196,45484,233310,24958,544504,498624,45880,-110668,372,0,372,604
2021:Q2,6005,1012,1591724,-6016,-48,1808,-1312,-440,3560,0,0,-8,-7768,-1004,4,0,1486664,0,958936,92,958844,527648,527672,-24,80,109752,0,-460,118404,-8192,0,2324,0,0,2324,1591748,1596348,-644288,-1227178,-913857,-192,-913665,0,-421796,61316,-111812,182985,-24014,3634992,3430528,204464,-167178,-4600,-6000,1400,5017
2021:Q3,124,1026,1524136,-100294,1452,-100684,1340,0,-102024,0,0,-102,-960,-72,-32,4,1706696,0,1001684,-8,1001692,705404,705428,-24,-392,-84404,0,0,-24004,-60400,0,2238,0,0,2238,1522628,1521548,1390460,-2639975,-2771409,40,-2771449,0,18208,33268,1808,80087,-1936,2576984,2451768,125216,194079,1080,0,1080,-2410
2021:Q4,-6985,1052,1254988,-1020,464,-13524,-1120,0,-12404,0,0,-8,12048,68,-4,-4,1344318,0,867820,-180,868000,476472,476496,-24,26,-91624,0,0,-88660,-2964,0,3254,0,0,3254,1254488,1251336,-859872,909260,748870,56,748814,0,3008,49644,14496,127070,-33828,1111480,1198804,-87324,90468,3152,0,3152,-8537
2022:Q1,215,1123,717460,-30206,-444,-17856,132,0,-17988,0,0,-10,-11896,296,4,0,782288,0,400212,-1052,401264,382044,382072,-28,32,-32284,0,0,-23352,-8932,0,-2638,0,0,-2638,720424,718636,-187464,1239064,1017331,36,1017295,0,-16552,77888,-7416,142500,25313,-248228,-130448,-117780,-84736,1788,0,1788,2056
2022:Q2,11559,1165,-163952,2538,-368,3068,7392,0,-4324,0,0,-86,-76,-180,64,0,-149898,0,-107516,-2860,-104656,-42520,-42496,-24,138,-22648,0,0,-18124,-4524,0,6172,0,0,6172,-165976,-168356,-2567996,697151,742025,92,741933,0,-15376,-82700,-108,57448,-4139,1920968,1831092,89876,-218479,2380,0,2380,8370
2022:Q3,-5214,1202,-522780,10008,1644,8572,19056,0,-10484,0,0,-20,-188,-76,-0,0,-523096,0,-467560,-68400,-399160,-55480,-55452,-28,-56,-9324,0,0,-5304,-4020,0,-292,0,0,-292,-522724,-523296,-322448,-935073,-865758,24,-865782,0,-22440,-59688,-56,41548,-28678,476828,384668,92160,257397,572,0,572,-6360
2022:Q4,-73250,1226,-824948,-10734,-656,-10600,-7696,0,-2904,0,0,74,448,-132,-4,0,-812756,0,-577852,-85172,-492680,-234888,-234864,-24,-16,-12628,0,0,-7132,-5496,0,11306,0,0,11306,-825584,-825392,-759944,-702014,-731154,-16,-731138,0,7072,-37164,5988,60876,-7632,676488,511224,165264,-39922,-192,0,-192,-75112
2023:Q1,-106179,1176,297528,1236058,672,1234600,260280,0,-4464,258384,720400,82,704,424,4,180000,-1101988,0,-908060,-34752,-873308,-193884,-193856,-28,-44,-8240,0,0,-4672,-3568,0,-8730,0,0,-8730,298412,296800,1995700,-973610,-1079378,272,-1079650,0,19148,-17304,2988,84432,16503,-587584,-714180,126596,-137706,1612,0,1612,-106471
2023:Q2,-134841,1195,-1296064,-168666,168,-167548,-264176,0,604,149092,-53068,190,-1476,128,-0,-176000,-953040,0,-720208,-46920,-673288,-232836,-232812,-24,4,-12644,0,0,-8392,-4252,0,14158,0,0,14158,-1296072,-1296924,-547424,1147227,1171511,300,1171211,0,-17236,-91444,144,89996,-5743,-1494988,-1363408,-131580,-401739,852,0,852,-136044
2023:Q3,-135391,1204,-1203504,-320546,-132,-320780,-532,0,-4288,23840,-339800,326,40,520,-0,-4000,-880796,0,-640172,-120420,-519752,-240648,-240620,-28,24,-9724,0,0,-4616,-5108,0,11042,0,0,11042,-1203584,-1204844,79056,529239,685232,388,684844,0,9292,-97052,-112,-46243,-21877,-2021936,-1907000,-114936,208797,1260,0,1260,-136675
2023:Q4,-94972,1225,-1168144,-242460,-776,-246340,-2780,0,-1424,85396,-327532,144,4512,-216,-0,-2,-892994,0,-695240,-87324,-607916,-197728,-197700,-28,-26,-23168,0,0,-4748,-18420,0,-9304,0,0,-9304,-1168152,-1168632,272448,575796,511443,228,511215,0,2580,28512,8,33927,-674,-1891028,-2156344,265316,-125848,480,0,480,-96205
2024:Q1,-94956,1246,-884244,14300,-320,19088,13228,0,-916,6776,0,212,-4680,536,-188,12,-883982,0,-704944,-85400,-619544,-178696,-178668,-28,-342,-6144,0,0,-688,-5456,0,-8778,0,0,-8778,-883668,-884836,843756,23993,-14740,192,-14932,0,-6228,-6520,16888,44522,-9929,-1655624,-1696220,40596,-96961,1168,0,1168,-95626
2024:Q2,-94934,1268,-956964,-94036,-16,-94588,3736,0,-184,-98140,0,472,96,-464,188,74,-879394,0,-663736,188,-663924,-215744,-215716,-28,86,-3960,0,0,-680,-3280,0,20628,0,20000,628,-957052,-957656,-1167568,313915,335035,-140,335175,0,3072,-36280,-16908,14473,14524,305204,280568,24636,-409207,604,0,604,-96290
2024:Q3,-94908,1294,-741092,-140776,-152,-140648,-19720,0,268,-121196,0,240,-216,272,4,10484,-599528,0,-377856,1140,-378996,-221704,-221676,-28,32,-6112,0,0,-2408,-3704,0,-5436,0,0,-5436,-741140,-741732,-517140,95723,43355,-376,43731,0,-4120,42876,-20,15240,-1608,-612088,-795728,183640,291773,592,0,592,-96250
2024:Q4,-94886,1297,-799408,-283168,-1644,-285444,1880,0,-820,-286504,0,68,3852,-124,4,-10380,-515420,0,-314632,388,-315020,-200804,-200776,-28,16,-3488,0,0,-524,-2964,0,13168,0,20000,-6832,-798764,-800868,-128632,-514936,-550762,4,-550766,0,2972,8028,24,17029,7773,-46596,31288,-77884,-110704,2104,0,2104,-95539
2025:Q1,-94876,1327,-513552,-22083,1604,-19600,-1700,0,-252,-17648,0,13,-4100,308,-0,5279,-492074,0,-310092,1244,-311336,-182120,-182088,-32,138,-3376,0,0,-224,-3152,0,-1606,0,0,-1606,-513492,-514508,1006752,-1184838,-1344452,480,-1344932,0,5912,95880,-988,71159,-12349,-335164,-297172,-37992,-1258,1016,0,1016,-96143
