1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1985:Q3,52744,18461,17674,1792,92414,4992,0,115808,97484,111255,107818,2438,999,-13771,59002,10510,1880,619,-262,569,-11803,-472,-6817,31,-4545,0,2485,1476,1009,614,-1499,2522,-8,1504,10157,41714,72773,89313,24813,150,5400,19263,4166,9283,-1194,-3923,974,-3015,2826,59550,-173,9898,49824,-16540,-19243,2703,18324,439
1985:Q4,50799,17802,18279,-1995,92834,6642,0,112198,118472,115971,109116,6923,-69,2501,83611,18698,613,3509,103,-1420,10284,1152,5189,484,3459,0,6983,2578,4405,-31,-1739,3925,-7,-75,-6984,49752,81110,102308,38664,4052,11000,23612,39471,18651,12181,8639,262,45046,-2287,-18848,4162,-21693,-1317,-21198,-25632,4434,-6274,10415
1986:Q1,41602,18300,17687,4934,92293,5614,0,108456,96974,115506,109016,6665,-175,-18533,-24563,-10375,5456,1711,1553,-25,-11287,1168,-7563,150,-5042,0,-3957,-1570,-2387,3413,4954,3595,-16,908,-14437,-6056,-6030,7227,30364,-2693,-3000,36057,13988,6589,6088,1311,1679,-35094,1320,-5030,0,5912,-10942,-13257,-14916,1659,11482,12664
1986:Q2,40979,17966,18989,3481,92225,5555,0,105285,113365,113076,106923,4488,1666,289,27679,-2952,5670,1120,883,-449,10933,-1378,7176,351,4784,0,-68,-1550,1482,-618,5202,5928,3,1170,14607,-13750,27390,44012,35565,-860,-3272,39697,24878,9350,11543,3985,1589,-5326,-755,-11939,0,7020,-18959,-16622,-21767,5145,-8080,13346
1986:Q3,41615,18614,17728,1359,92629,4105,0,103366,109029,104757,105940,-985,-198,4272,95642,-8447,11791,-750,1264,842,-2581,-890,-1754,1232,-1169,0,-762,-1677,915,28,4797,4779,-13,1059,19689,63946,91370,106235,31705,4125,-1236,28816,14884,2174,8165,4545,1148,6249,1700,50549,5,7801,42743,-14865,-21168,6303,-5663,5496
1986:Q4,46168,21358,18451,-2713,93506,4614,0,101766,95933,105488,107183,-2643,948,-9555,41503,20058,-6688,1097,-99,1331,-321,795,1364,-3390,910,0,2440,-2062,4502,413,5022,1608,-14,620,-17715,33751,51058,68500,14007,-9914,-2393,26314,65377,47915,11171,6291,4985,32489,1510,-49868,30,10058,-59956,-17442,-26805,9363,5832,8337
1987:Q1,49014,21409,18722,-3469,94855,6052,0,106322,96096,111599,103505,8317,-223,-15503,45424,942,-4412,-2375,709,483,-2242,2211,-2620,-86,-1747,0,-2129,465,-2594,1179,1440,4981,-17,-317,30754,16428,60927,63650,26363,728,211,25424,-4066,-14850,6181,4603,5776,-237,1163,34651,300,-12429,46780,-2723,-10719,7996,10225,11330
1987:Q2,55418,24089,18414,-4793,96234,7126,0,111482,96864,111333,105251,6265,-182,-14469,37512,4116,674,-930,-308,-24,-6122,1431,-4971,732,-3314,0,2476,328,2148,35,1501,7520,-7,-1388,16745,13224,51981,62826,22740,4323,-1203,19620,27410,4235,12233,10942,1847,-4365,2981,12213,450,9504,2259,-10845,-19041,8196,14617,6978
1987:Q3,59381,24871,18695,-3931,97642,6487,0,116014,105893,108824,107742,1109,-27,-2931,47129,122,-1309,-815,93,69,1329,3071,-1063,30,-709,0,2034,530,1504,183,1589,7305,-10,-537,22179,14897,50060,58101,22372,192,-49,22229,17787,4098,4346,9343,10863,9623,835,-3379,650,6577,-10606,-8041,-17543,9502,10120,-702
1987:Q4,58665,23861,20421,-4046,99079,9065,0,118480,115611,123857,108196,15713,-52,-8246,103840,4473,5460,1181,329,-2239,-2110,-1920,119,-388,79,0,6554,601,5953,1064,1220,7406,3,-438,-5818,86755,112086,136438,13353,-3644,127,16870,47821,11389,13805,22627,4519,39364,103,31278,108,34122,-2952,-24352,-28178,3826,2869,14441
1988:Q1,62667,24495,17977,-4576,100546,3817,0,119982,71607,114166,109436,5001,-271,-42558,56028,-4846,-3971,2072,638,296,-2401,-2671,-471,1054,-313,0,1195,4310,-3115,1729,-18567,891,-9,-1103,36030,44074,98586,107935,25149,-261,-471,25881,35558,6678,23157,5723,-3039,2430,957,46880,-500,16914,30466,-9349,-25123,15774,48375,-2000
1988:Q2,65200,25663,19571,-6370,101901,5624,0,121120,112591,118916,112415,7337,-836,-6325,47411,6787,-7292,7064,-2045,-583,-1941,3053,-4439,2405,-2960,0,6093,4176,1917,-695,-19615,4246,1,-839,35634,20596,53736,70787,36242,4340,415,31487,23411,16376,5734,1301,3016,9741,-2516,892,-700,2130,-537,-17050,-34788,17738,8529,3420
1988:Q3,66308,26151,23487,-6537,103143,8291,0,121567,120788,120773,113637,6775,362,14,46607,-1637,4269,875,-1197,620,-2010,-1623,-119,-189,-79,0,5393,4436,957,-148,-19501,7738,10,-431,13071,39555,46592,55144,27236,2456,-236,25016,18582,848,8758,8976,4042,-3298,-1158,9739,-1250,4057,6933,-8551,-20765,12214,779,7497
1988:Q4,70295,27644,21131,-4691,104272,5080,0,126181,149370,125095,116288,8833,-26,24275,201283,11450,3324,-4719,-687,1286,1981,-77,1172,104,782,0,11558,4588,6970,2812,-19918,-4741,5,-361,5835,193458,177008,211675,27997,5373,477,22147,35917,14029,8806,13082,6130,44867,-778,97543,1212,-445,96776,-34667,-48625,13958,-23189,3994
1989:Q1,67727,28171,26291,-8435,105289,9516,0,119635,106032,128456,118912,9829,-285,-22424,126734,-7208,-7894,-2932,812,-1237,18052,1038,9207,1670,6137,0,-11633,-3529,-8104,4347,-1134,8026,-29,-360,31126,96798,149158,188240,24837,10471,-783,15149,28984,3743,20587,4655,12467,1216,4763,115973,1684,6445,107844,-39082,-43094,4012,13602,18337
1989:Q2,62373,25471,26337,-4723,106236,7779,0,119857,106551,128784,120752,7909,124,-22233,22531,1687,6342,-1509,257,-220,6531,2840,2576,-602,1717,0,-1722,-3461,1739,-105,-1223,3934,-33,-360,28221,-19269,44764,60110,34985,13912,-536,21609,27610,8995,16403,2212,3642,4609,-5756,-4980,1859,4932,-11771,-15346,-24529,9183,13306,16706
1989:Q3,57411,23610,27257,-108,107113,8107,-706,122362,93786,128528,125067,3554,-93,-34742,3389,1440,-7518,-3121,315,-1075,4671,-3175,5023,-526,3349,0,-2159,-3543,1384,427,-1343,5412,-4,-360,9413,-2709,38131,60352,18807,3214,-402,15995,1806,3568,-2871,1109,311,-4350,-1302,45080,1899,6521,36660,-22221,-36471,14250,28575,14273
1989:Q4,56471,23956,25476,-3082,107920,6343,-478,118696,96390,131266,126421,4934,-89,-34877,13303,12601,7407,713,-809,334,13593,-60,6693,2606,4354,0,4674,-3379,8053,6507,-1359,-2481,1,-360,-26684,-834,48180,52879,16489,-6161,802,21848,14066,6210,14902,-7046,3316,20330,-3787,2464,1826,1947,-1308,-4699,-19885,15186,22306,18913
1990:Q1,57028,23635,29927,-893,108656,10751,0,121980,87654,132591,129930,2898,-237,-44937,16011,-9689,-10763,964,3557,-747,-19862,-2717,-7307,-2124,-7714,0,-5759,-442,-5317,819,1512,12041,-4,-247,5714,38475,60949,65934,25062,18922,-547,6687,32488,-6225,22388,16325,2637,-9593,3967,11373,1724,16302,-6653,-4986,-17242,12256,34326,21362
1990:Q2,59668,24827,28987,505,109453,10191,0,126003,117251,139099,130822,8294,-17,-21848,-4417,-64,1078,-118,1411,-236,68,981,1567,-1754,-726,0,651,-422,1073,-1151,1593,7799,-3,-247,35336,-50534,17432,19157,19788,2625,335,16828,21687,2770,15152,3765,2713,5189,-5126,-25094,1264,4511,-30869,-1726,-12057,10331,8752,23287
1990:Q3,62446,25505,29391,-7549,110310,9678,0,119988,114964,138014,133723,4297,-6,-23050,84698,-5382,1444,-1042,3109,992,-10130,-539,-9076,-2406,1891,0,69,-421,490,4581,1362,11257,-2,-247,33903,44784,107748,108224,9674,3152,-252,6774,9920,-8566,14502,3984,911,22824,3804,61091,1374,15971,43746,-476,-18728,18252,5024,27704
1990:Q4,59206,24487,29994,-4955,111226,14313,0,125310,107191,128303,132508,-3809,-395,-21113,30113,20377,2195,208,2028,-655,2121,1820,1033,399,-1131,0,6365,-701,7066,-7648,1469,7946,1,-246,-45767,41719,51225,56716,2013,-14959,127,16845,13050,1797,9883,1370,2281,9989,-2632,32014,1689,16731,13595,-5491,-15206,9715,18119,17306
1991:Q1,56387,23857,30064,2859,112203,12859,0,130386,81936,127815,131920,-3670,-435,-45879,-6788,-32779,3400,632,3863,-813,-2741,9,-3147,-412,809,0,-6544,1411,-7955,4193,1564,7089,-2,602,-16273,31022,39091,29441,22246,2999,-293,19540,-24174,-8252,-22030,6108,-5291,-38606,-3693,78959,2684,5849,70426,9650,-1166,10816,48450,10287
1991:Q2,57792,21854,31583,2150,113139,11440,0,131083,140820,127027,131563,-4101,-435,13793,33658,6805,3330,-2750,-111,106,4302,2021,224,2082,-25,0,-287,1514,-1801,-4726,1548,11937,5,602,29705,-16808,19865,21920,24155,-414,677,23892,-20870,-15984,-6005,1119,6261,12946,-7207,6634,3464,4061,-890,-2055,3111,-5166,-9737,7384
1991:Q3,59406,21356,31472,344,114036,9628,0,130586,109749,132818,130709,2540,-431,-23069,43513,12183,2749,979,960,205,15529,-1548,7495,-1605,11187,0,1335,1477,-142,-1056,1617,10391,5,602,15267,-17253,66582,61448,7360,-12421,-260,20041,-29115,-12443,-9631,-7041,-4251,15529,3977,67948,3234,656,64058,5134,4808,326,20837,11860
1991:Q4,58828,21531,32373,-426,114893,12050,0,131440,92516,136108,130586,5959,-437,-43591,-18498,19119,-6462,2857,1290,-15,11520,377,1205,1762,8176,0,7162,1417,5745,-122,1739,10377,8,603,-34497,-32077,25093,13616,5358,-8539,-1293,15190,-37844,-10117,-19529,-8199,-3327,33236,-2487,18681,2690,13204,2786,11477,12179,-702,38923,16717
1992:Q1,60168,22172,31939,554,115710,10318,0,132639,-24753,129045,131145,-1660,-439,-153799,128938,-9897,-3414,-1457,5569,1591,-10972,-842,-1415,2760,-11496,21,-6770,186,-6956,6307,-7906,7939,-4,1259,16193,130500,282736,267042,32316,11957,350,20009,-13614,-8265,-40,-5309,-1861,-21795,5651,266345,2410,38196,225739,15694,11819,3875,157392,6724
1992:Q2,65605,23747,33028,-2649,116660,10188,0,133029,121875,138354,135366,3429,-441,-16479,3295,-1013,-917,9,2697,661,23308,269,15600,-145,7556,28,1368,527,841,418,-7994,10723,-9,1259,41921,-69136,19774,6169,20849,1562,763,18524,-18414,-11230,-1893,-5290,2233,19191,-3124,-14566,2376,-1904,-15038,13605,8992,4613,11154,15513
1992:Q3,62723,23613,33444,-838,117744,9094,-6955,138620,98093,140966,137685,3716,-435,-42872,2564,-1805,1362,652,3656,-678,-4801,635,-5319,735,-894,42,1058,88,970,-1186,-8183,10366,7,1259,11918,-11061,45436,41284,12642,-3780,1007,15415,-15995,-7901,1156,-9250,-1437,8568,3999,33507,2470,23338,7699,4152,3338,814,40527,11439
1992:Q4,68561,24898,35856,112,118961,9947,0,136827,122589,145675,141625,4480,-430,-23086,13149,6891,1379,152,3093,1863,16588,2287,8297,123,5829,52,8362,464,7898,499,-8534,4892,2,1259,-42470,19173,36235,34667,14916,-1110,2181,13845,-17966,-5301,7092,-19757,1772,27438,-74,8581,2662,7761,-1842,1568,4845,-3277,14238,18794
1993:Q1,68704,24351,36232,-1522,120311,14323,-480,141713,140568,151040,141809,9671,-440,-10472,75668,-6477,6129,-2302,164,-1152,-13562,-1184,-17646,6582,-1319,5,-8978,-2014,-6964,3256,11555,13760,4,1701,41627,29943,86139,80499,65062,6083,1042,57937,-21120,-5995,-6213,-8912,3649,-16379,6342,42945,2654,-19126,59417,5640,3658,1982,1145,23649
1993:Q2,76889,27739,36400,-1581,121973,11265,0,144406,154768,151464,145163,6723,-422,3304,81692,5896,3292,178,-1614,-834,6154,2216,4887,-3547,2587,11,-799,-2001,1202,6786,11525,7805,5,1701,31393,10204,78388,70182,57071,10125,1378,45568,-15542,-309,-7153,-8081,5346,2427,-3353,24233,2854,13927,7452,8207,7828,379,-10362,18322
1993:Q3,76183,25237,37189,101,123947,12285,-123,150213,154655,150144,146319,4238,-412,4510,67169,-4056,-4282,1611,-1197,-1108,18532,-1378,5248,5604,9069,-11,75,-1980,2055,-2544,11740,17455,3,1701,25161,4078,62658,57672,44902,-793,1992,43703,-16827,-6883,-8017,-1926,4639,9183,3049,12725,3104,7885,1737,4987,11942,-6955,-4441,12216
1993:Q4,87322,30714,39362,-1019,126232,10668,0,153128,163114,155569,151713,4283,-426,7545,100179,23984,10852,-776,113,543,-1121,2713,-4239,1835,-1442,12,8611,-2010,10621,10484,11933,911,3,1700,-47503,80445,92634,75495,31821,-5403,2167,35057,-10073,5715,-5910,-9878,5242,41210,-657,7952,3703,-1034,5283,17139,11077,6062,-9986,13110
1994:Q1,90257,29268,37971,-2064,128828,8336,-3258,161377,128255,160950,154168,7161,-380,-32695,47483,-2937,-4672,1228,2383,73,6547,-2900,8698,3355,-2648,42,-3940,1584,-5524,12819,-7675,15520,4,521,29494,-1883,80178,70798,50115,12056,2083,35976,22329,7318,18175,-3164,-814,-18117,4743,12542,3334,27435,-18227,9380,942,8438,33122,7909
1994:Q2,96221,31168,39932,-2544,131346,9173,0,163097,181997,171903,156533,15541,-171,10095,62229,44,2977,350,481,-65,-2580,1369,-4385,2487,-2091,40,3003,1452,1551,566,-7649,15009,4,521,46974,2594,52135,46524,29982,5795,2520,21667,17368,11203,2378,3787,669,26924,-4212,-24208,3092,-14259,-13040,5611,3321,2290,-18901,17979
1994:Q3,102041,34492,39070,-3919,133785,7381,0,165726,173360,169695,160206,10255,-766,3665,39922,2129,241,-3442,1654,182,-2318,-62,7642,-10001,66,37,2784,1299,1485,2132,-7966,16100,7,521,13506,14392,36257,27434,17995,3003,978,14014,16600,12090,695,3815,2337,14892,1420,-25810,2886,-16600,-12096,8823,-9468,18291,-7634,11350
1994:Q4,109347,37428,41005,-3909,136145,8959,0,172109,241698,184610,168067,16938,-395,57088,128320,8261,5841,3026,2879,-518,2717,1008,-9974,4975,6671,37,12795,915,11880,-460,-7907,16819,-3,521,-18041,102390,71232,89812,19491,555,1244,17692,27807,19208,9873,-1275,4863,53573,-2361,-13561,2377,-16640,702,-18580,-28573,9993,-69589,21459
1995:Q1,110333,35265,41812,-8134,138427,11661,0,175210,129892,190788,175632,15549,-393,-60897,20326,-21663,-14164,-1814,5294,1529,-18339,-615,-9550,1167,-9334,-7,-6590,285,-6875,1069,-660,18656,-1,1162,24884,30963,81222,75576,22733,10561,59,12113,49118,29861,16583,2673,-2722,-10079,9139,7388,1357,7650,-1620,5646,-10801,16447,45318,27239
1995:Q2,111096,34090,42427,-7052,140759,12901,0,181186,172609,190196,179296,10773,128,-17587,83101,-4429,9622,604,6885,5312,25108,-825,6692,3264,15988,-11,1163,405,758,656,-718,14150,1,1162,24337,-752,100688,98765,39137,13088,1013,25036,29114,20330,7107,1677,2035,12937,-8556,24098,1359,14161,8578,1923,-11265,13188,8577,21911
1995:Q3,115542,35702,46275,-2458,143141,13204,0,187452,159806,195356,181782,6931,6643,-35550,94178,5936,1410,1402,5272,-5248,-30291,618,-4315,-3523,-23074,3,-1914,312,-2226,1060,-770,20148,1,1162,49612,46398,129728,131568,10774,381,749,9644,10175,10045,-643,774,1382,33534,1461,74242,1357,30577,42308,-1840,-17548,15708,27646,21107
1995:Q4,115050,35266,47511,-640,145574,14888,-444,192539,182384,189776,184973,5245,-442,-7392,149797,22720,6451,1547,7309,-1331,14812,2138,13451,2638,-3499,84,6872,91,6781,1478,-811,33105,6,1162,-20869,77346,157189,158694,13503,-5917,1248,18172,20930,16144,5856,-1071,-1829,44576,-2050,83564,1359,23751,58454,-1505,-12162,10657,10155,12126
1996:Q1,118884,36465,46738,534,148058,13956,0,198229,165622,189602,188291,1376,-65,-23980,108397,-29080,-3839,2984,7889,-12,-13673,-2706,258,-2568,-8771,114,-9692,-1310,-8382,-1753,6657,26365,0,2182,37360,83009,132377,133661,39504,16823,179,22502,22116,11045,6808,4263,7600,-13682,9022,69101,1357,20710,47034,-1284,-17156,15872,32607,5328
1996:Q2,122265,38540,47845,-413,150598,11892,0,197958,175165,197077,192608,4641,-172,-21911,98517,5725,7983,-543,-94,1894,14791,3492,5750,2027,3421,101,-5829,-1168,-4661,264,6916,14021,4,2182,46877,4327,120429,104563,36131,7552,2173,26406,23585,9219,8108,6258,3116,25623,-3729,19837,1357,18118,362,15866,-5940,21806,22792,11011
1996:Q3,122049,38498,50515,1173,153196,12745,0,200151,197381,207095,198664,8357,74,-9714,96217,12500,9152,1078,4120,352,-3100,2560,-10962,3046,2166,90,-4625,-1127,-3498,3701,7088,17374,2,2182,26434,19960,105931,114825,7523,-8727,-26,16276,24166,17407,6345,414,841,-12766,3466,91595,1358,23073,67164,-8894,-18731,9837,2770,19689
1996:Q4,125721,39426,52453,1777,155851,15510,0,206981,181515,213742,203015,7147,3580,-32227,89764,12077,16686,7286,5743,-770,2878,8046,-5049,2554,-2586,-87,8520,-705,9225,6015,7639,10809,-59,2541,-22549,32949,121991,113219,8530,-16594,767,24357,12040,8702,-3918,7256,686,50338,804,40821,1356,20034,19431,8772,-2999,11771,25465,22272
1997:Q1,126101,38472,51988,4629,158563,12497,0,211331,170285,220229,208658,11480,91,-49945,51900,2061,3242,760,8413,-172,-7269,-4813,7310,-9208,-656,98,-1097,6690,-7787,1013,19824,27286,1,432,38085,-40679,101844,98966,41804,12342,801,28661,30479,20072,6296,4111,9512,-22008,12269,26910,2425,22237,2248,2879,-16680,19559,41046,21395
1997:Q2,128561,39441,52546,3924,161251,13485,0,215233,154179,239592,212876,20030,6686,-85413,-15086,-6796,13409,4494,1568,-483,-16619,-988,-14227,-7449,5901,144,4949,6934,-1985,1018,23176,21376,8,432,54325,-115942,70327,78394,48720,10539,1148,37033,26303,15415,795,10093,6356,12930,-4968,-10947,1449,26013,-38409,-8067,-21216,13150,61054,37843
1997:Q3,137160,42560,54245,3777,163913,13039,0,221084,185322,235576,220945,13840,791,-50254,75247,4070,-4529,-211,7449,755,-7057,2618,-3330,-3429,-2891,-25,7524,6840,684,382,24803,20760,8,432,23156,-2294,125501,122813,56386,-1104,1882,55608,30697,7987,8398,14312,444,20263,7195,7828,1449,24155,-17776,2688,-19387,22075,35761,27531
1997:Q4,135282,40887,57168,1760,166550,13754,0,219291,178215,236821,219725,16804,293,-58607,45858,-9858,22582,-10112,6777,558,-8568,7794,-10002,-423,-5991,54,23014,7262,15752,2712,25409,9728,-8,432,-27523,10715,104464,100336,11425,-8051,320,19156,69931,20787,34784,14360,6277,53893,-5154,-36036,3064,24777,-63877,4129,-17506,21635,41076,31284
1998:Q1,120751,40337,59430,3605,169162,13599,0,207350,101834,247682,224464,22859,359,-145849,72988,12992,40654,3976,11438,-845,-7582,-3941,-4996,-688,1823,220,-8548,-2436,-6112,5948,31906,41233,13,3644,34264,-96105,218836,209316,105478,24507,1840,79131,23880,13734,15330,-5184,3989,11893,9831,54246,4357,28386,21503,9520,-11145,20665,105517,53931
1998:Q2,121792,39654,60860,3842,171933,14042,0,211094,187246,240708,228834,9502,2372,-53462,139113,875,-2029,-6538,5130,-1226,-9088,-3334,-2826,-247,-2724,43,-4070,-2823,-1247,12991,32835,25858,18,3644,37460,43254,192575,206870,100509,9386,1650,89473,35092,30873,3672,547,5008,-3373,-9130,78764,4500,31007,43257,-14295,-23622,9327,23848,43655
1998:Q3,125237,40459,59817,4773,174864,10989,0,215587,322691,244120,230580,11856,1683,78572,177079,-3543,-1402,-2192,13778,761,4156,2431,1268,1252,-676,-119,-4072,-2713,-1359,-2433,29452,23521,11,3644,47640,67759,98508,154962,43017,14381,1517,27119,41997,29857,5000,7140,5350,22212,8644,33741,4547,23133,6062,-56454,-59547,3093,-107105,39522
1998:Q4,118624,38218,60927,3523,177954,14319,0,215276,216697,249434,236600,12932,-97,-32737,354296,-25882,-9009,12133,12539,956,13506,8132,3323,2321,-55,-215,269,-3389,3658,5918,35597,16149,-16,3644,-32038,320530,387033,416089,14391,-23914,754,37551,82752,21060,36186,25506,10491,26875,-4501,286081,-523,16690,269914,-29057,-116021,86964,-1422,48478
1999:Q1,120683,41344,56233,6047,181204,16671,0,227027,205887,259778,242153,18065,-439,-53891,217204,-8969,3047,5717,11219,567,92,1060,-623,715,-1014,-46,-10139,-6061,-4078,24988,113253,38115,-3,2462,53495,-16641,271095,287267,86238,30928,1380,53930,50638,5823,33150,11665,15595,2669,5262,126865,-3114,39788,90191,-16172,-12569,-3603,21140,49422
1999:Q2,124711,41192,56625,944,184441,18229,0,230509,253871,255513,247841,7984,-312,-1642,236539,18836,15362,-3892,-1271,-1341,1394,6862,-1889,39,-3638,20,-6971,-6567,-404,13915,120854,31288,11,2462,80851,-34960,238180,241710,70893,8479,1154,61260,3308,3880,-12235,11663,8731,41661,1616,115501,-3966,29354,90113,-3530,-80384,76854,-23363,43234
1999:Q3,121506,41183,53270,-3626,187667,13580,-878,225553,320032,265203,253914,10956,334,54829,321036,5613,3708,1147,7619,2655,9729,263,88,1082,8327,-31,-7675,-6674,-1001,11713,112930,47493,5,2462,76710,46927,266207,276718,76267,6915,1680,67672,29321,16129,-101,13293,14275,69221,2651,84983,-5037,22790,67230,-10511,-21434,10923,-94480,53231
1999:Q4,122655,42745,58539,-7319,190881,21549,0,226481,125867,275604,255845,20189,-430,-149737,183673,14094,22172,-2030,17497,-296,-5928,-14,-1771,-29,-4421,307,-4086,-6341,2255,5515,129354,26891,-8,2462,-1896,-20069,333410,270391,16191,-8954,849,24296,39325,13380,7269,18676,14088,64923,-2555,138419,-6253,26193,118479,63019,17115,45904,100614,70672
2000:Q1,120773,44029,60830,-6310,194083,21974,0,225662,156016,274698,267974,7080,-357,-118682,238796,-12319,-2468,4290,7549,2202,7067,-1558,2461,2789,3227,148,-3775,516,-4291,-8646,-41737,40363,-8,83,82655,163540,357478,278890,75203,30471,436,44296,58943,15507,35989,7447,6222,48345,11724,78453,-2014,495,79972,78588,49192,29396,69646,71010
2000:Q2,119680,43887,64152,-5262,196485,25294,0,228158,246103,295912,276972,19259,-319,-49809,388031,15887,15388,-6008,-7072,-2052,12085,3238,2097,2884,3833,33,2731,267,2464,-838,-40512,49379,11,83,110771,238178,437840,386793,68835,36047,118,32670,52404,20480,20894,11030,9883,83026,-2512,175157,-6779,44005,137931,51047,-26850,77897,-17945,93048
2000:Q3,110666,38448,65888,-2271,198086,28014,0,230159,251542,293643,280670,13133,-161,-42101,365418,24412,15514,-15744,5599,-180,3783,8961,-837,844,-5144,-41,702,-308,1010,6299,-40008,26873,9,83,81400,256677,407519,365557,51069,10195,557,40317,-3459,5403,-13345,4483,36274,88113,112,193448,-5291,36052,162687,41963,11731,30232,-21383,91498
2000:Q4,100080,38722,60457,-2966,198887,27479,0,224301,498381,291758,281251,10844,-337,206623,491811,6926,7032,10031,11055,-1559,-3755,-480,-5036,-3510,5020,251,6589,403,6186,-8006,-36771,30935,5,83,6815,462431,285188,300403,-2760,-28637,250,25627,50707,9564,34218,6925,3891,93768,-2364,157161,-5008,40773,121396,-15216,-69963,54748,-274080,94936
2001:Q1,95470,29380,60400,-4588,201940,25186,0,228227,278945,270682,277972,-7909,620,8263,203267,-63492,-17886,-7101,32536,-855,-11494,-3094,-1997,-1139,-5297,33,-5546,515,-6061,4199,-52254,32841,-1,1076,7795,283449,195004,160270,77435,-25227,482,102180,-38706,-13973,4262,-28994,24335,-35214,4868,127552,-2230,49038,80744,34734,14314,20420,-50718,67641
2001:Q2,93271,28485,56560,-271,204279,25048,-1325,238606,149498,269512,271929,-2019,-398,-120014,24230,5706,-3873,165,12953,-153,-1355,1756,-45,544,-3215,-395,-1979,237,-2216,-2743,-55141,32385,50,1076,4633,32506,144243,104876,91362,-29363,1147,119578,-568,-36024,21918,13538,9448,-26420,-5292,36347,-6418,27936,14829,39367,-5192,44559,89108,55953
2001:Q3,81146,25419,64369,4195,209628,26178,-11207,242567,420123,258557,266123,-7075,-491,161566,183120,-1650,1230,-2724,25621,300,5205,111,801,1375,2911,7,-2769,619,-3388,4774,-46878,28649,12,1076,-42593,212868,21555,30987,19853,-16685,590,35948,-363,-26235,2113,23759,9161,-28773,25557,5552,-7136,19026,-6338,-9433,-20034,10601,-177556,42169
2001:Q4,55156,22926,64090,8708,218144,36663,0,231655,138481,237236,255120,-17266,-618,-98755,-42048,6298,29306,1148,29040,484,7801,3631,-12,1336,2994,-148,4387,1160,3227,3786,-51703,19133,12,1076,-91151,-1664,56708,34651,32963,-11845,1281,43527,-23780,-32070,-26187,34478,9230,-13324,-22080,51641,-8799,33175,27266,22057,7433,14624,93174,42244
2002:Q1,69453,20884,62940,11359,225507,25354,3,247847,186471,254483,246387,8820,-725,-68012,34833,5986,-4310,1155,-3092,-1307,-421,-5502,3812,786,504,-21,-4448,301,-4749,7267,-567,33547,2,-44,37458,-36393,102845,85742,27326,-14743,-187,42256,-19087,-14323,-4720,-44,5339,3144,4022,64998,4957,17313,42728,17103,-1188,18291,61376,31990
2002:Q2,85472,21783,64995,3526,226433,22675,3,251327,337937,233554,240427,-6128,-746,104384,174512,-309,2754,1828,-5867,2994,3515,551,4475,639,-2017,-133,1253,690,563,8261,-489,24871,19,-44,20150,115576,70128,32179,12441,-21529,817,33153,-11732,-46805,17771,17302,-20175,430,3513,47701,-2372,7306,42768,37950,11525,26425,-86611,4902
2002:Q3,98641,22933,60174,-2819,226791,19708,0,259215,389091,255592,237688,18518,-614,133499,134566,-5452,-15647,1500,-2514,-385,12790,5038,3212,-838,5405,-27,1536,843,693,-66,-403,33039,10,-44,-43027,153229,1068,-4584,-15478,-5031,848,-11295,7383,-19919,10116,17186,-12524,672,12475,2888,4354,12540,-14006,5652,-20100,25752,-129876,16085
2002:Q4,116137,25477,66612,-3200,226428,27527,-6,274809,137191,233580,235661,-1524,-556,-96389,33769,-13192,27384,587,17123,889,5119,4533,3003,-1243,-1092,-82,5605,367,5238,5236,-434,18384,10,-44,-112963,80064,130157,104493,-5434,-16610,1457,9719,21841,-21617,8700,34758,9512,15475,-8101,71200,-5414,45661,30953,25664,2313,23351,137617,-13702
2003:Q1,121765,29602,60039,-5328,223304,16277,-14,266391,294297,265365,237165,28760,-560,28932,48280,10912,12693,1346,-7860,-454,1473,-2895,3171,1061,203,-67,-2071,285,-2356,-8776,-26220,30588,1,1448,80356,-45157,19348,-110,9140,12,152,8976,-15613,-24145,-1130,9662,-10608,-39763,4260,52474,3537,-10666,59603,19458,-9505,28963,-27905,15251
